61.875	1	55.814	0.837	6.061	4	19.663
61.875	2	145.365	0.840	83.490	6	15.362
61.875	3	96.305	0.811	34.430	5	18.087
61.875	4	137.064	0.975	75.189	2	15.823
61.875	5	126.334	1.234	64.459	3	16.419
61.875	6	115.131	0.549	53.256	3	17.041
61.875	7	116.019	0.649	54.144	2	16.992
61.875	8	81.018	0.597	19.143	6	18.937
61.875	9	32.279	0.593	29.596	4	18.356
61.875	10	NaN	1.480	NaN	5	NaN
61.875	11	42.939	0.591	18.936	3	18.948
61.875	12	60.255	0.603	1.620	5	19.910
61.875	13	94.387	0.543	32.512	6	18.194
61.875	14	133.731	0.587	71.856	2	16.008
61.875	15	NaN	1.496	NaN	4	NaN
163.125	1	51.922	1.413	111.203	6	13.822
163.125	2	38.307	0.601	124.818	5	13.066
163.125	3	150.315	0.781	12.810	2	19.288
163.125	4	141.014	0.897	22.111	3	18.772
163.125	5	NaN	1.480	NaN	4	NaN
163.125	6	124.301	0.721	38.824	2	17.843
163.125	7	107.819	0.669	55.306	5	16.927
163.125	8	93.133	0.602	69.992	3	16.112
163.125	9	71.222	0.741	91.903	6	14.894
163.125	10	39.479	0.724	123.646	4	13.131
163.125	11	67.792	0.637	95.333	5	14.704
163.125	12	53.882	0.568	109.243	2	13.931
163.125	13	79.524	1.293	83.601	6	15.356
163.125	14	63.393	0.641	99.732	4	14.459
163.125	15	126.616	0.765	36.509	3	17.972
140.625	1	168.518	1.352	27.893	4	18.450
140.625	2	151.025	0.684	10.400	3	19.422
140.625	3	134.797	0.632	5.828	6	19.676
140.625	4	95.315	0.524	45.310	2	17.483
140.625	5	170.582	0.799	29.957	5	18.336
140.625	6	NaN	1.480	NaN	4	NaN
140.625	7	151.003	0.701	10.378	2	19.423
140.625	8	131.822	0.849	8.803	6	19.511
140.625	9	147.959	0.582	7.334	5	19.593
140.625	10	123.875	0.730	16.750	3	19.069
140.625	11	NaN	1.480	NaN	5	NaN
140.625	12	157.116	0.665	16.491	4	19.084
140.625	13	108.704	0.925	31.921	2	18.227
140.625	14	76.387	1.185	64.238	6	16.431
140.625	15	48.152	0.653	92.473	3	14.863
174.375	1	42.807	1.201	131.568	4	12.691
174.375	2	166.994	0.765	7.381	6	19.590
174.375	3	154.647	0.753	19.728	5	18.904
174.375	4	120.525	0.605	53.850	2	17.008
174.375	5	96.769	1.065	77.606	3	15.689
174.375	6	160.749	0.636	13.626	2	19.243
174.375	7	137.058	0.576	37.317	4	17.927
174.375	8	141.033	0.541	33.342	6	18.148
174.375	9	162.319	0.664	12.056	3	19.330
174.375	10	146.916	1.332	27.459	5	18.474
174.375	11	122.422	0.576	51.953	3	17.114
174.375	12	28.667	0.612	145.708	5	11.905
174.375	13	165.806	0.599	8.569	2	19.524
174.375	14	174.778	0.795	0.403	4	19.978
174.375	15	130.306	0.647	44.069	6	17.552
84.375	1	NaN	1.496	NaN	5	NaN
84.375	2	NaN	1.480	NaN	6	NaN
84.375	3	40.639	0.540	43.736	4	17.570
84.375	4	150.990	0.752	66.615	2	16.299
84.375	5	108.366	0.684	23.991	3	18.667
84.375	6	97.524	0.911	13.149	3	19.270
84.375	7	NaN	1.480	NaN	5	NaN
84.375	8	80.156	0.487	4.219	4	19.766
84.375	9	NaN	1.480	NaN	2	NaN
84.375	10	67.287	0.575	17.088	6	19.051
84.375	11	125.881	0.579	41.506	6	17.694
84.375	12	77.280	0.527	7.095	2	19.606
84.375	13	73.976	0.963	10.399	4	19.422
84.375	14	NaN	1.480	NaN	3	NaN
84.375	15	NaN	1.480	NaN	5	NaN
28.125	1	65.671	0.830	37.546	5	17.914
28.125	2	43.968	0.546	15.843	6	19.120
28.125	3	139.446	0.694	111.321	2	13.815
28.125	4	143.262	0.674	115.137	3	13.603
28.125	5	148.696	0.577	120.571	4	13.302
28.125	6	129.879	0.650	101.754	6	14.347
