73.125	1	NaN	1.500	NaN	3	NaN
73.125	2	NaN	1.500	NaN	5	NaN
73.125	3	59.264	0.996	13.861	4	19.230
73.125	4	53.547	1.003	19.578	2	18.912
73.125	5	102.500	1.115	29.375	6	18.368
73.125	6	138.983	0.769	65.858	5	16.341
73.125	7	37.025	0.762	36.100	4	17.994
73.125	8	120.443	0.754	47.318	3	17.371
73.125	9	95.414	0.746	22.289	2	18.762
73.125	10	128.826	0.804	55.701	6	16.906
73.125	11	NaN	1.500	NaN	3	NaN
73.125	12	108.580	0.714	35.455	2	18.030
73.125	13	71.815	0.867	1.310	4	19.927
73.125	14	92.960	0.700	19.835	6	18.898
73.125	15	54.047	0.749	19.078	5	18.940
129.375	1	NaN	1.500	NaN	3	NaN
129.375	2	68.179	1.020	40.054	6	17.775
129.375	3	73.825	0.909	45.700	4	17.461
129.375	4	108.072	0.742	79.947	2	15.559
129.375	5	79.347	0.815	51.222	5	17.154
129.375	6	96.774	0.023	68.649	4	16.186
129.375	7	71.492	0.624	43.367	3	17.591
129.375	8	51.524	0.617	23.399	5	18.700
129.375	9	NaN	1.500	NaN	2	NaN
129.375	10	NaN	1.500	NaN	6	NaN
129.375	11	79.666	0.635	51.541	4	17.137
129.375	12	115.770	0.765	87.645	6	15.131
129.375	13	74.436	0.621	46.311	5	17.427
129.375	14	98.650	0.678	70.525	3	16.082
129.375	15	80.251	0.831	52.126	2	17.104
61.875	1	NaN	1.500	NaN	2	NaN
61.875	2	67.753	0.777	106.622	4	14.077
61.875	3	78.961	0.962	95.414	5	14.699
61.875	4	94.967	1.227	79.408	6	15.588
61.875	5	NaN	1.500	NaN	3	NaN
61.875	6	93.432	0.917	80.943	4	15.503
61.875	7	123.170	1.086	51.205	2	17.155
61.875	8	76.615	0.918	97.760	6	14.569
61.875	9	50.930	0.759	123.445	5	13.142
61.875	10	22.327	0.719	152.048	3	11.553
61.875	11	114.640	0.712	59.735	3	16.681
61.875	12	85.852	0.681	88.523	4	15.082
61.875	13	86.601	0.570	87.774	5	15.124
61.875	14	117.651	0.683	56.724	6	16.849
61.875	15	86.202	0.572	88.173	2	15.102
106.875	1	NaN	1.500	NaN	5	NaN
106.875	2	43.551	0.742	7.074	3	19.607
106.875	3	NaN	1.500	NaN	4	NaN
106.875	4	45.379	0.847	5.246	2	19.709
106.875	5	NaN	1.500	NaN	6	NaN
106.875	6	58.068	0.857	7.443	2	19.587
106.875	7	93.090	0.978	42.465	4	17.641
106.875	8	102.820	0.643	52.195	5	17.100
106.875	9	147.200	0.659	96.575	3	14.635
106.875	10	68.053	0.908	17.428	6	19.032
106.875	11	62.649	0.645	12.024	6	19.332
106.875	12	61.631	0.646	11.006	2	19.389
106.875	13	69.842	0.887	19.217	4	18.932
106.875	14	67.973	0.816	17.348	3	19.036
106.875	15	71.692	0.673	21.067	5	18.830
140.625	1	NaN	1.500	NaN	2	NaN
140.625	2	66.198	1.386	4.323	5	19.760
140.625	3	32.005	0.739	29.870	4	18.341
140.625	4	155.340	0.772	93.465	6	14.807
140.625	5	118.941	0.589	57.066	3	16.830
140.625	6	85.005	0.726	23.130	2	18.715
140.625	7	84.748	0.615	22.873	3	18.729
140.625	8	81.040	0.536	19.165	4	18.935
140.625	9	77.792	0.640	15.917	6	19.116
140.625	10	44.665	0.617	17.210	5	19.044
140.625	11	NaN	1.500	NaN	3	NaN
140.625	12	77.599	0.747	15.724	6	19.126
140.625	13	78.736	0.748	16.861	4	19.063
140.625	14	89.927	0.685	28.052	2	18.442
140.625	15	NaN	1.500	NaN	5	NaN
50.625	1	NaN	1.500	NaN	5	NaN
50.625	2	69.774	0.919	93.351	4	14.814
50.625	3	65.308	0.664	97.817	2	14.566
50.625	4	86.566	0.881	76.559	6	15.747
50.625	5	124.155	0.833	38.970	3	17.835
50.625	6	102.469	0.722	60.656	4	16.630
50.625	7	146.916	0.699	16.209	5	19.100
50.625	8	NaN	1.500	NaN	6	NaN
50.625	9	80.828	0.844	82.297	3	15.428
50.625	10	152.488	0.861	10.637	2	19.409
50.625	11	180.000	1.070	18.533	6	18.970
50.625	12	160.917	0.927	2.208	3	19.877
50.625	13	168.530	0.904	5.405	2	19.700
50.625	14	180.000	0.833	28.418	4	18.421
50.625	15	NaN	1.500	NaN	5	NaN
84.375	1	NaN	1.500	NaN	2	NaN
84.375	2	NaN	1.500	NaN	5	NaN
84.375	3	56.167	0.629	50.708	6	17.183
84.375	4	83.484	0.718	23.391	3	18.700
84.375	5	120.979	0.791	14.104	4	19.216
84.375	6	147.493	0.655	40.618	6	17.743
84.375	7	177.196	0.720	70.321	2	16.093
84.375	8	120.273	0.953	13.398	4	19.256
84.375	9	109.438	0.658	2.563	5	19.858
84.375	10	105.903	0.819	0.972	3	19.946
84.375	11	95.895	0.884	10.980	3	19.390
