Trial	ObjID	LocID	FB	Task	RT	Stim
1	66	3	1	-2	732	4020	
2	190	1	1	-2	585	12020	
3	20	4	1	-2	734	18022	
4	153	2	1	-2	184	24024	
5	132	1	1	-2	601	32026	
6	162	4	1	-2	651	40028	
7	144	3	1	-2	668	48030	
8	114	2	1	-2	934	54032	
9	133	3	1	-1	767	60034	
10	46	2	1	-1	752	68035	
11	60	1	1	-1	667	74038	
12	111	4	1	-1	668	80039	
13	74	1	1	-1	736	92041	
14	193	3	1	-1	751	98044	
15	152	4	1	-1	834	104046	
16	173	2	1	-1	917	110048	
17	62	4	1	1	751	116049	
18	38	2	1	1	734	122051	
19	200	3	1	1	817	128053	
20	1	1	1	1	801	136054	
21	137	2	1	1	886	146056	
22	161	3	1	1	784	152059	
23	21	4	1	1	734	158061	
24	141	1	1	1	735	166062	
25	255	1	0	1	734	174065	
26	28	2	0	1	834	180067	
27	225	3	0	1	934	186069	
28	242	4	0	1	935	194070	
29	215	3	0	1	984	200072	
30	119	4	0	1	851	206074	
31	73	1	0	1	917	212076	
32	37	2	0	1	835	222077	
33	79	3	1	2	984	228080	
34	223	1	1	2	734	236082	
35	192	4	1	2	734	242084	
36	3	2	1	2	836	258086	
37	171	1	1	2	685	266090	
38	82	2	1	2	669	276092	
39	157	3	1	2	735	286095	
40	71	4	1	2	734	294098	
41	69	3	0	2	769	306100	
42	236	1	0	2	884	312103	
43	241	4	0	2	751	320105	
44	27	2	0	2	901	326107	
45	118	2	0	2	1067	332109	
46	140	4	0	2	1036	342110	
47	185	1	0	2	1069	352113	
48	259	3	0	2	834	358116	
49	220	4	1	-2	1234	366118	
50	174	2	1	-2	1034	374120	
51	181	1	1	-2	853	388122	
52	209	3	1	-2	735	398126	
53	166	2	1	-2	834	406129	
54	49	3	1	-2	1234	412131	
55	235	4	1	-2	768	420132	
56	164	1	1	-2	835	432135	
57	36	4	1	1	1285	442138	
58	227	3	1	1	750	448141	
59	6	1	1	1	784	454142	
60	87	2	1	1	801	462144	
61	68	3	1	1	902	472146	
62	9	2	1	1	934	478149	
63	130	4	1	1	717	484151	
64	205	1	1	1	752	492152	
65	243	2	0	1	984	498155	
66	96	1	0	1	835	508156	
67	65	4	0	1	901	514159	
68	63	3	0	1	952	528161	
69	41	4	0	1	836	540164	
70	29	2	0	1	835	550168	
71	19	1	0	1	901	556170	
72	138	3	0	1	751	564172	
73	91	4	1	2	1335	572174	
74	93	1	1	2	817	578177	
75	147	2	1	2	835	586178	
76	44	3	1	2	1034	592180	
77	182	3	1	2	836	604182	
78	201	2	1	2	768	612185	
79	160	1	1	2	984	618188	
80	256	4	1	2	835	626189	
81	217	1	0	2	1117	632191	
82	232	4	0	2	802	642193	
83	113	2	0	2	951	650196	
84	263	3	0	2	1201	658198	
85	260	3	0	2	969	670200	
86	117	1	0	2	1084	676204	
87	112	4	0	2	901	682205	
88	249	2	0	2	851	690207	
89	253	3	1	-1	1034	4017	
90	169	2	1	-1	835	14019	
91	30	1	1	-1	950	20022	
92	150	4	1	-1	786	30023	
93	244	1	1	-1	835	40026	
94	254	2	1	-1	734	48029	
95	203	4	1	-1	851	54031	
96	159	3	1	-1	817	60033	
97	88	4	1	-1	784	66034	
98	221	3	1	-1	787	82036	
99	247	2	1	-1	936	96041	
100	106	1	1	-1	1035	104044	
101	158	1	1	1	1250	110047	
102	127	3	1	1	685	118048	
103	32	4	1	1	768	124050	
104	86	2	1	1	734	130052	
105	94	1	1	1	417	136054	
106	101	3	1	1	685	144055	
107	125	4	1	1	734	150058	
108	105	2	1	1	834	156059	
109	56	4	0	1	786	168061	
110	208	2	0	1	834	174064	
111	108	3	0	1	836	186066	
112	5	1	0	1	1001	192069	
113	211	2	0	1	984	198071	
114	187	3	0	1	752	206072	
115	184	1	0	1	952	216075	
116	229	4	0	1	835	224077	
117	228	1	1	2	1101	232080	
118	89	3	1	2	684	240082	
119	204	4	1	2	751	248084	
120	163	2	1	2	751	254086	
121	17	2	1	2	786	266088	
122	167	4	1	2	635	274091	
123	61	1	1	2	852	284093	
124	172	3	1	2	951	292096	
125	151	3	0	2	834	298098	
126	42	2	0	2	968	306100	
127	170	1	0	2	1035	316102	
128	210	4	0	2	951	322105	
129	264	2	0	2	1250	328107	
130	98	3	0	2	735	338108	
131	116	4	0	2	1500	344111	
132	110	1	0	2	1334	350113	
133	58	3	1	-2	1169	360114	
134	155	4	1	-2	801	366117	
135	178	1	1	-2	751	374119	
136	39	2	1	-2	651	380121	
137	95	2	1	-2	717	386123	
138	51	1	1	-2	734	392124	
139	257	3	1	-2	735	402126	
140	245	4	1	-2	684	410129	
141	70	3	1	1	1152	420131	
142	67	4	1	1	668	428134	
143	240	2	1	1	834	436136	
144	81	1	1	1	834	442138	
145	202	2	1	1	868	450140	
146	194	1	1	1	901	456142	
147	186	4	1	1	735	466144	
148	47	3	1	1	834	472146	
149	213	4	0	1	801	480148	
150	142	2	0	1	851	488150	
151	4	3	0	1	934	494152	
152	48	1	0	1	1500	500154	
153	222	3	0	1	734	508156	
154	188	4	0	1	901	514158	
155	165	2	0	1	834	522160	
156	25	1	0	1	834	530162	
157	109	4	1	2	1053	544164	
158	57	1	1	2	834	552168	
159	83	2	1	2	701	558170	
160	123	3	1	2	768	566172	
161	238	3	1	2	784	574174	
162	177	4	1	2	1384	580176	
163	72	2	1	2	768	590178	
164	179	1	1	2	934	596181	
165	197	4	0	2	852	606182	
166	107	3	0	2	1434	612185	
167	126	1	0	2	1500	618187	
168	237	2	0	2	835	626188	
169	219	3	0	2	735	634190	
170	262	1	0	2	869	646193	
171	206	4	0	2	1251	654196	
172	124	2	0	2	1500	660198	
173	8	4	1	-1	1285	4006	
174	77	1	1	-1	734	12009	
175	102	2	1	-1	717	18011	
176	33	3	1	-1	834	24012	
177	156	2	1	-1	951	30014	
178	115	4	1	-1	684	38016	
179	216	1	1	-1	834	44018	
180	134	3	1	-1	851	52020	
181	226	2	1	-1	802	64022	
182	76	4	1	-1	751	72025	
183	75	3	1	-1	884	78027	
184	234	1	1	-1	785	88029	
185	136	2	1	1	1168	98032	
186	90	4	1	1	750	104035	
187	168	3	1	1	835	112036	
188	53	1	1	1	751	118038	
189	99	2	1	1	701	124040	
190	84	4	1	1	735	134042	
191	31	3	1	1	768	140044	
192	191	1	1	1	701	146046	
193	214	3	0	1	717	152048	
194	2	2	0	1	768	158049	
195	78	1	0	1	903	172051	
196	218	4	0	1	752	182055	
197	230	4	0	1	1317	188058	
198	13	3	0	1	902	196059	
199	146	1	0	1	735	206062	
200	7	2	0	1	903	218064	
201	233	3	1	2	1034	226068	
202	261	4	1	2	668	234070	
203	104	1	1	2	802	246072	
204	139	2	1	2	685	256075	
205	15	4	1	2	834	262078	
206	143	2	1	2	835	272080	
207	231	1	1	2	986	286083	
208	10	3	1	2	785	294086	
209	16	2	0	2	1017	300089	
210	198	1	0	2	735	308090	
211	189	4	0	2	1134	314092	
212	50	3	0	2	101	320094	
213	11	2	0	2	83	326096	
214	18	3	0	2	734	332097	
215	103	4	0	2	584	338099	
216	85	1	0	2	884	344101	
217	248	3	1	-2	1134	350102	
218	55	4	1	-2	851	358104	
219	22	2	1	-2	887	374106	
220	239	1	1	-2	784	380111	
221	100	3	1	-2	668	386112	
222	199	1	1	-2	635	396114	
223	145	2	1	-2	750	402117	
224	59	4	1	-2	768	408118	
225	207	1	1	1	1035	416120	
226	149	2	1	1	767	422122	
227	40	3	1	1	701	430124	
228	154	4	1	1	867	436126	
229	180	4	1	1	768	444128	
230	45	2	1	1	751	452130	
231	129	1	1	1	885	460132	
232	175	3	1	1	801	468134	
233	121	3	0	1	786	480136	
234	183	2	0	1	1500	486140	
235	131	4	0	1	1037	500141	
236	120	1	0	1	851	506145	
237	92	4	0	1	836	518147	
238	176	3	0	1	934	524150	
239	24	2	0	1	834	532152	
240	23	1	0	1	1134	538154	
241	128	3	1	2	1267	544156	
242	258	1	1	2	668	552157	
243	12	2	1	2	852	564160	
244	135	4	1	2	734	572163	
245	122	1	1	2	602	582165	
246	195	4	1	2	684	588168	
247	35	2	1	2	934	596170	
248	250	3	1	2	817	602172	
249	43	2	0	2	785	610173	
250	34	1	0	2	1500	616176	
251	196	3	0	2	935	624177	
252	212	4	0	2	935	630179	
253	80	4	0	2	1351	638181	
254	97	2	0	2	702	648183	
255	148	1	0	2	935	658186	
256	14	3	0	2	1134	666189	
257	224	2	1	-1	1051	674191	
258	252	3	1	-1	734	680193	
259	64	4	1	-1	751	688195	
260	26	1	1	-1	735	696197	
261	251	2	1	-1	734	702199	
262	52	1	1	-1	751	710201	
263	246	3	1	-1	834	716203	
264	54	4	1	-1	784	722205	
