#L=128x128
#p		P_infty(p)	X(p)
0.00000000e+00	0.00000000e+00	0.00000000e+00
1.00000000e-02	0.00000000e+00	1.04103613e+00
2.00000000e-02	0.00000000e+00	1.08433120e+00
3.00000000e-02	0.00000000e+00	1.13051554e+00
4.00000000e-02	0.00000000e+00	1.17933315e+00
5.00000000e-02	0.00000000e+00	1.23096111e+00
6.00000000e-02	0.00000000e+00	1.28672862e+00
7.00000000e-02	0.00000000e+00	1.34475232e+00
8.00000000e-02	0.00000000e+00	1.40695608e+00
9.00000000e-02	0.00000000e+00	1.47364640e+00
1.00000000e-01	0.00000000e+00	1.54441379e+00
1.10000000e-01	0.00000000e+00	1.62022431e+00
1.20000000e-01	0.00000000e+00	1.69978064e+00
1.30000000e-01	0.00000000e+00	1.78578646e+00
1.40000000e-01	0.00000000e+00	1.87803237e+00
1.50000000e-01	0.00000000e+00	1.97728972e+00
1.60000000e-01	0.00000000e+00	2.08210781e+00
1.70000000e-01	0.00000000e+00	2.19531277e+00
1.80000000e-01	0.00000000e+00	2.31561163e+00
1.90000000e-01	0.00000000e+00	2.44917330e+00
2.00000000e-01	0.00000000e+00	2.58889336e+00
2.10000000e-01	0.00000000e+00	2.74254231e+00
2.20000000e-01	0.00000000e+00	2.90666711e+00
2.30000000e-01	0.00000000e+00	3.08594108e+00
2.40000000e-01	0.00000000e+00	3.27957780e+00
2.50000000e-01	0.00000000e+00	3.49060895e+00
2.60000000e-01	0.00000000e+00	3.72606647e+00
2.70000000e-01	0.00000000e+00	3.97868917e+00
2.80000000e-01	0.00000000e+00	4.25436468e+00
2.90000000e-01	0.00000000e+00	4.56335166e+00
3.00000000e-01	0.00000000e+00	4.90074118e+00
3.10000000e-01	0.00000000e+00	5.27407025e+00
3.20000000e-01	0.00000000e+00	5.70226652e+00
3.30000000e-01	0.00000000e+00	6.15934084e+00
3.40000000e-01	0.00000000e+00	6.69097238e+00
3.50000000e-01	0.00000000e+00	7.28034914e+00
3.60000000e-01	0.00000000e+00	7.95112333e+00
3.70000000e-01	0.00000000e+00	8.71384965e+00
3.80000000e-01	0.00000000e+00	9.59331090e+00
3.90000000e-01	0.00000000e+00	1.06108691e+01
4.00000000e-01	0.00000000e+00	1.17953751e+01
4.10000000e-01	0.00000000e+00	1.31617993e+01
4.20000000e-01	0.00000000e+00	1.47934273e+01
4.30000000e-01	0.00000000e+00	1.67664996e+01
4.40000000e-01	0.00000000e+00	1.91201993e+01
4.50000000e-01	0.00000000e+00	2.19681906e+01
4.60000000e-01	0.00000000e+00	2.55669109e+01
4.70000000e-01	0.00000000e+00	2.99170353e+01
4.80000000e-01	0.00000000e+00	3.57487046e+01
4.90000000e-01	0.00000000e+00	4.31977953e+01
5.00000000e-01	0.00000000e+00	5.34231955e+01
5.10000000e-01	0.00000000e+00	6.74280266e+01
5.20000000e-01	0.00000000e+00	8.76002522e+01
5.30000000e-01	0.00000000e+00	1.17343144e+02
5.40000000e-01	9.62524414e-05	1.65252614e+02
#5.50000000e-01	3.88311768e-04	2.40817835e+02
#5.60000000e-01	3.32866211e-03	3.80655755e+02
#5.70000000e-01	1.91437073e-02	6.58087093e+02
#5.80000000e-01	6.73200806e-02	1.16756136e+03
#5.90000000e-01	1.75971698e-01	2.14626307e+03
#6.00000000e-01	3.05940668e-01	3.57790245e+03
#6.10000000e-01	4.19484503e-01	5.22778969e+03
#6.20000000e-01	4.96019623e-01	4.65923020e+03
#6.30000000e-01	5.45609528e-01	7.87940167e+02
#6.40000000e-01	5.78295966e-01	1.08197730e+02
#6.50000000e-01	6.02895673e-01	4.62770250e+01
#6.60000000e-01	6.23058820e-01	2.92269420e+01
#6.70000000e-01	6.40609033e-01	2.01502777e+01
#6.80000000e-01	6.56348529e-01	1.43613963e+01
#6.90000000e-01	6.70757690e-01	1.11950300e+01
#7.00000000e-01	6.84283813e-01	8.74337468e+00
5.50000000e-01	4.72534180e-04	2.41470147e+02
5.50200000e-01	4.74426270e-04	2.44264752e+02
5.50400000e-01	4.38134766e-04	2.44288022e+02
5.50600000e-01	5.67077637e-04	2.49575666e+02
5.50800000e-01	5.17205811e-04	2.51406529e+02
5.51000000e-01	4.85754395e-04	2.54236733e+02
5.51200000e-01	5.92456055e-04	2.56536892e+02
5.51400000e-01	5.10437012e-04	2.57974519e+02
5.51600000e-01	7.25158691e-04	2.59185390e+02
5.51800000e-01	5.77069092e-04	2.61650169e+02
5.52000000e-01	6.93823242e-04	2.62781543e+02
5.52200000e-01	8.91638184e-04	2.69126241e+02
5.52400000e-01	6.70104980e-04	2.66874380e+02
5.52600000e-01	8.69372559e-04	2.71772630e+02
5.52800000e-01	8.25726318e-04	2.71359320e+02
5.53000000e-01	8.30444336e-04	2.75556420e+02
5.53200000e-01	8.78808594e-04	2.79296204e+02
5.53400000e-01	8.64019775e-04	2.81540378e+02
5.53600000e-01	9.73461914e-04	2.83245040e+02
5.53800000e-01	1.23339233e-03	2.88972876e+02
5.54000000e-01	1.12092896e-03	2.87385479e+02
5.54200000e-01	1.07533569e-03	2.90282369e+02
5.54400000e-01	1.32968140e-03	2.95953032e+02
5.54600000e-01	1.13630981e-03	2.97395706e+02
5.54800000e-01	1.21486816e-03	3.00752906e+02
5.55000000e-01	1.06123047e-03	3.02799108e+02
5.55200000e-01	1.37135620e-03	3.05682973e+02
5.55400000e-01	1.35469360e-03	3.06961762e+02
5.55600000e-01	1.41458740e-03	3.10894723e+02
5.55800000e-01	1.70681152e-03	3.14351062e+02
5.56000000e-01	1.49957275e-03	3.15522768e+02
5.56200000e-01	1.86865845e-03	3.20434871e+02
5.56400000e-01	1.84631348e-03	3.23701873e+02
5.56600000e-01	1.93069458e-03	3.28343322e+02
5.56800000e-01	1.74479980e-03	3.28180307e+02
5.57000000e-01	1.76991577e-03	3.31559314e+02
5.57200000e-01	2.02048340e-03	3.34362970e+02
5.57400000e-01	2.08653564e-03	3.38339744e+02
5.57600000e-01	2.17783203e-03	3.41684130e+02
5.57800000e-01	2.64325562e-03	3.45718396e+02
5.58000000e-01	2.32052002e-03	3.42779641e+02
5.58200000e-01	2.47355347e-03	3.49934776e+02
5.58400000e-01	2.67526245e-03	3.57296341e+02
5.58600000e-01	2.70368042e-03	3.59442541e+02
5.58800000e-01	2.89410400e-03	3.61722098e+02
5.59000000e-01	3.08231812e-03	3.66882427e+02
5.59200000e-01	2.76311646e-03	3.69100243e+02
5.59400000e-01	2.64529419e-03	3.70711782e+02
5.59600000e-01	3.33538818e-03	3.77142549e+02
5.59800000e-01	3.56742554e-03	3.79896189e+02
5.60000000e-01	2.82275391e-03	3.83428450e+02
5.60200000e-01	3.81463013e-03	3.85617600e+02
5.60400000e-01	3.89178467e-03	3.89921748e+02
5.60600000e-01	3.90670166e-03	3.93901175e+02
5.60800000e-01	3.88090820e-03	3.97237801e+02
5.61000000e-01	4.39720459e-03	4.03549491e+02
5.61200000e-01	4.40249634e-03	4.09714369e+02
5.61400000e-01	4.40102539e-03	4.08532393e+02
5.61600000e-01	4.21820679e-03	4.14347601e+02
5.61800000e-01	4.84029541e-03	4.17532405e+02
5.62000000e-01	5.29552612e-03	4.29136522e+02
5.62200000e-01	5.49724121e-03	4.29477343e+02
5.62400000e-01	5.28341064e-03	4.32223941e+02
5.62600000e-01	5.80704346e-03	4.42240268e+02
5.62800000e-01	5.71173706e-03	4.42274401e+02
5.63000000e-01	6.25430908e-03	4.47947261e+02
5.63200000e-01	6.06925659e-03	4.50252684e+02
5.63400000e-01	6.43106079e-03	4.49855577e+02
5.63600000e-01	6.50101929e-03	4.54798953e+02
5.63800000e-01	6.42264404e-03	4.61784416e+02
5.64000000e-01	7.25811768e-03	4.71949984e+02
5.64200000e-01	7.08644409e-03	4.75594816e+02
5.64400000e-01	7.59696045e-03	4.77503461e+02
5.64600000e-01	7.43063354e-03	4.82309370e+02
5.64800000e-01	7.93773193e-03	4.90015878e+02
5.65000000e-01	7.26100464e-03	4.92987980e+02
5.65200000e-01	8.62542725e-03	4.99325830e+02
5.65400000e-01	9.45709229e-03	5.08647063e+02
5.65600000e-01	9.34902954e-03	5.12083247e+02
5.65800000e-01	9.34412842e-03	5.14772203e+02
5.66000000e-01	9.52580566e-03	5.20458464e+02
5.66200000e-01	9.85079956e-03	5.25937238e+02
5.66400000e-01	1.11871338e-02	5.36029329e+02
5.66600000e-01	1.08253967e-02	5.38989541e+02
5.66800000e-01	1.12328735e-02	5.45868201e+02
5.67000000e-01	1.17946655e-02	5.52234996e+02
5.67200000e-01	1.12173950e-02	5.51385787e+02
5.67400000e-01	1.26179016e-02	5.68293958e+02
5.67600000e-01	1.36505859e-02	5.78486437e+02
5.67800000e-01	1.36298523e-02	5.78448288e+02
5.68000000e-01	1.34675415e-02	5.79224097e+02
5.68200000e-01	1.44508667e-02	5.86057387e+02
5.68400000e-01	1.40264648e-02	5.97399534e+02
5.68600000e-01	1.50086365e-02	6.04311880e+02
5.68800000e-01	1.52897095e-02	6.05965597e+02
5.69000000e-01	1.63227478e-02	6.22460252e+02
5.69200000e-01	1.68388855e-02	6.27726809e+02
5.69400000e-01	1.74872498e-02	6.33770811e+02
5.69600000e-01	1.71068115e-02	6.36984915e+02
5.69800000e-01	1.80784729e-02	6.44317322e+02
5.70000000e-01	1.86260559e-02	6.46612872e+02
5.70200000e-01	1.84778076e-02	6.54271625e+02
5.70400000e-01	1.89929016e-02	6.60471024e+02
5.70600000e-01	2.20158325e-02	6.79139795e+02
5.70800000e-01	2.11147461e-02	6.79698370e+02
5.71000000e-01	2.09570496e-02	6.88189629e+02
5.71200000e-01	2.16682190e-02	6.91741082e+02
5.71400000e-01	2.24164185e-02	7.03015656e+02
5.71600000e-01	2.23643372e-02	7.08471959e+02
5.71800000e-01	2.51415894e-02	7.23500088e+02
5.72000000e-01	2.50219788e-02	7.31260988e+02
5.72200000e-01	2.58198730e-02	7.37433903e+02
5.72400000e-01	2.71044434e-02	7.54106720e+02
5.72600000e-01	2.68103333e-02	7.56098259e+02
5.72800000e-01	2.71491272e-02	7.64030664e+02
5.73000000e-01	2.91760498e-02	7.82027074e+02
5.73200000e-01	3.01799377e-02	7.84302760e+02
5.73400000e-01	3.09161499e-02	7.94442285e+02
5.73600000e-01	3.21041992e-02	8.08189672e+02
5.73800000e-01	3.21332214e-02	8.07776981e+02
5.74000000e-01	3.35516907e-02	8.22293953e+02
5.74200000e-01	3.40074402e-02	8.37627352e+02
5.74400000e-01	3.50081604e-02	8.39451843e+02
5.74600000e-01	3.53714233e-02	8.47610638e+02
5.74800000e-01	3.64435669e-02	8.61334273e+02
5.75000000e-01	3.73798157e-02	8.71304674e+02
5.75200000e-01	3.79717896e-02	8.77494832e+02
5.75400000e-01	4.04725342e-02	8.95475876e+02
5.75600000e-01	4.09491821e-02	9.05567121e+02
5.75800000e-01	4.14482483e-02	9.12852260e+02
5.76000000e-01	4.27447449e-02	9.18866177e+02
5.76200000e-01	4.29372681e-02	9.30871922e+02
5.76400000e-01	4.28697998e-02	9.38307392e+02
5.76600000e-01	4.65178955e-02	9.57917018e+02
5.76800000e-01	4.67202637e-02	9.67199488e+02
5.77000000e-01	4.89884766e-02	9.78111369e+02
5.77200000e-01	5.04522888e-02	9.94055188e+02
5.77400000e-01	5.21152649e-02	1.00825530e+03
5.77600000e-01	5.13397827e-02	1.01202464e+03
5.77800000e-01	5.51813904e-02	1.03454611e+03
5.78000000e-01	5.36714722e-02	1.03876634e+03
5.78200000e-01	5.52558167e-02	1.04235911e+03
5.78400000e-01	5.78206787e-02	1.06850627e+03
5.78600000e-01	5.80840393e-02	1.06701275e+03
5.78800000e-01	5.88333618e-02	1.08559317e+03
5.79000000e-01	6.04904114e-02	1.10742980e+03
5.79200000e-01	6.24496521e-02	1.11272786e+03
5.79400000e-01	6.43819824e-02	1.12828711e+03
5.79600000e-01	6.47946960e-02	1.13637735e+03
5.79800000e-01	6.44654419e-02	1.14415874e+03
5.80000000e-01	6.99722961e-02	1.17546980e+03
5.80200000e-01	7.10591919e-02	1.18384799e+03
5.80400000e-01	7.00750000e-02	1.19425946e+03
5.80600000e-01	7.45767822e-02	1.22142133e+03
5.80800000e-01	7.56458008e-02	1.23056076e+03
5.81000000e-01	7.52966736e-02	1.23071585e+03
5.81200000e-01	7.67086853e-02	1.24899585e+03
5.81400000e-01	8.21132263e-02	1.28386296e+03
5.81600000e-01	8.07245544e-02	1.27718342e+03
5.81800000e-01	8.21912659e-02	1.30109110e+03
5.82000000e-01	8.42483765e-02	1.31692251e+03
5.82200000e-01	8.79954651e-02	1.34021684e+03
5.82400000e-01	8.67158020e-02	1.34520114e+03
