#L=100x100
#tau/tau_c	<m>		E
1.00000000e-04	1.00000000e+00	-2.00000000e+00
1.00100000e-01	1.00000000e+00	-2.00000000e+00
2.00100000e-01	1.00000000e+00	-2.00000000e+00
3.00100000e-01	1.00000000e+00	-2.00000000e+00
4.00100000e-01	9.99800000e-01	-1.99920000e+00
5.00100000e-01	9.98400000e-01	-1.99400000e+00
5.10100000e-01	9.98000000e-01	-1.99240000e+00
5.20100000e-01	9.98000000e-01	-1.99280000e+00
5.30100000e-01	9.95400000e-01	-1.98200000e+00
5.40100000e-01	9.95800000e-01	-1.98440000e+00
5.50100000e-01	9.96400000e-01	-1.98640000e+00
5.60100000e-01	9.93400000e-01	-1.97600000e+00
5.70100000e-01	9.94000000e-01	-1.97760000e+00
5.80100000e-01	9.93600000e-01	-1.97600000e+00
5.90100000e-01	9.93400000e-01	-1.97640000e+00
6.00100000e-01	9.92000000e-01	-1.97480000e+00
6.10100000e-01	9.91600000e-01	-1.96680000e+00
6.20100000e-01	9.91000000e-01	-1.96640000e+00
6.30100000e-01	9.90000000e-01	-1.96200000e+00
6.40100000e-01	9.86200000e-01	-1.94960000e+00
6.50100000e-01	9.88200000e-01	-1.95560000e+00
6.60100000e-01	9.89400000e-01	-1.96200000e+00
6.70100000e-01	9.84600000e-01	-1.94240000e+00
6.80100000e-01	9.78000000e-01	-1.92440000e+00
6.90100000e-01	9.83400000e-01	-1.93880000e+00
7.00100000e-01	9.79600000e-01	-1.93080000e+00
7.10100000e-01	9.76800000e-01	-1.92160000e+00
7.20100000e-01	9.77600000e-01	-1.91960000e+00
7.30100000e-01	9.74400000e-01	-1.90960000e+00
7.40100000e-01	9.79600000e-01	-1.93200000e+00
7.50100000e-01	9.69000000e-01	-1.89280000e+00
7.60100000e-01	9.73000000e-01	-1.90920000e+00
7.70100000e-01	9.61800000e-01	-1.86960000e+00
7.80100000e-01	9.55800000e-01	-1.86360000e+00
7.90100000e-01	9.60600000e-01	-1.86960000e+00
8.00100000e-01	9.47400000e-01	-1.83160000e+00
8.10100000e-01	9.56000000e-01	-1.85400000e+00
8.20100000e-01	9.51600000e-01	-1.84760000e+00
8.30100000e-01	9.35400000e-01	-1.81080000e+00
8.40100000e-01	9.33800000e-01	-1.79720000e+00
8.50100000e-01	9.33800000e-01	-1.80560000e+00
8.60100000e-01	9.26000000e-01	-1.78400000e+00
8.70100000e-01	9.21200000e-01	-1.76280000e+00
8.80100000e-01	9.16600000e-01	-1.75840000e+00
8.90100000e-01	9.24600000e-01	-1.76680000e+00
9.00100000e-01	9.04000000e-01	-1.72200000e+00
9.10100000e-01	8.89000000e-01	-1.68280000e+00
9.20100000e-01	8.95400000e-01	-1.68760000e+00
9.30100000e-01	8.77000000e-01	-1.65800000e+00
9.40100000e-01	8.37000000e-01	-1.61040000e+00
9.50100000e-01	8.41200000e-01	-1.61480000e+00
9.60100000e-01	7.96000000e-01	-1.54240000e+00
9.70100000e-01	8.08000000e-01	-1.54880000e+00
9.80100000e-01	7.26200000e-01	-1.48120000e+00
9.81100000e-01	8.07400000e-01	-1.53520000e+00
9.82100000e-01	7.33600000e-01	-1.53400000e+00
9.83100000e-01	7.45600000e-01	-1.47240000e+00
9.84100000e-01	7.73000000e-01	-1.52520000e+00
9.85100000e-01	7.04200000e-01	-1.46600000e+00
9.86100000e-01	6.68800000e-01	-1.43920000e+00
