10001	19.0	7.5	15.0	2	before	1	0.961	6
10002	20.0	6.5	15.0	3	before	1	0.573	5
10003	17.0	7.5	15.0	2	after	0	0.521	6
10004	15.0	4.5	16.0	5	after	1	0.564	3
10005	12.0	4.5	15.0	5	after	1	0.360	3
10006	15.0	6.5	10.0	3	before	1	0.491	5
10007	15.0	4.5	13.0	5	before	1	0.447	3
10008	11.0	3.5	15.0	6	after	1	0.491	2
10009	15.0	3.5	14.0	6	after	0	0.575	2
10010	15.0	4.5	18.0	5	before	0	0.483	3
20001	12.0	3.5	15.0	6	after	1	0.439	2
20002	15.0	3.5	18.0	6	after	1	0.506	2
20003	15.0	5.5	17.0	4	before	0	0.470	4
20004	15.0	5.5	19.0	4	before	0	0.418	4
20005	14.0	4.5	15.0	5	after	1	0.455	3
20006	13.0	3.5	15.0	6	after	1	0.522	2
20007	15.0	3.5	11.0	6	before	1	0.566	2
20008	10.0	7.5	15.0	2	after	1	0.546	6
20009	16.0	6.5	15.0	3	after	0	0.574	5
20010	20.0	5.5	15.0	4	before	1	0.442	4
30001	14.0	3.5	15.0	6	after	1	0.470	2
30002	15.0	7.5	17.0	2	after	1	0.706	6
30003	15.0	5.5	20.0	4	after	1	0.414	4
30004	15.0	4.5	11.0	5	before	1	0.474	3
30005	15.0	5.5	18.0	4	after	1	0.758	4
30006	10.0	4.5	15.0	5	after	1	0.538	3
30007	16.0	3.5	15.0	6	after	0	0.629	2
30008	15.0	4.5	19.0	5	after	1	0.377	3
30009	15.0	7.5	12.0	2	before	1	0.533	6
30010	15.0	3.5	13.0	6	before	1	0.441	2
40001	16.0	4.5	15.0	5	before	1	0.469	3
40002	15.0	5.5	10.0	4	before	1	0.425	4
40003	13.0	5.5	15.0	4	after	1	0.541	4
40004	18.0	4.5	15.0	5	before	1	0.441	3
40005	15.0	5.5	12.0	4	before	1	1.013	4
40006	19.0	4.5	15.0	5	after	0	0.457	3
40007	11.0	5.5	15.0	4	after	1	0.437	4
40008	14.0	5.5	15.0	4	after	1	0.465	4
40009	20.0	3.5	15.0	6	before	1	0.445	2
40010	17.0	5.5	15.0	4	before	1	0.425	4
50001	15.0	7.5	16.0	2	after	1	0.448	6
50002	18.0	5.5	15.0	4	before	1	0.444	4
50003	15.0	3.5	20.0	6	after	1	0.400	2
50004	15.0	6.5	14.0	3	before	1	0.508	5
50005	15.0	7.5	19.0	2	after	1	0.680	6
50006	15.0	5.5	11.0	4	before	1	0.484	4
50007	15.0	4.5	17.0	5	after	1	0.448	3
50008	10.0	5.5	15.0	4	after	1	0.564	4
50009	12.0	7.5	15.0	2	after	1	0.615	6
50010	13.0	6.5	15.0	3	after	1	0.564	5
60001	15.0	7.5	18.0	2	after	1	0.615	6
60002	15.0	6.5	11.0	3	before	1	0.547	5
60003	10.0	3.5	15.0	6	after	1	0.407	2
60004	15.0	4.5	20.0	5	after	1	0.467	3
60005	13.0	4.5	15.0	5	before	0	0.711	3
60006	12.0	6.5	15.0	3	after	1	0.563	5
60007	14.0	7.5	15.0	2	before	0	0.687	6
60008	17.0	4.5	15.0	5	before	1	0.482	3
60009	15.0	6.5	19.0	3	after	1	0.534	5
60010	16.0	7.5	15.0	2	after	0	0.698	6
70001	17.0	6.5	15.0	3	after	0	0.526	5
70002	15.0	3.5	12.0	6	before	1	0.466	2
70003	15.0	7.5	20.0	2	after	1	0.486	6
70004	15.0	6.5	18.0	3	after	1	0.547	5
70005	15.0	3.5	16.0	6	after	1	0.486	2
70006	11.0	6.5	15.0	3	after	1	0.499	5
70007	15.0	4.5	10.0	5	before	1	0.358	3
70008	14.0	6.5	15.0	3	after	1	0.650	5
70009	15.0	7.5	13.0	2	before	1	0.678	6
70010	15.0	3.5	19.0	6	after	1	0.482	2
80001	11.0	4.5	15.0	5	after	1	0.480	3
80002	18.0	7.5	15.0	2	before	1	0.677	6
80003	15.0	3.5	10.0	6	before	1	0.456	2
80004	15.0	3.5	17.0	6	after	1	0.556	2
80005	15.0	5.5	13.0	4	before	1	0.416	4
80006	20.0	4.5	15.0	5	before	1	0.436	3
80007	16.0	5.5	15.0	4	before	1	0.464	4
80008	15.0	5.5	14.0	4	after	0	0.443	4
80009	19.0	6.5	15.0	3	before	1	0.511	5
80010	15.0	6.5	12.0	3	before	1	0.379	5
90001	15.0	6.5	20.0	3	after	1	0.439	5
90002	19.0	5.5	15.0	4	before	1	0.435	4
90003	15.0	6.5	16.0	3	after	1	0.431	5
90004	11.0	7.5	15.0	2	after	1	0.843	6
90005	18.0	3.5	15.0	6	before	1	0.455	2
90006	15.0	7.5	10.0	2	before	1	0.548	6
90007	15.0	7.5	14.0	2	after	0	0.647	6
90008	13.0	7.5	15.0	2	before	0	0.659	6
90009	15.0	4.5	12.0	5	after	0	0.535	3
90010	17.0	3.5	15.0	6	before	1	0.691	2
100001	19.0	3.5	15.0	6	before	1	0.487	2
100002	18.0	6.5	15.0	3	after	0	0.507	5
100003	15.0	7.5	11.0	2	before	1	0.414	6
100004	10.0	6.5	15.0	3	after	1	0.530	5
100005	20.0	7.5	15.0	2	before	1	0.494	6
100006	15.0	6.5	17.0	3	after	1	0.714	5
100007	15.0	6.5	13.0	3	before	1	0.478	5
100008	12.0	5.5	15.0	4	after	1	0.601	4
100009	15.0	5.5	16.0	4	after	1	0.421	4
100010	15.0	4.5	14.0	5	before	1	0.481	3
