140.625	1	117.175	1.112	23.450	2
28.125	2	24.373	1.522	3.752	2
16.875	3	16.941	1.522	0.066	2
118.125	4	104.142	0.912	13.983	2
129.375	5	128.361	0.871	1.014	2
174.375	6	175.654	1.520	1.279	2
50.625	7	45.153	1.519	5.472	2
151.875	8	158.781	0.743	6.906	2
61.875	9	51.473	1.519	10.402	2
95.625	10	86.095	1.521	9.530	2
73.125	11	68.570	1.521	4.555	2
84.375	12	71.327	1.521	13.048	2
39.375	13	36.283	1.529	3.092	2
106.875	14	100.870	1.520	6.005	2
5.625	15	12.671	1.523	7.046	2
163.125	16	154.749	1.519	8.376	2
151.875	17	153.036	1.520	1.161	2
129.375	18	115.969	1.521	13.406	2
50.625	19	65.206	1.521	14.581	2
61.875	20	61.129	1.520	0.746	2
84.375	21	73.202	1.519	11.173	2
174.375	22	169.972	1.521	4.403	2
163.125	23	165.733	1.521	2.608	2
73.125	24	77.119	1.517	3.994	2
118.125	25	114.784	1.520	3.341	2
140.625	26	131.030	0.980	9.595	2
16.875	27	22.180	1.521	5.305	2
5.625	28	4.490	1.524	1.135	2
106.875	29	90.100	1.522	16.775	2
28.125	30	26.420	1.520	1.705	2
39.375	31	46.606	1.520	7.231	2
95.625	32	87.010	1.518	8.615	2
151.875	33	143.452	0.946	8.423	2
73.125	34	58.642	1.522	14.483	2
174.375	35	176.655	1.523	2.280	2
50.625	36	51.511	1.520	0.886	2
140.625	37	138.814	1.520	1.811	2
61.875	38	54.773	1.521	7.102	2
5.625	39	11.949	1.521	6.324	2
163.125	40	153.008	1.522	10.117	2
95.625	41	87.262	1.522	8.363	2
28.125	42	21.902	1.521	6.223	2
84.375	43	76.298	1.511	8.077	2
106.875	44	103.175	1.521	3.700	2
129.375	45	135.693	1.518	6.318	2
39.375	46	41.108	1.521	1.733	2
118.125	47	110.794	1.520	7.331	2
16.875	48	24.695	1.521	7.820	2
28.125	49	33.667	1.522	5.542	2
5.625	50	6.618	1.521	0.993	2
16.875	51	21.241	1.521	4.366	2
73.125	52	65.304	1.519	7.821	2
151.875	53	149.262	1.521	2.613	2
129.375	54	118.438	1.519	10.937	2
61.875	55	57.508	1.520	4.367	2
140.625	56	141.076	0.979	0.451	2
95.625	57	83.304	1.521	12.321	2
163.125	58	167.471	1.521	4.346	2
39.375	59	32.878	1.520	6.497	2
50.625	60	46.126	1.521	4.499	2
174.375	61	180.000	1.521	7.818	2
84.375	62	75.309	1.521	9.066	2
118.125	63	121.044	1.522	2.919	2
106.875	64	96.095	1.521	10.780	2
39.375	65	32.939	1.522	6.436	2
16.875	66	20.523	1.522	3.648	2
129.375	67	128.268	1.521	1.107	2
140.625	68	138.306	0.846	2.319	2
118.125	69	109.654	1.521	8.471	2
163.125	70	162.241	1.521	0.884	2
151.875	71	147.797	1.520	4.078	2
84.375	72	78.739	1.523	5.636	2
50.625	73	52.402	1.521	1.777	2
61.875	74	59.289	1.521	2.586	2
95.625	75	83.660	1.520	11.965	2
5.625	76	10.169	1.520	4.544	2
73.125	77	80.015	1.521	6.890	2
28.125	78	22.878	1.521	5.247	2
106.875	79	94.888	1.524	11.987	2
174.375	80	175.159	1.527	0.784	2
95.625	81	91.315	1.522	4.310	2
5.625	82	6.101	1.520	0.476	2
28.125	83	25.239	1.522	2.886	2
50.625	84	51.582	1.521	0.957	2
106.875	85	95.786	1.521	11.089	2
140.625	86	144.817	1.520	4.192	2
129.375	87	127.221	1.520	2.154	2
84.375	88	81.034	1.521	3.341	2
118.125	89	112.468	1.521	5.657	2
61.875	90	60.202	1.520	1.673	2
16.875	91	18.728	1.518	1.853	2
163.125	92	162.762	1.521	0.363	2
39.375	93	37.369	1.516	2.006	2
151.875	94	154.602	1.521	2.727	2
174.375	95	180.000	1.519	8.452	2
73.125	96	78.353	1.520	5.228	2
28.125	97	27.253	1.521	0.872	2
140.625	98	145.755	1.521	5.130	2
61.875	99	57.573	1.523	4.302	2
151.875	100	155.291	1.520	3.416	2
129.375	101	119.415	1.526	9.960	2
5.625	102	5.476	1.521	0.149	2
106.875	103	101.376	1.521	5.499	2
163.125	104	160.158	1.521	2.967	2
39.375	105	33.371	1.517	6.004	2
84.375	106	67.444	1.521	16.931	2
118.125	107	120.157	1.520	2.032	2
50.625	108	49.174	1.520	1.451	2
95.625	109	88.551	1.520	7.074	2
174.375	110	172.345	1.521	2.030	2
73.125	111	70.161	1.521	2.964	2
16.875	112	15.562	1.521	1.313	2
151.875	113	150.207	1.518	1.668	2
61.875	114	56.792	1.520	5.083	2
95.625	115	85.400	1.521	10.225	2
5.625	116	8.348	1.520	2.723	2
118.125	117	114.558	1.518	3.567	2
16.875	118	20.748	1.522	3.873	2
106.875	119	97.312	1.523	9.563	2
129.375	120	133.438	0.844	4.063	2
39.375	121	30.421	1.520	8.954	2
84.375	122	76.653	1.521	7.722	2
140.625	123	136.854	0.978	3.771	2
163.125	124	164.257	0.946	1.132	2
73.125	125	61.808	1.521	11.317	2
174.375	126	180.000	1.521	5.945	2
28.125	127	29.572	1.519	1.447	2
50.625	128	45.812	1.519	4.813	2
174.375	129	171.254	1.521	3.121	2
129.375	130	124.509	1.522	4.866	2
5.625	131	13.890	1.521	8.265	2
73.125	132	68.613	1.520	4.512	2
84.375	133	69.684	1.521	14.691	2
16.875	134	14.805	1.520	2.070	2
28.125	135	28.471	1.529	0.346	2
106.875	136	92.148	1.521	14.727	2
151.875	137	158.839	1.522	6.964	2
140.625	138	133.958	1.521	6.667	2
39.375	139	33.325	1.522	6.050	2
50.625	140	40.830	1.521	9.795	2
61.875	141	52.889	1.522	8.986	2
118.125	142	106.863	1.521	11.262	2
95.625	143	78.864	1.520	16.761	2
163.125	144	162.041	1.521	1.084	2
28.125	145	28.001	1.519	0.124	2
84.375	146	71.806	1.522	12.569	2
140.625	147	140.906	1.521	0.281	2
106.875	148	89.696	1.521	17.179	2
151.875	149	148.921	1.523	2.954	2
174.375	150	173.085	1.521	1.290	2
61.875	151	65.522	1.521	3.647	2
118.125	152	108.099	1.520	10.026	2
163.125	153	172.488	1.521	9.363	2
5.625	154	10.853	1.520	5.228	2
16.875	155	21.022	1.521	4.147	2
95.625	156	87.960	1.521	7.665	2
73.125	157	63.537	1.521	9.588	2
129.375	158	129.435	1.520	0.060	2
50.625	159	61.517	1.523	10.892	2
39.375	160	32.676	1.520	6.699	2
28.125	161	29.621	1.521	1.496	2
39.375	162	39.289	1.520	0.086	2
61.875	163	56.957	1.520	4.918	2
118.125	164	102.128	1.520	15.997	2
151.875	165	133.052	0.946	18.823	2
