5.625	1	12.196	1.245	6.571	1.500
174.375	2	167.033	1.217	7.342	1.500
28.125	3	30.183	1.356	2.058	1.500
163.125	4	NaN	1.500	NaN	1.500
140.625	5	129.926	1.268	10.699	1.500
61.875	6	62.478	1.063	0.603	1.500
84.375	7	81.907	1.003	2.468	1.500
151.875	8	148.285	1.247	3.590	1.500
118.125	9	115.564	1.194	2.561	1.500
39.375	10	39.646	1.006	0.271	1.500
95.625	11	93.760	1.027	1.865	1.500
50.625	12	38.762	1.174	11.863	1.500
106.875	13	101.637	0.994	5.238	1.500
73.125	14	70.031	1.214	3.094	1.500
16.875	15	21.860	1.346	4.985	1.500
129.375	16	123.649	1.054	5.726	1.500
140.625	17	136.982	1.010	3.643	1.500
95.625	18	94.249	1.134	1.376	1.500
39.375	19	38.695	1.153	0.680	1.500
61.875	20	58.878	1.101	2.997	1.500
16.875	21	20.683	1.169	3.808	1.500
163.125	22	158.509	1.117	4.616	1.500
151.875	23	147.794	1.121	4.081	1.500
84.375	24	78.411	0.941	5.964	1.500
50.625	25	45.885	1.161	4.740	1.500
118.125	26	115.388	1.157	2.737	1.500
73.125	27	73.459	0.913	0.334	1.500
5.625	28	8.189	1.325	2.564	1.500
174.375	29	NaN	1.500	NaN	1.500
28.125	30	35.116	1.237	6.991	1.500
129.375	31	126.413	1.145	2.962	1.500
106.875	32	106.550	1.165	0.325	1.500
84.375	33	73.778	1.040	10.597	1.500
16.875	34	20.723	1.196	3.848	1.500
95.625	35	93.792	1.024	1.833	1.500
151.875	36	146.349	1.372	5.526	1.500
106.875	37	102.727	1.048	4.148	1.500
50.625	38	41.180	1.012	9.445	1.500
163.125	39	NaN	1.500	NaN	1.500
73.125	40	68.851	0.868	4.274	1.500
118.125	41	113.287	1.168	4.838	1.500
5.625	42	0.736	1.028	4.889	1.500
140.625	43	128.885	1.080	11.740	1.500
129.375	44	124.865	1.100	4.510	1.500
28.125	45	31.007	1.103	2.882	1.500
61.875	46	60.311	1.044	1.564	1.500
39.375	47	39.357	1.184	0.018	1.500
174.375	48	NaN	1.500	NaN	1.500
5.625	49	0.638	1.167	4.987	1.500
16.875	50	21.777	1.267	4.902	1.500
73.125	51	67.112	1.255	6.013	1.500
50.625	52	43.501	1.059	7.124	1.500
61.875	53	63.632	1.415	1.757	1.500
39.375	54	41.899	1.139	2.524	1.500
106.875	55	101.779	1.047	5.096	1.500
140.625	56	139.117	1.139	1.508	1.500
28.125	57	29.409	1.206	1.284	1.500
129.375	58	121.956	0.962	7.419	1.500
151.875	59	144.366	1.174	7.509	1.500
95.625	60	88.331	1.234	7.294	1.500
163.125	61	160.732	1.358	2.393	1.500
118.125	62	105.939	1.234	12.186	1.500
174.375	63	NaN	1.500	NaN	1.500
84.375	64	79.619	1.314	4.756	1.500
84.375	65	73.036	1.125	11.339	1.500
163.125	66	NaN	1.500	NaN	1.500
61.875	67	56.438	1.141	5.437	1.500
95.625	68	92.245	1.017	3.380	1.500
50.625	69	48.922	1.133	1.703	1.500
118.125	70	120.466	1.033	2.341	1.500
151.875	71	154.701	1.117	2.826	1.500
28.125	72	35.987	1.217	7.862	1.500
174.375	73	NaN	1.500	NaN	1.500
140.625	74	138.826	1.160	1.799	1.500
73.125	75	71.898	1.108	1.227	1.500
129.375	76	117.490	1.216	11.885	1.500
16.875	77	20.790	1.228	3.915	1.500
106.875	78	100.261	1.112	6.614	1.500
39.375	79	34.809	1.316	4.566	1.500
5.625	80	0.000	1.304	5.943	1.500
5.625	81	2.904	1.084	2.721	1.500
129.375	82	117.805	1.240	11.570	1.500
174.375	83	NaN	1.500	NaN	1.500
151.875	84	142.997	1.191	8.878	1.500
106.875	85	95.051	1.275	11.824	1.500
84.375	86	74.438	1.111	9.937	1.500
16.875	87	15.837	1.115	1.038	1.500
28.125	88	34.586	1.095	6.461	1.500
39.375	89	28.615	0.995	10.760	1.500
73.125	90	62.379	1.199	10.746	1.500
163.125	91	NaN	1.500	NaN	1.500
140.625	92	129.411	1.311	11.214	1.500
50.625	93	51.418	1.211	0.793	1.500
95.625	94	94.300	1.135	1.325	1.500
61.875	95	63.162	1.075	1.287	1.500
118.125	96	107.049	1.239	11.076	1.500
140.625	97	127.302	1.210	13.323	1.500
61.875	98	58.673	1.119	3.202	1.500
95.625	99	92.416	0.978	3.209	1.500
