90010	16.0	5.5	15.0	6.5	before	1	0.328	5.5
100001	12.0	5.5	15.0	6.5	after	1	0.321	5.5
100002	15.0	5.5	14.0	6.5	before	1	0.314	5.5
100003	15.0	4.5	19.0	7.5	after	1	0.363	4.5
100004	15.0	3.5	20.0	8.5	after	1	0.313	3.5
100005	15.0	7.5	10.0	4.5	before	1	0.450	7.5
100006	15.0	8.5	17.0	3.5	after	1	0.372	8.5
100007	15.0	6.5	16.0	5.5	after	1	0.388	6.5
100008	11.0	6.5	15.0	5.5	after	1	0.390	6.5
100009	13.0	5.5	15.0	6.5	after	1	0.354	5.5
100010	15.0	4.5	18.0	7.5	after	1	0.336	4.5
