Trial	ObjID	LocID	FB	Task	RT	Stim
1	243	2	1	-2	684	4017	
2	41	1	1	-2	604	12004	
3	162	4	1	-2	570	19994	
4	226	3	1	-2	627	36000	
5	144	3	1	-2	603	44013	
6	160	1	1	-2	736	50019	
7	109	4	1	-2	652	56024	
8	155	2	1	-2	592	70012	
9	252	4	1	-1	522	80023	
10	65	1	1	-1	557	92031	
11	92	2	1	-1	652	98024	
12	217	3	1	-1	535	104029	
13	77	4	1	-1	555	114017	
14	207	2	1	-1	537	122025	
15	190	3	1	-1	537	130031	
16	229	1	1	-1	702	136021	
17	258	2	1	1	635	142009	
18	196	4	1	1	637	150014	
19	182	3	1	1	569	156020	
20	171	1	1	1	557	168025	
21	3	1	1	1	885	174018	
22	141	4	1	1	622	184006	
23	175	3	1	1	735	190014	
24	42	2	1	1	622	200002	
25	89	3	0	1	652	206010	
26	194	1	0	1	637	214015	
27	198	4	0	1	537	222021	
28	219	2	0	1	654	230011	
29	186	1	0	1	769	236017	
30	115	4	0	1	672	246022	
31	191	3	0	1	786	252030	
32	80	2	0	1	637	260035	
33	85	3	1	2	1236	266041	
34	33	2	1	2	769	272046	
35	173	1	1	2	702	278034	
36	37	4	1	2	570	286039	
37	253	1	1	2	702	292045	
38	47	3	1	2	642	306050	
39	195	2	1	2	752	312061	
40	133	4	1	2	537	320066	
41	51	2	0	2	589	330072	
42	69	3	0	2	836	336080	
43	110	1	0	2	786	342085	
44	260	4	0	2	835	348090	
45	251	4	0	2	835	354078	
46	146	3	0	2	554	362066	
47	21	2	0	2	652	368056	
48	156	1	0	2	552	374044	
49	166	1	1	-2	955	384032	
50	130	3	1	-2	555	394040	
51	94	2	1	-2	785	400048	
52	26	4	1	-2	622	410036	
53	48	1	1	-2	637	418044	
54	221	4	1	-2	587	426034	
55	70	3	1	-2	587	434040	
56	168	2	1	-2	702	440030	
57	199	2	1	1	603	448018	
58	161	1	1	1	537	456024	
59	87	3	1	1	669	462014	
60	212	4	1	1	669	468002	
61	60	1	1	1	652	473990	
62	107	2	1	1	570	481995	
63	50	3	1	1	570	490001	
64	9	4	1	1	652	495991	
65	27	3	0	1	572	505979	
66	98	2	0	1	587	513987	
67	38	1	0	1	752	519977	
68	147	4	0	1	637	527965	
69	86	4	0	1	655	537971	
70	108	3	0	1	674	549979	
71	44	2	0	1	587	557972	
72	29	1	0	1	652	563962	
73	121	1	1	2	852	569950	
74	18	2	1	2	623	581938	
75	183	4	1	2	685	587931	
76	135	3	1	2	570	595919	
77	59	1	1	2	624	607925	
78	239	2	1	2	590	619935	
79	234	4	1	2	572	629928	
80	131	3	1	2	852	635919	
81	81	2	0	2	685	641924	
82	83	1	0	2	735	647912	
83	222	4	0	2	669	653900	
84	204	3	0	2	570	661905	
85	28	2	0	2	537	669911	
86	10	3	0	2	702	675901	
87	242	4	0	2	604	683889	
88	241	1	0	2	653	691879	
89	46	4	1	-1	670	4010	
90	95	2	1	-1	692	18016	
91	192	3	1	-1	752	24027	
92	233	1	1	-1	604	32032	
93	187	3	1	-1	588	42022	
94	263	1	1	-1	752	48013	
95	137	2	1	-1	652	54018	
96	158	4	1	-1	635	60006	
97	203	3	1	-1	635	65994	
98	112	1	1	-1	535	71999	
99	181	2	1	-1	555	81987	
100	124	4	1	-1	522	91995	
101	119	4	1	1	570	100003	
102	215	1	1	1	652	106009	
103	157	3	1	1	605	116014	
104	91	2	1	1	654	124022	
105	71	1	1	1	657	136012	
106	43	4	1	1	655	146021	
107	220	3	1	1	605	156029	
108	208	2	1	1	636	162037	
109	209	2	0	1	669	168042	
110	104	3	0	1	752	174030	
111	149	4	0	1	755	184035	
112	254	1	0	1	653	192043	
113	31	3	0	1	644	208049	
114	164	1	0	1	604	216062	
115	165	2	0	1	969	222068	
116	139	4	0	1	637	230073	
117	82	3	1	2	623	242063	
118	8	1	1	2	768	248056	
119	113	2	1	2	587	256044	
120	257	4	1	2	604	264050	
121	225	4	1	2	670	272040	
122	228	2	1	2	669	278046	
123	231	3	1	2	570	286051	
124	7	1	1	2	553	294041	
125	218	2	0	2	537	302047	
126	122	1	0	2	555	312037	
127	118	4	0	2	769	318028	
128	138	3	0	2	587	326033	
129	185	3	0	2	537	334039	
130	143	1	0	2	637	342029	
131	72	2	0	2	1269	348035	
132	4	4	0	2	669	354040	
133	66	3	1	-2	603	362045	
134	172	2	1	-2	636	368051	
135	184	1	1	-2	604	376056	
136	15	4	1	-2	668	382046	
137	6	2	1	-2	587	390034	
138	170	1	1	-2	669	396040	
139	193	3	1	-2	570	404045	
140	145	4	1	-2	635	410035	
141	154	2	1	1	635	416023	
142	62	1	1	1	603	424011	
143	205	4	1	1	736	430017	
144	235	3	1	1	570	438022	
145	111	2	1	1	652	444012	
146	79	1	1	1	537	452000	
147	30	3	1	1	636	458006	
148	202	4	1	1	702	464011	
149	19	2	0	1	605	473999	
150	84	1	0	1	555	484007	
151	74	3	0	1	537	492015	
152	32	4	0	1	869	498005	
153	2	4	0	1	553	505993	
154	93	3	0	1	736	511999	
155	17	2	0	1	669	518004	
156	13	1	0	1	675	531992	
157	5	4	1	2	974	544003	
158	14	1	1	2	604	551996	
159	101	2	1	2	637	559986	
160	247	3	1	2	637	567992	
161	163	4	1	2	537	575982	
162	177	1	1	2	655	585988	
163	123	3	1	2	590	597996	
164	240	2	1	2	736	603989	
165	116	2	0	2	585	609994	
166	105	3	0	2	535	615982	
167	245	1	0	2	522	625970	
168	159	4	0	2	585	631978	
169	188	3	0	2	652	637983	
170	213	1	0	2	585	643971	
171	132	2	0	2	535	649959	
172	45	4	0	2	622	659964	
173	25	3	1	-1	687	4011	
174	75	2	1	-1	636	10017	
175	12	4	1	-1	552	16022	
176	236	1	1	-1	537	24010	
177	20	2	1	-1	585	30000	
178	136	4	1	-1	587	37988	
179	250	1	1	-1	505	47994	
180	49	3	1	-1	555	58002	
181	179	3	1	-1	555	68010	
182	129	1	1	-1	554	76018	
183	232	4	1	-1	553	84008	
184	169	2	1	-1	694	100014	
185	248	2	1	1	635	106027	
186	140	1	1	1	637	114015	
187	259	3	1	1	735	120005	
188	114	4	1	1	688	129993	
189	22	1	1	1	637	138001	
190	227	3	1	1	702	144007	
191	58	2	1	1	635	150012	
192	176	4	1	1	623	162017	
193	125	2	0	1	570	170010	
194	56	4	0	1	635	176016	
195	99	1	0	1	537	184021	
196	255	3	0	1	536	192027	
197	126	4	0	1	652	198017	
198	97	2	0	1	537	206005	
199	201	3	0	1	902	211995	
200	180	1	0	1	592	225983	
201	237	2	1	2	757	237994	
202	200	1	1	2	602	243987	
203	153	3	1	2	555	253975	
204	210	4	1	2	503	261983	
205	61	1	1	2	652	267989	
206	35	3	1	2	490	279994	
207	64	4	1	2	652	285987	
208	1	2	1	2	485	291975	
209	63	3	0	2	470	299980	
210	53	4	0	2	552	305986	
211	78	1	0	2	470	313991	
212	206	2	0	2	535	319981	
213	39	1	0	2	652	325969	
214	117	2	0	2	537	333957	
215	142	4	0	2	752	339963	
216	151	3	0	2	570	347968	
217	76	3	1	-2	902	353958	
218	224	1	1	-2	637	361946	
219	54	4	1	-2	570	369952	
220	238	2	1	-2	622	379942	
221	73	3	1	-2	585	385950	
222	88	1	1	-2	642	399938	
223	127	4	1	-2	702	405949	
224	178	2	1	-2	608	419954	
225	134	2	1	1	687	427965	
226	150	3	1	1	735	433955	
227	256	4	1	1	570	441943	
228	216	1	1	1	655	451949	
229	67	2	1	1	702	457957	
230	68	4	1	1	637	465962	
231	249	3	1	1	587	473952	
232	16	1	1	1	685	479958	
233	189	1	0	1	535	485963	
234	264	2	0	1	604	493951	
235	246	3	0	1	590	505941	
236	36	4	0	1	769	511950	
237	23	2	0	1	672	521955	
238	128	4	0	1	604	529963	
239	174	1	0	1	555	539953	
240	214	3	0	1	623	551944	
241	40	3	1	2	970	559937	
242	103	4	1	2	702	565943	
243	244	1	1	2	836	571948	
244	197	2	1	2	569	577936	
245	100	1	1	2	503	585941	
246	211	4	1	2	702	591947	
247	34	3	1	2	554	599952	
248	148	2	1	2	635	605942	
249	57	1	0	2	535	611930	
250	261	3	0	2	552	617918	
251	96	4	0	2	585	623906	
252	262	2	0	2	603	631911	
253	52	3	0	2	535	637917	
254	11	1	0	2	522	647922	
255	120	2	0	2	552	653930	
256	55	4	0	2	602	659918	
257	24	4	1	-1	557	671923	
258	223	1	1	-1	537	679916	
259	102	2	1	-1	585	685922	
260	152	3	1	-1	585	691927	
261	106	2	1	-1	570	699915	
262	90	3	1	-1	735	705905	
263	167	1	1	-1	555	715893	
264	230	4	1	-1	652	721884	
