10001	15.0	4.5	13.0	5	before	1	0.537	3
10002	15.0	4.5	18.0	5	after	1	0.589	3
10003	15.0	6.5	14.0	3	before	1	0.713	5
10004	15.0	4.5	10.0	5	before	1	0.396	3
10005	19.0	6.5	15.0	3	before	1	0.472	5
10006	12.0	3.5	15.0	6	after	1	0.476	2
10007	17.0	4.5	15.0	5	before	1	0.463	3
10008	20.0	7.5	15.0	2	before	1	0.539	6
10009	15.0	3.5	16.0	6	after	1	0.471	2
10010	11.0	7.5	15.0	2	after	1	0.595	6
20001	15.0	3.5	19.0	6	after	1	0.455	2
20002	15.0	5.5	17.0	4	before	0	0.603	4
20003	10.0	3.5	15.0	6	after	1	0.519	2
20004	12.0	5.5	15.0	4	after	1	0.443	4
20005	14.0	3.5	15.0	6	after	1	0.463	2
20006	15.0	3.5	18.0	6	after	1	0.443	2
20007	20.0	4.5	15.0	5	before	1	0.463	3
20008	15.0	7.5	11.0	2	before	1	0.675	6
20009	16.0	5.5	15.0	4	before	1	0.447	4
20010	13.0	6.5	15.0	3	after	1	0.515	5
30001	15.0	5.5	19.0	4	after	1	0.430	4
30002	15.0	4.5	12.0	5	before	1	0.434	3
30003	15.0	4.5	11.0	5	before	1	0.438	3
30004	15.0	5.5	17.0	4	after	1	0.450	4
30005	15.0	3.5	13.0	6	before	1	0.526	2
30006	14.0	7.5	15.0	2	after	1	0.802	6
30007	16.0	4.5	15.0	5	before	1	0.430	3
30008	10.0	7.5	15.0	2	after	1	0.642	6
30009	15.0	3.5	20.0	6	after	1	0.470	2
30010	15.0	3.5	18.0	6	after	1	0.442	2
40001	11.0	4.5	15.0	5	after	1	0.438	3
40002	15.0	5.5	10.0	4	before	1	0.394	4
40003	18.0	4.5	15.0	5	before	1	0.477	3
40004	20.0	5.5	15.0	4	before	1	0.570	4
40005	13.0	3.5	15.0	6	after	1	0.430	2
40006	14.0	5.5	15.0	4	after	1	0.433	4
40007	15.0	4.5	12.0	5	before	1	0.429	3
40008	16.0	5.5	15.0	4	after	0	0.337	4
40009	19.0	5.5	15.0	4	before	1	0.453	4
40010	17.0	5.5	15.0	4	before	1	0.474	4
50001	15.0	6.5	20.0	3	after	1	0.519	5
50002	12.0	7.5	15.0	2	after	1	0.563	6
50003	18.0	5.5	15.0	4	before	1	0.400	4
50004	15.0	5.5	19.0	4	after	1	0.467	4
50005	15.0	7.5	16.0	2	before	0	0.791	6
50006	15.0	7.5	14.0	2	after	0	0.483	6
50007	13.0	5.5	15.0	4	after	1	0.391	4
50008	15.0	3.5	11.0	6	before	1	0.467	2
50009	10.0	6.5	15.0	3	after	1	0.599	5
50010	15.0	4.5	17.0	5	after	1	0.411	3
60001	12.0	6.5	15.0	3	after	1	0.454	5
60002	15.0	4.5	19.0	5	after	1	0.378	3
60003	17.0	7.5	15.0	2	before	1	0.590	6
60004	14.0	4.5	15.0	5	before	0	0.458	3
60005	13.0	7.5	15.0	2	after	1	0.510	6
60006	15.0	6.5	11.0	3	before	1	0.602	5
60007	16.0	4.5	15.0	5	before	1	0.446	3
60008	15.0	3.5	18.0	6	after	1	0.410	2
60009	10.0	6.5	15.0	3	after	1	0.478	5
60010	15.0	7.5	20.0	2	after	1	0.554	6
70001	15.0	3.5	13.0	6	before	1	0.590	2
70002	11.0	6.5	15.0	3	after	1	0.554	5
70003	15.0	4.5	12.0	5	before	1	0.454	3
70004	15.0	3.5	10.0	6	before	1	0.458	2
70005	17.0	3.5	15.0	6	before	1	0.454	2
70006	14.0	7.5	15.0	2	after	1	0.658	6
70007	15.0	6.5	16.0	3	after	1	0.853	5
70008	15.0	6.5	19.0	3	after	1	0.530	5
70009	15.0	7.5	18.0	2	after	1	0.742	6
70010	15.0	6.5	20.0	3	after	1	0.490	5
80001	16.0	6.5	15.0	3	before	1	0.744	5
80002	15.0	4.5	13.0	5	before	1	0.444	3
80003	15.0	7.5	12.0	2	before	1	0.560	6
80004	20.0	5.5	15.0	4	before	1	0.412	4
80005	15.0	3.5	17.0	6	after	1	0.440	2
80006	18.0	4.5	15.0	5	before	1	0.452	3
80007	15.0	5.5	14.0	4	before	1	0.392	4
80008	19.0	6.5	15.0	3	before	1	0.420	5
80009	15.0	3.5	10.0	6	before	1	0.496	2
80010	11.0	5.5	15.0	4	after	1	0.436	4
90001	19.0	3.5	15.0	6	before	1	0.496	2
90002	15.0	6.5	16.0	3	before	0	0.812	5
90003	18.0	7.5	15.0	2	before	1	0.584	6
90004	15.0	5.5	14.0	4	after	0	0.451	4
90005	15.0	7.5	10.0	2	before	1	0.528	6
90006	13.0	7.5	15.0	2	after	1	0.635	6
90007	17.0	3.5	15.0	6	before	1	0.455	2
90008	11.0	6.5	15.0	3	after	1	0.523	5
90009	15.0	4.5	12.0	5	before	1	0.783	3
90010	15.0	7.5	20.0	2	after	1	0.635	6
100001	20.0	6.5	15.0	3	before	1	0.535	5
100002	10.0	5.5	15.0	4	after	1	0.459	4
100003	15.0	4.5	13.0	5	before	1	0.431	3
100004	15.0	5.5	16.0	4	before	0	0.451	4
100005	19.0	7.5	15.0	2	before	1	0.623	6
100006	15.0	6.5	11.0	3	before	1	0.427	5
100007	15.0	3.5	17.0	6	before	0	0.455	2
100008	12.0	6.5	15.0	3	after	1	0.411	5
100009	18.0	7.5	15.0	2	before	1	0.591	6
100010	15.0	6.5	14.0	3	before	1	0.483	5
