5.625	1	2.732	1.056	2.893	1.500
174.375	2	180.000	1.243	6.680	1.500
28.125	3	30.089	1.047	1.964	1.500
163.125	4	166.175	1.211	3.050	1.500
140.625	5	NaN	1.500	NaN	1.500
61.875	6	80.997	0.985	19.122	1.500
84.375	7	84.911	0.933	0.536	1.500
151.875	8	121.390	0.833	30.485	1.500
118.125	9	123.659	0.805	5.534	1.500
39.375	10	26.492	0.841	12.883	1.500
95.625	11	103.771	0.845	8.146	1.500
50.625	12	47.554	1.041	3.071	1.500
106.875	13	105.912	0.941	0.963	1.500
73.125	14	71.056	0.889	2.069	1.500
16.875	15	20.411	1.197	3.536	1.500
129.375	16	130.580	0.993	1.205	1.500
140.625	17	146.794	0.980	6.169	1.500
95.625	18	101.141	0.920	5.516	1.500
39.375	19	43.095	0.876	3.720	1.500
61.875	20	62.195	0.864	0.320	1.500
16.875	21	25.679	1.148	8.804	1.500
163.125	22	162.483	1.048	0.642	1.500
151.875	23	143.083	0.884	8.792	1.500
84.375	24	90.909	0.992	6.534	1.500
50.625	25	51.266	0.963	0.641	1.500
118.125	26	121.277	0.896	3.152	1.500
73.125	27	69.834	1.020	3.291	1.500
5.625	28	5.509	1.168	0.116	1.500
174.375	29	NaN	1.500	NaN	1.500
28.125	30	35.762	0.935	7.637	1.500
129.375	31	132.412	0.980	3.037	1.500
106.875	32	118.840	0.863	11.965	1.500
84.375	33	80.086	0.779	4.289	1.500
16.875	34	26.934	1.175	10.059	1.500
95.625	35	103.288	1.043	7.663	1.500
151.875	36	146.481	0.991	5.394	1.500
106.875	37	117.011	0.923	10.136	1.500
50.625	38	54.586	0.975	3.961	1.500
163.125	39	158.619	1.059	4.506	1.500
73.125	40	70.059	1.023	3.066	1.500
118.125	41	123.212	0.859	5.087	1.500
5.625	42	1.806	1.095	3.819	1.500
140.625	43	147.233	1.003	6.608	1.500
129.375	44	121.884	1.031	7.491	1.500
28.125	45	44.750	1.147	16.625	1.500
61.875	46	52.889	0.974	8.986	1.500
39.375	47	48.496	0.986	9.121	1.500
174.375	48	180.000	1.206	7.140	1.500
5.625	49	5.243	1.202	0.382	1.500
16.875	50	31.246	1.014	14.371	1.500
73.125	51	67.857	0.946	5.268	1.500
50.625	52	51.257	0.934	0.632	1.500
61.875	53	59.425	0.970	2.450	1.500
39.375	54	46.056	1.142	6.681	1.500
106.875	55	102.282	0.850	4.593	1.500
140.625	56	133.541	0.958	7.084	1.500
28.125	57	43.868	1.026	15.743	1.500
129.375	58	123.763	0.934	5.612	1.500
151.875	59	153.433	0.978	1.558	1.500
95.625	60	104.816	0.910	9.191	1.500
