Trial	ObjID	LocID	FB	Task	RT	Stim
60	89	1	1	1	603	477675	
61	189	2	1	1	601	483665	
62	214	1	1	1	568	489654	
63	22	3	1	1	535	497660	
64	237	4	1	1	569	505650	
65	142	3	0	1	653	513640	
66	63	2	0	1	735	519647	
67	47	4	0	1	636	527636	
68	118	1	0	1	955	537626	
69	86	4	0	1	687	547635	
70	240	1	0	1	703	555644	
71	128	2	0	1	934	561652	
72	132	3	0	1	703	569640	
73	110	4	1	2	936	577630	
74	127	1	1	2	634	583621	
75	4	3	1	2	570	591626	
76	181	2	1	2	635	597633	
77	45	2	1	2	586	605622	
78	203	3	1	2	623	617612	
79	156	4	1	2	935	623606	
80	57	1	1	2	653	631595	
81	227	1	0	2	685	637602	
82	73	3	0	2	786	645591	
83	50	4	0	2	835	651581	
84	112	2	0	2	868	657570	
85	159	2	0	2	1002	663575	
86	228	3	0	2	734	669564	
87	168	4	0	2	672	679569	
88	49	1	0	2	753	687578	
89	105	2	1	-1	655	4003	
90	193	3	1	-1	570	11995	
91	164	1	1	-1	657	24002	
92	144	4	1	-1	835	29996	
93	122	3	1	-1	588	39985	
94	233	1	1	-1	634	45977	
95	199	4	1	-1	591	59966	
96	153	2	1	-1	641	73961	
97	208	3	1	-1	651	79957	
98	195	1	1	-1	603	87946	
99	246	2	1	-1	569	95937	
100	155	4	1	-1	654	105927	
101	84	4	1	1	1168	111919	
102	81	2	1	1	635	117924	
103	101	3	1	1	534	123913	
104	256	1	1	1	486	131918	
105	176	2	1	1	701	137909	
106	36	4	1	1	502	145897	
107	171	3	1	1	768	151888	
108	229	1	1	1	568	157893	
109	139	3	0	1	503	165882	
110	191	4	0	1	685	171872	
111	138	2	0	1	553	179861	
112	66	1	0	1	586	187852	
113	28	4	0	1	553	195842	
114	125	3	0	1	655	205832	
115	222	2	0	1	604	215824	
116	258	1	0	1	570	223833	
117	99	1	1	2	934	229824	
118	264	4	1	2	536	237812	
119	262	3	1	2	588	247803	
120	157	2	1	2	768	253795	
121	58	1	1	2	588	263784	
122	212	4	1	2	555	273776	
123	43	3	1	2	751	279768	
124	243	2	1	2	536	287757	
125	180	1	0	2	573	299747	
126	55	4	0	2	536	307741	
127	87	3	0	2	603	315748	
128	173	2	0	2	588	325739	
129	146	1	0	2	851	331731	
130	197	4	0	2	553	339736	
131	241	3	0	2	968	345727	
132	174	2	0	2	554	355716	
133	183	3	1	-2	868	361724	
134	17	1	1	-2	553	369713	
135	119	2	1	-2	734	375703	
136	31	4	1	-2	588	385692	
137	10	3	1	-2	602	393684	
138	25	4	1	-2	934	399675	
139	166	1	1	-2	652	405663	
140	120	2	1	-2	701	411652	
141	94	1	1	1	553	419641	
142	88	3	1	1	653	427631	
143	221	4	1	1	755	437638	
144	106	2	1	1	636	445647	
145	194	3	1	1	723	457654	
146	255	4	1	1	735	463648	
147	163	1	1	1	601	469637	
148	98	2	1	1	570	477642	
149	108	3	0	1	555	487649	
150	27	1	0	1	735	493658	
151	111	4	0	1	668	499647	
152	145	2	0	1	568	505652	
153	24	1	0	1	586	513641	
154	3	3	0	1	637	521631	
155	216	4	0	1	734	527622	
156	151	2	0	1	634	533610	
157	85	3	1	2	1072	543599	
158	131	4	1	2	553	551591	
159	97	1	1	2	734	557582	
160	56	2	1	2	668	563570	
161	182	2	1	2	735	569559	
162	82	3	1	2	669	577548	
163	251	1	1	2	670	585538	
164	126	4	1	2	670	593545	
165	186	2	0	2	634	599536	
166	234	4	0	2	902	605524	
167	11	3	0	2	668	611513	
168	185	1	0	2	677	627518	
169	80	3	0	2	701	633516	
170	177	4	0	2	657	645521	
171	16	2	0	2	787	653515	
172	6	1	0	2	752	659522	
173	78	1	1	-1	737	4013	
174	130	3	1	-1	503	12004	
175	107	2	1	-1	553	20011	
176	172	4	1	-1	734	26002	
177	37	1	1	-1	534	31991	
178	26	3	1	-1	486	39979	
179	236	4	1	-1	751	45986	
180	135	2	1	-1	525	59975	
181	30	1	1	-1	523	71987	
182	252	2	1	-1	802	77981	
183	150	3	1	-1	569	85970	
184	223	4	1	-1	702	91960	
185	232	2	1	1	570	99949	
186	69	4	1	1	386	107956	
187	167	1	1	1	535	113963	
188	121	3	1	1	453	121952	
189	46	4	1	1	517	127942	
190	115	1	1	1	386	135931	
191	143	3	1	1	535	141938	
192	54	2	1	1	753	149927	
193	20	2	0	1	455	159917	
194	201	3	0	1	636	167926	
195	160	1	0	1	568	173933	
196	83	4	0	1	703	181922	
197	65	4	0	1	767	187912	
198	192	2	0	1	606	199901	
199	42	3	0	1	785	205895	
200	210	1	0	1	702	211900	
201	12	4	1	2	988	221889	
202	93	1	1	2	586	229881	
203	253	3	1	2	789	241888	
204	247	2	1	2	834	247882	
205	188	2	1	2	668	253871	
206	79	1	1	2	556	265876	
207	207	3	1	2	802	271870	
208	62	4	1	2	521	281859	
209	238	4	0	2	685	287851	
210	52	1	0	2	453	295840	
211	91	3	0	2	852	301830	
212	200	2	0	2	736	309819	
213	109	4	0	2	488	319809	
214	175	2	0	2	635	325818	
215	261	1	0	2	636	333807	
216	103	3	0	2	488	343797	
217	74	1	1	-2	573	355806	
218	244	2	1	-2	470	363800	
219	260	3	1	-2	517	369808	
220	61	4	1	-2	501	375796	
221	113	2	1	-2	536	383801	
222	154	3	1	-2	504	393792	
223	213	4	1	-2	634	399784	
224	133	1	1	-2	551	405789	
225	147	1	1	1	703	413778	
226	190	3	1	1	585	419768	
227	124	2	1	1	534	425757	
228	245	4	1	1	536	433746	
229	211	1	1	1	655	443736	
230	102	3	1	1	537	451728	
231	21	4	1	1	651	457719	
232	218	2	1	1	675	471724	
233	198	4	0	1	536	479720	
234	178	1	0	1	577	495710	
235	141	3	0	1	569	503708	
236	217	2	0	1	687	511698	
237	117	1	0	1	654	521689	
238	92	3	0	1	586	529681	
239	202	4	0	1	552	537672	
240	33	2	0	1	703	545662	
241	161	1	1	2	868	551652	
242	53	2	1	2	551	557641	
243	67	4	1	2	535	563646	
244	48	3	1	2	584	569635	
245	32	1	1	2	835	575640	
246	250	4	1	2	736	583629	
247	75	3	1	2	568	589619	
248	149	2	1	2	634	595608	
249	1	2	0	2	601	601597	
250	249	1	0	2	568	607585	
251	68	3	0	2	634	613574	
252	148	4	0	2	551	619579	
253	220	4	0	2	688	629568	
254	134	3	0	2	655	639560	
255	60	1	0	2	684	645553	
256	116	2	0	2	636	653541	
257	209	2	1	-1	856	665548	
258	13	1	1	-1	536	673542	
259	204	4	1	-1	701	679549	
260	18	3	1	-1	675	693538	
261	39	4	1	-1	601	699534	
262	71	1	1	-1	652	705522	
263	184	3	1	-1	755	715511	
264	129	2	1	-1	751	721503	
