10001	19.0	7.5	15.0	2	before	1	0.646	6
10002	20.0	6.5	15.0	3	before	1	0.787	5
10003	17.0	7.5	15.0	2	before	1	0.693	6
10004	15.0	4.5	16.0	5	after	1	0.651	3
10005	12.0	4.5	15.0	5	after	1	0.723	3
10006	15.0	6.5	10.0	3	before	1	0.615	5
10007	15.0	4.5	13.0	5	after	0	0.686	3
10008	11.0	3.5	15.0	6	after	1	0.976	2
10009	15.0	3.5	14.0	6	before	1	1.082	2
10010	15.0	4.5	18.0	5	after	1	1.167	3
20001	12.0	3.5	15.0	6	after	1	0.979	2
20002	15.0	3.5	18.0	6	before	0	0.800	2
20003	15.0	5.5	17.0	4	after	1	0.589	4
20004	15.0	5.5	19.0	4	before	0	0.846	4
20005	14.0	4.5	15.0	5	after	1	0.603	3
20006	13.0	3.5	15.0	6	after	1	0.642	2
20007	15.0	3.5	11.0	6	before	1	1.349	2
20008	10.0	7.5	15.0	2	after	1	0.537	6
20009	16.0	6.5	15.0	3	before	1	0.877	5
20010	20.0	5.5	15.0	4	before	1	0.751	4
30001	14.0	3.5	15.0	6	after	1	0.859	2
30002	15.0	7.5	17.0	2	before	0	0.831	6
30003	15.0	5.5	20.0	4	after	1	0.611	4
30004	15.0	4.5	11.0	5	before	1	0.629	3
30005	15.0	5.5	18.0	4	after	1	0.803	4
30006	10.0	4.5	15.0	5	after	1	0.607	3
30007	16.0	3.5	15.0	6	after	0	0.781	2
30008	15.0	4.5	19.0	5	after	1	0.687	3
30009	15.0	7.5	12.0	2	before	1	0.546	6
30010	15.0	3.5	13.0	6	after	0	0.654	2
40001	16.0	4.5	15.0	5	before	1	0.573	3
40002	15.0	5.5	10.0	4	before	1	0.762	4
40003	13.0	5.5	15.0	4	before	0	0.885	4
40004	18.0	4.5	15.0	5	after	0	0.959	3
40005	15.0	5.5	12.0	4	before	1	0.849	4
40006	19.0	4.5	15.0	5	before	1	0.822	3
40007	11.0	5.5	15.0	4	after	1	0.545	4
40008	14.0	5.5	15.0	4	before	0	0.585	4
40009	20.0	3.5	15.0	6	after	0	0.658	2
40010	17.0	5.5	15.0	4	after	0	0.566	4
50001	15.0	7.5	16.0	2	before	0	0.791	6
50002	18.0	5.5	15.0	4	before	1	0.772	4
50003	15.0	3.5	20.0	6	NaN	1	1.500	2
50004	15.0	6.5	14.0	3	after	0	0.475	5
50005	15.0	7.5	19.0	2	before	0	0.625	6
50006	15.0	5.5	11.0	4	after	0	0.700	4
50007	15.0	4.5	17.0	5	after	1	0.623	3
50008	10.0	5.5	15.0	4	after	1	0.611	4
50009	12.0	7.5	15.0	2	after	1	0.719	6
50010	13.0	6.5	15.0	3	after	1	0.859	5
60001	15.0	7.5	18.0	2	before	0	0.982	6
60002	15.0	6.5	11.0	3	before	1	0.589	5
60003	10.0	3.5	15.0	6	after	1	0.580	2
60004	15.0	4.5	20.0	5	after	1	0.610	3
60005	13.0	4.5	15.0	5	after	1	0.790	3
60006	12.0	6.5	15.0	3	before	0	0.531	5
60007	14.0	7.5	15.0	2	after	1	0.774	6
60008	17.0	4.5	15.0	5	before	1	0.562	3
60009	15.0	6.5	19.0	3	after	1	0.517	5
60010	16.0	7.5	15.0	2	after	0	0.745	6
70001	17.0	6.5	15.0	3	after	0	0.683	5
70002	15.0	3.5	12.0	6	after	0	0.573	2
70003	15.0	7.5	20.0	2	after	1	0.596	6
70004	15.0	6.5	18.0	3	before	0	0.620	5
70005	15.0	3.5	16.0	6	after	1	0.560	2
70006	11.0	6.5	15.0	3	after	1	0.681	5
70007	15.0	4.5	10.0	5	before	1	0.533	3
70008	14.0	6.5	15.0	3	after	1	0.537	5
70009	15.0	7.5	13.0	2	before	1	0.837	6
70010	15.0	3.5	19.0	6	after	1	0.649	2
80001	11.0	4.5	15.0	5	after	1	1.190	3
80002	18.0	7.5	15.0	2	before	1	0.564	6
80003	15.0	3.5	10.0	6	before	1	0.555	2
80004	15.0	3.5	17.0	6	after	1	0.667	2
80005	15.0	5.5	13.0	4	before	1	0.599	4
80006	20.0	4.5	15.0	5	before	1	0.756	3
80007	16.0	5.5	15.0	4	before	1	0.729	4
80008	15.0	5.5	14.0	4	before	1	1.002	4
80009	19.0	6.5	15.0	3	before	1	0.727	5
80010	15.0	6.5	12.0	3	before	1	0.947	5
90001	15.0	6.5	20.0	3	after	1	0.808	5
90002	19.0	5.5	15.0	4	before	1	0.563	4
90003	15.0	6.5	16.0	3	after	1	0.569	5
90004	11.0	7.5	15.0	2	after	1	1.394	6
90005	18.0	3.5	15.0	6	after	0	1.152	2
90006	15.0	7.5	10.0	2	before	1	0.859	6
90007	15.0	7.5	14.0	2	before	1	1.367	6
90008	13.0	7.5	15.0	2	before	0	0.588	6
90009	15.0	4.5	12.0	5	before	1	0.783	3
90010	17.0	3.5	15.0	6	after	0	0.667	2
100001	19.0	3.5	15.0	6	before	1	0.841	2
100002	18.0	6.5	15.0	3	after	0	0.880	5
100003	15.0	7.5	11.0	2	after	0	0.568	6
100004	10.0	6.5	15.0	3	before	0	0.529	5
100005	20.0	7.5	15.0	2	after	0	0.936	6
100006	15.0	6.5	17.0	3	before	0	0.525	5
100007	15.0	6.5	13.0	3	after	0	0.549	5
100008	12.0	5.5	15.0	4	after	1	0.602	4
100009	15.0	5.5	16.0	4	after	1	0.542	4
100010	15.0	4.5	14.0	5	before	1	0.504	3
