10001	15.0	6.5	10.0	3	before	1	1.329	5
10002	15.0	7.5	16.0	2	after	1	0.597	6
10003	15.0	3.5	13.0	6	before	1	0.529	2
10004	15.0	4.5	14.0	5	after	0	0.693	3
10005	12.0	3.5	15.0	6	after	1	0.416	2
10006	11.0	7.5	15.0	2	after	1	0.604	6
10007	20.0	4.5	15.0	5	before	1	0.352	3
10008	19.0	6.5	15.0	3	before	1	0.795	5
10009	15.0	4.5	18.0	5	after	1	0.583	3
10010	17.0	4.5	15.0	5	before	1	0.411	3
20001	13.0	5.5	15.0	4	after	1	0.423	4
20002	10.0	5.5	15.0	4	after	1	0.771	4
20003	12.0	3.5	15.0	6	NaN	1	1.500	2
20004	20.0	3.5	15.0	6	before	1	0.554	2
20005	14.0	3.5	15.0	6	after	1	1.222	2
20006	15.0	7.5	11.0	2	before	1	0.770	6
20007	15.0	5.5	19.0	4	after	1	0.406	4
20008	15.0	6.5	18.0	3	after	1	0.634	5
20009	15.0	3.5	17.0	6	after	1	0.742	2
20010	16.0	4.5	15.0	5	after	0	0.754	3
30001	15.0	4.5	20.0	5	after	1	0.462	3
30002	15.0	4.5	17.0	5	after	1	0.762	3
30003	15.0	7.5	19.0	2	NaN	1	1.500	6
30004	10.0	3.5	15.0	6	NaN	1	1.500	2
30005	15.0	7.5	18.0	2	after	1	0.501	6
30006	15.0	5.5	13.0	4	before	1	0.545	4
30007	16.0	3.5	15.0	6	before	1	0.685	2
30008	14.0	5.5	15.0	4	after	1	1.225	4
30009	15.0	4.5	11.0	5	before	1	1.357	3
30010	15.0	3.5	12.0	6	before	1	0.841	2
40001	17.0	4.5	15.0	5	after	0	0.677	3
40002	15.0	5.5	10.0	4	before	1	0.841	4
40003	11.0	3.5	15.0	6	after	1	0.437	2
40004	16.0	5.5	15.0	4	before	1	0.825	4
40005	19.0	4.5	15.0	5	before	1	0.492	3
40006	13.0	5.5	15.0	4	after	1	0.560	4
40007	18.0	5.5	15.0	4	before	1	0.540	4
40008	15.0	4.5	12.0	5	after	0	0.408	3
40009	14.0	5.5	15.0	4	after	1	0.740	4
40010	20.0	5.5	15.0	4	after	0	0.481	4
50001	12.0	4.5	15.0	5	after	1	0.679	3
50002	15.0	3.5	17.0	6	after	1	0.459	2
50003	15.0	6.5	11.0	3	before	1	0.607	5
50004	18.0	7.5	15.0	2	before	1	1.283	6
50005	15.0	5.5	19.0	4	after	1	0.439	4
50006	13.0	5.5	15.0	4	after	1	0.419	4
50007	15.0	7.5	20.0	2	after	1	0.551	6
50008	15.0	5.5	14.0	4	before	1	0.402	4
50009	10.0	6.5	15.0	3	after	1	0.406	5
50010	15.0	7.5	16.0	2	NaN	1	1.500	6
60001	17.0	7.5	15.0	2	after	0	0.702	6
60002	16.0	7.5	15.0	2	before	1	0.594	6
60003	15.0	3.5	19.0	6	after	1	1.182	2
60004	13.0	6.5	15.0	3	after	1	0.874	5
60005	14.0	7.5	15.0	2	after	1	0.709	6
60006	15.0	6.5	20.0	3	after	1	0.953	5
60007	15.0	4.5	11.0	5	before	1	0.461	3
60008	10.0	4.5	15.0	5	after	1	0.481	3
60009	12.0	4.5	15.0	5	after	1	0.686	3
60010	15.0	6.5	18.0	3	after	1	0.673	5
70001	15.0	6.5	18.0	3	after	1	0.548	5
70002	11.0	6.5	15.0	3	after	1	0.656	5
70003	15.0	4.5	12.0	5	before	1	0.572	3
70004	17.0	7.5	15.0	2	after	0	0.832	6
70005	15.0	6.5	13.0	3	before	1	0.564	5
70006	15.0	3.5	20.0	6	after	1	1.048	2
70007	15.0	3.5	16.0	6	after	1	0.596	2
70008	15.0	3.5	19.0	6	after	1	0.456	2
70009	14.0	7.5	15.0	2	before	0	0.748	6
70010	15.0	6.5	10.0	3	before	1	0.408	5
80001	15.0	5.5	14.0	4	before	1	0.488	4
80002	15.0	3.5	12.0	6	before	1	0.796	2
80003	15.0	4.5	10.0	5	before	1	0.568	3
80004	18.0	3.5	15.0	6	before	1	0.492	2
80005	11.0	4.5	15.0	5	before	0	0.392	3
80006	19.0	6.5	15.0	3	before	1	1.012	5
80007	20.0	5.5	15.0	4	before	1	0.407	4
80008	16.0	6.5	15.0	3	after	0	0.699	5
80009	15.0	7.5	13.0	2	before	1	1.255	6
80010	15.0	5.5	17.0	4	before	0	1.483	4
90001	15.0	7.5	10.0	2	before	1	1.207	6
90002	13.0	3.5	15.0	6	after	1	0.403	2
90003	19.0	7.5	15.0	2	before	1	0.687	6
90004	11.0	5.5	15.0	4	before	0	0.355	4
90005	18.0	7.5	15.0	2	before	1	0.655	6
90006	15.0	6.5	12.0	3	before	1	0.715	5
90007	15.0	7.5	20.0	2	after	1	0.823	6
90008	15.0	6.5	14.0	3	before	1	0.955	5
90009	17.0	4.5	15.0	5	after	0	0.463	3
90010	15.0	3.5	16.0	6	after	1	0.914	2
100001	15.0	6.5	16.0	3	after	1	0.478	5
100002	15.0	4.5	14.0	5	NaN	0	1.500	3
100003	10.0	5.5	15.0	4	NaN	1	1.500	4
100004	15.0	6.5	17.0	3	after	1	0.698	5
100005	15.0	6.5	13.0	3	after	0	0.558	5
100006	12.0	5.5	15.0	4	after	1	0.426	4
100007	20.0	3.5	15.0	6	before	1	0.646	2
100008	18.0	7.5	15.0	2	before	1	0.778	6
100009	19.0	7.5	15.0	2	before	1	1.174	6
100010	15.0	6.5	11.0	3	before	1	0.450	5
