174.375	1	173.428	1.312	0.947	1.500
106.875	2	106.172	0.884	0.703	1.500
73.125	3	68.625	1.160	4.500	1.500
140.625	4	139.525	1.108	1.100	1.500
5.625	5	3.895	1.255	1.730	1.500
61.875	6	67.293	1.154	5.418	1.500
16.875	7	7.193	1.358	9.682	1.500
118.125	8	109.620	1.146	8.505	1.500
163.125	9	165.997	1.270	2.872	1.500
129.375	10	122.460	1.202	6.915	1.500
39.375	11	37.880	1.310	1.495	1.500
151.875	12	161.861	1.378	9.986	1.500
28.125	13	31.011	1.214	2.886	1.500
95.625	14	90.914	1.154	4.711	1.500
50.625	15	47.846	1.198	2.779	1.500
84.375	16	78.768	1.298	5.607	1.500
16.875	17	16.187	1.373	0.688	1.500
84.375	18	82.457	1.393	1.918	1.500
95.625	19	95.182	1.469	0.443	1.500
39.375	20	33.344	1.425	6.031	1.500
118.125	21	108.652	1.013	9.473	1.500
28.125	22	NaN	1.500	NaN	1.500
73.125	23	73.896	1.245	0.771	1.500
151.875	24	158.286	1.305	6.411	1.500
50.625	25	54.516	1.293	3.891	1.500
129.375	26	124.926	1.376	4.449	1.500
163.125	27	172.215	1.380	9.090	1.500
174.375	28	NaN	1.500	NaN	1.500
5.625	29	11.964	1.333	6.339	1.500
106.875	30	102.276	1.224	4.599	1.500
140.625	31	NaN	1.500	NaN	1.500
61.875	32	64.679	1.128	2.804	1.500
28.125	33	23.748	1.308	4.377	1.500
50.625	34	50.889	1.280	0.264	1.500
61.875	35	64.159	1.364	2.284	1.500
118.125	36	NaN	1.500	NaN	1.500
106.875	37	102.922	1.275	3.953	1.500
151.875	38	156.117	1.415	4.242	1.500
5.625	39	5.187	1.347	0.438	1.500
163.125	40	NaN	1.500	NaN	1.500
84.375	41	85.491	1.148	1.116	1.500
174.375	42	NaN	1.500	NaN	1.500
16.875	43	19.191	1.211	2.316	1.500
140.625	44	133.760	1.279	6.865	1.500
95.625	45	91.599	1.395	4.026	1.500
73.125	46	NaN	1.500	NaN	1.500
39.375	47	38.313	1.083	1.062	1.500
129.375	48	122.027	1.455	7.348	1.500
5.625	49	7.551	1.299	1.926	1.500
73.125	50	68.734	1.263	4.391	1.500
140.625	51	139.427	1.331	1.198	1.500
50.625	52	54.516	1.327	3.891	1.500
163.125	53	NaN	1.500	NaN	1.500
61.875	54	59.556	1.375	2.319	1.500
174.375	55	NaN	1.500	NaN	1.500
16.875	56	17.176	1.231	0.301	1.500
95.625	57	87.601	1.171	8.024	1.500
129.375	58	135.403	1.319	6.028	1.500
151.875	59	154.962	1.410	3.087	1.500
106.875	60	100.639	1.078	6.236	1.500
39.375	61	36.325	1.378	3.050	1.500
118.125	62	106.728	1.014	11.397	1.500
28.125	63	26.507	1.154	1.618	1.500
84.375	64	75.458	1.174	8.917	1.500
5.625	65	5.824	1.265	0.199	1.500
16.875	66	13.109	1.269	3.766	1.500
28.125	67	24.196	1.441	3.929	1.500
129.375	68	NaN	1.500	NaN	1.500
39.375	69	38.088	1.385	1.287	1.500
140.625	70	NaN	1.500	NaN	1.500
73.125	71	69.948	1.193	3.177	1.500
84.375	72	78.294	1.277	6.081	1.500
61.875	73	56.810	1.361	5.065	1.500
50.625	74	50.248	1.453	0.377	1.500
118.125	75	NaN	1.500	NaN	1.500
106.875	76	100.306	1.453	6.569	1.500
174.375	77	176.877	1.369	2.502	1.500
95.625	78	97.885	1.204	2.260	1.500
163.125	79	NaN	1.500	NaN	1.500
151.875	80	156.676	1.429	4.801	1.500
163.125	81	NaN	1.500	NaN	1.500
28.125	82	31.272	1.380	3.147	1.500
61.875	83	62.394	1.360	0.519	1.500
73.125	84	70.065	1.236	3.060	1.500
16.875	85	NaN	1.500	NaN	1.500
174.375	86	NaN	1.500	NaN	1.500
84.375	87	75.998	1.248	8.377	1.500
140.625	88	135.899	1.452	4.726	1.500
118.125	89	113.222	1.360	4.903	1.500
5.625	90	NaN	1.500	NaN	1.500
151.875	91	NaN	1.500	NaN	1.500
39.375	92	36.426	1.356	2.949	1.500
106.875	93	104.550	1.231	2.325	1.500
129.375	94	118.468	1.451	10.907	1.500
50.625	95	NaN	1.500	NaN	1.500
95.625	96	89.547	1.107	6.078	1.500
61.875	97	54.888	1.271	6.987	1.500
118.125	98	114.031	1.115	4.094	1.500
106.875	99	103.117	0.967	3.758	1.500
39.375	100	35.505	1.123	3.870	1.500
151.875	101	152.937	1.047	1.062	1.500
140.625	102	135.753	1.283	4.872	1.500
129.375	103	129.656	1.359	0.281	1.500
73.125	104	74.162	1.067	1.037	1.500
163.125	105	171.425	1.135	8.300	1.500
95.625	106	95.371	1.074	0.254	1.500
50.625	107	48.216	1.007	2.409	1.500
174.375	108	180.000	1.130	10.651	1.500
16.875	109	23.087	1.166	6.212	1.500
84.375	110	74.651	1.050	9.724	1.500
28.125	111	24.620	1.262	3.505	1.500
5.625	112	2.555	1.370	3.070	1.500
174.375	113	176.498	1.486	2.123	1.500
28.125	114	28.225	1.298	0.100	1.500
118.125	115	106.155	1.294	11.970	1.500
