13.000:1.5 32.501:1.5 51.001:1.5 70.501:1.5 87.002:1.5 103.502:1.5 122.002:1.5 138.502:1.5 154.002:1.5 169.502:1.5 186.002:1.5 201.503:1.5 217.003:1.5 234.503:1.5 252.003:1.5 268.503:1.5 284.003:1.5 299.503:1.5 319.003:1.5 337.503:1.5 355.003:1.5 370.503:1.5 390.003:1.5 407.503:1.5 424.003:1.5 441.503:1.5 458.003:1.5 473.503:1.5 490.003:1.5 509.503:1.5 525.004:1.5 541.504:1.5 559.004:1.5 576.504:1.5 593.004:1.5 610.504:1.5 627.004:1.5 644.504:1.5 662.004:1.5 677.504:1.5 
13.000:1.5 32.500:1.5 50.000:1.5 65.501:1.5 84.001:1.5 103.501:1.5 121.001:1.5 137.501:1.5 155.001:1.5 174.501:1.5 193.002:1.5 212.502:1.5 231.002:1.5 246.502:1.5 263.002:1.5 279.502:1.5 298.002:1.5 317.503:1.5 334.003:1.5 352.503:1.5 372.003:1.5 390.503:1.5 406.003:1.5 425.503:1.5 444.003:1.5 459.503:1.5 478.003:1.5 494.503:1.5 513.003:1.5 532.503:1.5 
13.000:1.5 29.500:1.5 49.000:1.5 64.500:1.5 80.000:1.5 97.500:1.5 114.000:1.5 131.501:1.5 149.001:1.5 167.501:1.5 186.001:1.5 204.501:1.5 222.001:1.5 240.501:1.5 260.001:1.5 275.501:1.5 295.001:1.5 314.501:1.5 334.001:1.5 350.502:1.5 366.002:1.5 381.502:1.5 400.002:1.5 419.502:1.5 438.002:1.5 457.502:1.5 476.002:1.5 494.502:1.5 512.002:1.5 529.502:1.5 
