73.125	1	NaN	1.480	NaN	3	NaN
73.125	2	NaN	1.480	NaN	2	NaN
73.125	3	NaN	1.480	NaN	5	NaN
73.125	4	NaN	1.480	NaN	4	NaN
73.125	5	NaN	1.480	NaN	6	NaN
73.125	6	20.703	0.723	52.422	2	17.088
73.125	7	NaN	1.480	NaN	6	NaN
73.125	8	NaN	1.480	NaN	5	NaN
73.125	9	163.917	1.328	90.792	4	14.956
73.125	10	73.466	0.940	0.341	3	19.981
73.125	11	82.875	0.671	9.750	5	19.458
73.125	12	56.405	0.709	16.720	4	19.071
73.125	13	53.299	0.703	19.826	2	18.899
73.125	14	54.225	1.211	18.900	3	18.950
73.125	15	64.142	0.583	8.983	6	19.501
84.375	1	NaN	1.480	NaN	6	NaN
84.375	2	89.151	0.650	4.776	5	19.735
84.375	3	NaN	1.480	NaN	4	NaN
84.375	4	24.367	0.685	60.008	2	16.666
84.375	5	NaN	1.480	NaN	3	NaN
84.375	6	158.048	1.001	73.673	3	15.907
84.375	7	NaN	1.480	NaN	5	NaN
84.375	8	45.759	0.804	38.616	4	17.855
84.375	9	NaN	1.480	NaN	2	NaN
84.375	10	NaN	1.480	NaN	6	NaN
84.375	11	NaN	1.480	NaN	6	NaN
84.375	12	21.555	0.673	62.820	5	16.510
84.375	13	94.923	0.757	10.548	2	19.414
84.375	14	138.308	1.337	53.933	3	17.004
84.375	15	130.263	0.869	45.888	4	17.451
140.625	1	NaN	1.498	NaN	6	NaN
140.625	2	17.756	0.733	122.869	4	13.174
140.625	3	170.703	0.769	30.078	3	18.329
140.625	4	156.189	1.357	15.564	2	19.135
140.625	5	139.887	1.074	0.738	5	19.959
140.625	6	126.185	0.725	14.440	6	19.198
140.625	7	151.793	0.705	11.168	5	19.380
140.625	8	154.374	0.941	13.749	4	19.236
140.625	9	153.822	0.905	13.197	3	19.267
140.625	10	NaN	1.488	NaN	2	NaN
140.625	11	154.531	0.836	13.906	3	19.227
140.625	12	152.725	0.857	12.100	5	19.328
140.625	13	152.589	1.436	11.964	2	19.335
140.625	14	153.029	1.048	12.404	4	19.311
140.625	15	145.039	0.748	4.414	6	19.755
118.125	1	NaN	1.482	NaN	4	NaN
118.125	2	9.995	0.827	108.130	6	13.993
118.125	3	173.882	0.703	55.757	3	16.902
118.125	4	81.925	0.867	36.200	2	17.989
118.125	5	135.324	0.983	17.199	5	19.045
118.125	6	20.030	0.710	98.095	5	14.550
118.125	7	NaN	1.480	NaN	3	NaN
118.125	8	109.245	0.948	8.880	4	19.507
118.125	9	41.649	0.759	76.476	6	15.751
118.125	10	53.469	0.763	64.656	2	16.408
118.125	11	NaN	1.480	NaN	3	NaN
118.125	12	110.165	1.068	7.960	2	19.558
118.125	13	128.438	0.953	10.313	5	19.427
118.125	14	127.244	0.748	9.119	6	19.493
118.125	15	114.531	0.993	3.594	4	19.800
163.125	1	NaN	1.497	NaN	4	NaN
163.125	2	NaN	1.480	NaN	2	NaN
163.125	3	16.763	0.821	146.362	3	11.869
163.125	4	180.000	1.281	17.157	6	19.047
163.125	5	153.346	1.141	9.779	5	19.457
163.125	6	78.057	1.040	85.068	4	15.274
163.125	7	132.263	1.140	30.862	6	18.285
163.125	8	163.842	0.798	0.717	5	19.960
163.125	9	160.823	1.012	2.302	2	19.872
163.125	10	NaN	1.487	NaN	3	NaN
163.125	11	160.180	0.984	2.945	6	19.836
163.125	12	158.411	0.923	4.714	4	19.738
163.125	13	156.837	0.975	6.288	3	19.651
163.125	14	157.727	1.092	5.398	5	19.700
163.125	15	151.743	0.967	11.382	2	19.368
151.875	1	NaN	1.481	NaN	4	NaN
151.875	2	NaN	1.480	NaN	6	NaN
151.875	3	11.739	0.825	140.136	5	12.215
151.875	4	161.666	1.293	9.791	2	19.456
151.875	5	132.860	1.345	19.015	3	18.944
151.875	6	166.937	0.877	15.062	6	19.163
151.875	7	174.456	0.921	22.581	4	18.745
