Trial	ObjID	LocID	FB	Task	RT	Stim
127	22	3	0	2	588	279728	
128	122	2	0	2	703	285719	
129	9	4	0	2	621	293725	
130	241	1	0	2	1024	303716	
131	15	2	0	2	736	309709	
132	49	3	0	2	671	317698	
133	28	4	1	-2	1222	325689	
134	160	1	1	-2	711	339680	
135	51	3	1	-2	907	349677	
136	42	2	1	-2	621	357670	
137	110	4	1	-2	656	367661	
138	44	1	1	-2	669	373654	
139	258	3	1	-2	871	381643	
140	98	2	1	-2	755	389634	
141	168	1	1	1	1203	395625	
142	140	3	1	1	702	401614	
143	35	2	1	1	69	407620	
144	78	4	1	1	673	417609	
145	123	3	1	1	555	425602	
146	86	2	1	1	690	435593	
147	60	1	1	1	1500	445586	
148	181	4	1	1	736	451579	
149	158	2	0	1	657	461568	
150	264	3	0	1	686	467561	
151	206	4	0	1	588	475550	
152	187	1	0	1	754	483541	
153	257	4	0	1	726	497532	
154	27	2	0	1	953	503529	
155	263	3	0	1	709	515518	
156	243	1	0	1	755	523513	
157	175	2	1	2	1088	531504	
158	8	1	1	2	736	537495	
159	36	3	1	2	835	543484	
160	74	4	1	2	655	551490	
161	197	4	1	2	788	559481	
162	223	2	1	2	621	567472	
163	184	1	1	2	706	577464	
164	229	3	1	2	712	593456	
165	89	3	0	2	654	601455	
166	52	1	0	2	790	611446	
167	45	2	0	2	1155	619439	
168	95	4	0	2	921	627430	
169	26	3	0	2	592	639421	
170	147	2	0	2	803	645416	
171	111	1	0	2	721	653405	
172	192	4	0	2	69	659396	
173	41	2	1	-1	821	4003	
174	21	1	1	-1	702	9995	
175	25	4	1	-1	769	15984	
176	47	3	1	-1	736	21973	
177	172	2	1	-1	792	33962	
178	188	3	1	-1	686	39957	
179	205	4	1	-1	803	45946	
180	80	1	1	-1	671	53935	
181	155	2	1	-1	652	59926	
182	37	4	1	-1	655	67915	
183	139	3	1	-1	655	75906	
184	193	1	1	-1	736	81897	
185	161	2	1	1	905	89886	
186	254	4	1	1	571	97877	
187	68	1	1	1	657	107868	
188	58	3	1	1	755	115861	
189	66	2	1	1	753	121852	
190	220	1	1	1	793	135842	
191	100	3	1	1	736	141838	
192	29	4	1	1	872	149827	
193	166	4	0	1	656	159818	
194	2	3	0	1	571	167811	
195	235	2	0	1	637	175802	
196	43	1	0	1	335	181793	
197	40	4	0	1	754	189783	
198	180	1	0	1	1500	195774	
199	260	2	0	1	1136	201763	
200	33	3	0	1	704	209752	
201	12	3	1	2	1255	217743	
202	250	2	1	2	602	223734	
203	174	4	1	2	669	229723	
204	151	1	1	2	608	241712	
205	76	1	1	2	853	247707	
206	244	2	1	2	807	257696	
207	120	3	1	2	721	265689	
208	32	4	1	2	803	271680	
209	194	2	0	2	869	277669	
210	102	1	0	2	736	283658	
211	159	4	0	2	752	289647	
212	77	3	0	2	706	299637	
213	252	2	0	2	752	305629	
214	196	3	0	2	1022	313635	
215	55	1	0	2	1036	319626	
216	152	4	0	2	369	325615	
217	167	2	1	-2	1088	333605	
218	224	3	1	-2	588	341612	
219	57	1	1	-2	692	353603	
220	238	4	1	-2	796	369598	
221	48	2	1	-2	675	381597	
222	30	1	1	-2	756	391592	
223	39	4	1	-2	704	399585	
224	236	3	1	-2	1500	409576	
225	163	4	1	1	1353	415569	
226	230	2	1	1	636	421558	
227	178	3	1	1	602	427547	
228	142	1	1	1	536	433536	
229	225	2	1	1	654	441525	
230	182	1	1	1	603	447516	
231	208	4	1	1	669	453505	
232	61	3	1	1	688	461494	
233	99	1	0	1	753	467485	
234	156	4	0	1	621	475491	
235	115	3	0	1	605	483482	
236	261	2	0	1	690	493473	
237	173	2	0	1	777	507466	
238	207	4	0	1	736	513463	
239	209	3	0	1	790	523452	
240	232	1	0	1	775	535445	
241	134	2	1	2	721	543440	
242	137	3	1	2	669	549431	
243	62	4	1	2	721	557420	
244	17	1	1	2	386	563411	
245	245	4	1	2	761	577400	
246	91	2	1	2	69	583397	
247	144	1	1	2	688	591386	
248	31	3	1	2	790	601377	
249	239	2	0	2	653	607370	
250	130	3	0	2	657	617359	
251	67	1	0	2	803	623352	
252	247	4	0	2	622	633342	
253	190	3	0	2	788	641334	
254	179	2	0	2	986	647325	
255	171	1	0	2	986	653314	
256	170	4	0	2	769	659320	
257	38	4	1	-1	1055	667309	
258	106	1	1	-1	637	675300	
259	125	3	1	-1	569	681291	
260	64	2	1	-1	636	687297	
261	71	3	1	-1	655	695286	
262	50	1	1	-1	703	701277	
263	231	4	1	-1	655	709266	
264	128	4	1	-1	655	709266	
