10001	15.0	6.5	10.0	3	before	1	0.640	5
10002	15.0	7.5	16.0	2	after	1	0.531	6
10003	15.0	3.5	13.0	6	after	0	0.575	2
10004	15.0	4.5	14.0	5	before	1	0.603	3
10005	12.0	3.5	15.0	6	after	1	0.502	2
10006	11.0	7.5	15.0	2	after	1	0.658	6
10007	20.0	4.5	15.0	5	before	1	0.430	3
10008	19.0	6.5	15.0	3	before	1	1.306	5
10009	15.0	4.5	18.0	5	NaN	1	1.500	3
10010	17.0	4.5	15.0	5	before	1	0.465	3
20001	13.0	5.5	15.0	4	after	1	1.189	4
20002	10.0	5.5	15.0	4	after	1	0.489	4
20003	12.0	3.5	15.0	6	before	0	0.733	2
20004	20.0	3.5	15.0	6	before	1	0.473	2
20005	14.0	3.5	15.0	6	before	0	0.557	2
20006	15.0	7.5	11.0	2	before	1	0.985	6
20007	15.0	5.5	19.0	4	after	1	0.501	4
20008	15.0	6.5	18.0	3	after	1	0.497	5
20009	15.0	3.5	17.0	6	after	1	0.469	2
20010	16.0	4.5	15.0	5	before	1	0.505	3
30001	15.0	4.5	20.0	5	after	1	0.500	3
30002	15.0	4.5	17.0	5	after	1	0.521	3
30003	15.0	7.5	19.0	2	after	1	0.460	6
30004	10.0	3.5	15.0	6	after	1	0.496	2
30005	15.0	7.5	18.0	2	after	1	0.852	6
30006	15.0	5.5	13.0	4	before	1	0.496	4
30007	16.0	3.5	15.0	6	before	1	0.540	2
30008	14.0	5.5	15.0	4	before	0	0.488	4
30009	15.0	4.5	11.0	5	before	1	0.468	3
30010	15.0	3.5	12.0	6	before	1	0.544	2
40001	17.0	4.5	15.0	5	before	1	0.476	3
40002	15.0	5.5	10.0	4	before	1	0.536	4
40003	11.0	3.5	15.0	6	after	1	0.460	2
40004	16.0	5.5	15.0	4	before	1	0.568	4
40005	19.0	4.5	15.0	5	before	1	0.460	3
40006	13.0	5.5	15.0	4	after	1	0.408	4
40007	18.0	5.5	15.0	4	before	1	0.404	4
40008	15.0	4.5	12.0	5	before	1	0.360	3
40009	14.0	5.5	15.0	4	after	1	0.428	4
40010	20.0	5.5	15.0	4	before	1	0.520	4
50001	12.0	4.5	15.0	5	before	0	0.519	3
50002	15.0	3.5	17.0	6	after	1	0.523	2
50003	15.0	6.5	11.0	3	before	1	0.487	5
50004	18.0	7.5	15.0	2	before	1	0.627	6
50005	15.0	5.5	19.0	4	after	1	0.367	4
50006	13.0	5.5	15.0	4	after	1	0.531	4
50007	15.0	7.5	20.0	2	after	1	0.927	6
50008	15.0	5.5	14.0	4	before	1	0.419	4
50009	10.0	6.5	15.0	3	after	1	0.775	5
50010	15.0	7.5	16.0	2	before	0	0.787	6
60001	17.0	7.5	15.0	2	before	1	0.550	6
60002	16.0	7.5	15.0	2	before	1	0.490	6
60003	15.0	3.5	19.0	6	after	1	0.486	2
60004	13.0	6.5	15.0	3	after	1	0.498	5
60005	14.0	7.5	15.0	2	after	1	0.510	6
60006	15.0	6.5	20.0	3	after	1	0.402	5
60007	15.0	4.5	11.0	5	before	1	0.438	3
60008	10.0	4.5	15.0	5	after	1	0.498	3
60009	12.0	4.5	15.0	5	after	1	0.462	3
60010	15.0	6.5	18.0	3	before	0	0.514	5
70001	15.0	6.5	18.0	3	after	1	0.518	5
70002	11.0	6.5	15.0	3	after	1	0.442	5
70003	15.0	4.5	12.0	5	before	1	0.486	3
70004	17.0	7.5	15.0	2	before	1	0.762	6
70005	15.0	6.5	13.0	3	before	1	0.478	5
70006	15.0	3.5	20.0	6	after	1	0.473	2
70007	15.0	3.5	16.0	6	before	0	0.437	2
70008	15.0	3.5	19.0	6	after	1	0.953	2
70009	14.0	7.5	15.0	2	after	1	0.565	6
70010	15.0	6.5	10.0	3	before	1	0.410	5
80001	15.0	5.5	14.0	4	before	1	0.472	4
80002	15.0	3.5	12.0	6	before	1	0.500	2
80003	15.0	4.5	10.0	5	before	1	0.512	3
80004	18.0	3.5	15.0	6	before	1	0.459	2
80005	11.0	4.5	15.0	5	after	1	0.415	3
80006	19.0	6.5	15.0	3	before	1	0.539	5
80007	20.0	5.5	15.0	4	before	1	0.503	4
80008	16.0	6.5	15.0	3	after	0	0.467	5
80009	15.0	7.5	13.0	2	before	1	0.599	6
80010	15.0	5.5	17.0	4	before	0	0.539	4
90001	15.0	7.5	10.0	2	before	1	0.471	6
90002	13.0	3.5	15.0	6	after	1	0.443	2
90003	19.0	7.5	15.0	2	before	1	0.543	6
90004	11.0	5.5	15.0	4	after	1	0.443	4
90005	18.0	7.5	15.0	2	before	1	0.535	6
90006	15.0	6.5	12.0	3	before	1	0.427	5
90007	15.0	7.5	20.0	2	after	1	0.559	6
90008	15.0	6.5	14.0	3	before	1	0.451	5
90009	17.0	4.5	15.0	5	before	1	0.455	3
90010	15.0	3.5	16.0	6	before	0	0.523	2
100001	15.0	6.5	16.0	3	after	1	0.502	5
100002	15.0	4.5	14.0	5	after	0	0.458	3
100003	10.0	5.5	15.0	4	after	1	0.526	4
100004	15.0	6.5	17.0	3	after	1	0.482	5
100005	15.0	6.5	13.0	3	before	1	0.454	5
100006	12.0	5.5	15.0	4	after	1	0.442	4
100007	20.0	3.5	15.0	6	before	1	0.446	2
100008	18.0	7.5	15.0	2	before	1	0.546	6
100009	19.0	7.5	15.0	2	before	1	0.534	6
100010	15.0	6.5	11.0	3	before	1	0.474	5
