140.625	1	90.000	0.828	50.625	5	17.188
140.625	2	49.913	0.722	90.712	6	14.960
140.625	3	138.276	0.898	2.349	3	19.869
140.625	4	106.305	0.754	34.320	4	18.093
140.625	5	112.568	0.682	28.057	2	18.441
140.625	6	118.132	0.814	22.493	4	18.750
140.625	7	129.132	0.814	11.493	6	19.362
140.625	8	84.977	0.703	55.648	2	16.908
140.625	9	66.086	0.831	74.539	5	15.859
140.625	10	91.889	0.662	48.736	3	17.292
140.625	11	100.187	0.863	40.438	2	17.753
140.625	12	67.995	0.976	72.630	6	15.965
140.625	13	81.966	0.857	58.659	4	16.741
140.625	14	68.220	0.826	72.405	5	15.977
140.625	15	76.525	0.842	64.100	3	16.439
73.125	1	NaN	1.500	NaN	5	NaN
73.125	2	44.659	0.770	28.466	6	18.419
73.125	3	132.580	0.899	59.455	2	16.697
73.125	4	NaN	1.500	NaN	3	NaN
73.125	5	113.168	0.860	40.043	4	17.775
73.125	6	44.956	0.765	28.169	4	18.435
73.125	7	93.196	0.766	20.071	2	18.885
73.125	8	82.589	1.238	9.464	3	19.474
73.125	9	66.994	0.639	6.131	5	19.659
73.125	10	108.271	0.624	35.146	6	18.047
73.125	11	140.685	0.769	67.560	2	16.247
73.125	12	107.315	1.450	34.190	4	18.101
73.125	13	68.776	0.643	4.349	3	19.758
73.125	14	52.204	0.684	20.921	6	18.838
73.125	15	65.906	0.716	7.219	5	19.599
50.625	1	NaN	1.500	NaN	3	NaN
50.625	2	59.796	0.645	9.171	2	19.491
50.625	3	98.196	0.726	47.571	4	17.357
50.625	4	65.919	0.719	15.294	5	19.150
50.625	5	23.338	0.640	27.287	6	18.484
50.625	6	36.952	0.625	13.673	6	19.240
50.625	7	57.015	0.634	6.390	3	19.645
50.625	8	72.379	0.779	21.754	4	18.791
50.625	9	30.496	0.828	20.129	2	18.882
50.625	10	35.245	0.741	15.380	5	19.146
50.625	11	5.283	0.653	45.342	5	17.481
50.625	12	7.591	0.638	43.034	4	17.609
50.625	13	17.020	0.759	33.605	6	18.133
50.625	14	35.709	0.688	14.916	2	19.171
50.625	15	38.909	0.760	11.716	3	19.349
84.375	1	NaN	1.500	NaN	6	NaN
84.375	2	52.435	0.610	31.940	4	18.226
84.375	3	114.652	0.707	30.277	3	18.318
84.375	4	73.004	0.580	11.371	5	19.368
84.375	5	52.778	0.605	31.597	2	18.245
84.375	6	65.206	0.806	19.169	2	18.935
84.375	7	83.233	0.702	1.142	5	19.937
84.375	8	89.326	0.623	4.951	4	19.725
84.375	9	95.787	0.648	11.412	6	19.366
84.375	10	98.826	0.617	14.451	3	19.197
84.375	11	72.662	0.666	11.713	2	19.349
84.375	12	93.125	0.931	8.750	5	19.514
84.375	13	95.473	0.964	11.098	6	19.383
84.375	14	94.817	0.781	10.442	3	19.420
84.375	15	104.653	0.734	20.278	4	18.873
39.375	1	NaN	1.500	NaN	5	NaN
39.375	2	41.144	0.846	1.769	6	19.902
39.375	3	60.932	0.823	21.557	2	18.802
39.375	4	24.284	1.160	15.091	4	19.162
39.375	5	0.432	0.672	38.943	3	17.837
39.375	6	13.866	0.769	25.509	5	18.583
39.375	7	23.832	0.658	15.543	2	19.137
39.375	8	41.586	0.819	2.211	4	19.877
39.375	9	53.094	0.676	13.719	6	19.238
39.375	10	31.056	0.725	8.319	3	19.538
39.375	11	41.255	0.709	1.880	2	19.896
39.375	12	31.723	1.462	7.652	6	19.575
39.375	13	40.073	0.695	0.698	5	19.961
39.375	14	23.214	0.624	16.161	3	19.102
39.375	15	32.834	0.761	6.541	4	19.637
151.875	1	NaN	1.500	NaN	6	NaN
151.875	2	44.902	0.683	106.973	4	14.057
151.875	3	129.699	0.676	22.176	5	18.768
151.875	4	107.456	0.621	44.419	2	17.532
151.875	5	178.091	0.789	26.216	3	18.544
151.875	6	132.508	0.646	19.367	5	18.924
151.875	7	149.501	0.719	2.374	4	19.868
151.875	8	164.508	0.760	12.633	3	19.298
151.875	9	155.608	0.752	3.733	6	19.793
151.875	10	139.656	0.913	12.219	2	19.321
151.875	11	102.850	1.074	49.025	5	17.276
151.875	12	127.157	0.811	24.718	3	18.627
151.875	13	106.967	0.788	44.908	4	17.505
151.875	14	115.850	1.237	36.025	2	17.999
151.875	15	157.555	0.989	5.680	6	19.684
61.875	1	NaN	1.500	NaN	6	NaN
61.875	2	37.503	0.671	24.372	2	18.646
61.875	3	83.442	0.736	21.567	5	18.802
61.875	4	55.321	0.729	6.554	3	19.636
61.875	5	29.331	0.697	32.544	4	18.192
61.875	6	44.857	0.665	17.018	5	19.055
61.875	7	31.597	0.674	30.278	6	18.318
61.875	8	37.033	0.795	24.842	4	18.620
61.875	9	41.593	0.924	20.282	2	18.873
61.875	10	41.990	1.020	19.885	3	18.895
61.875	11	51.183	0.829	10.692	2	19.406
61.875	12	63.505	0.998	1.630	4	19.909
61.875	13	64.372	0.919	2.497	5	19.861
61.875	14	69.340	0.904	7.465	6	19.585
61.875	15	43.163	0.921	18.712	3	18.960
163.125	1	NaN	1.500	NaN	2	NaN
163.125	2	59.420	0.715	103.705	3	14.239
163.125	3	133.499	0.716	29.626	5	18.354
163.125	4	120.865	0.724	42.260	6	17.652
163.125	5	153.039	0.717	10.086	4	19.440
163.125	6	179.892	0.742	16.767	4	19.068
163.125	7	158.516	0.911	4.609	3	19.744
163.125	8	129.948	0.928	33.177	6	18.157
163.125	9	171.693	0.832	8.568	2	19.524
163.125	10	165.121	0.993	1.996	5	19.889
163.125	11	164.640	0.810	1.515	6	19.916
163.125	12	156.238	0.755	6.887	4	19.617
163.125	13	NaN	1.500	NaN	3	NaN
163.125	14	143.835	1.068	19.290	2	18.928
163.125	15	NaN	1.500	NaN	5	NaN
28.125	1	NaN	1.500	NaN	6	NaN
28.125	2	49.255	0.780	21.130	5	18.826
28.125	3	77.493	0.797	49.368	2	17.257
28.125	4	0.000	1.038	29.068	3	18.385
28.125	5	9.578	0.791	18.547	4	18.970
28.125	6	22.825	0.736	5.300	6	19.706
28.125	7	26.114	0.897	2.011	2	19.888
28.125	8	31.580	0.938	3.455	3	19.808
28.125	9	53.050	0.770	24.925	4	18.615
28.125	10	58.639	0.715	30.514	5	18.305
28.125	11	15.609	0.700	12.516	4	19.305
28.125	12	1.873	0.709	26.252	6	18.542
28.125	13	8.053	0.774	20.072	5	18.885
28.125	14	13.403	0.887	14.722	3	19.182
28.125	15	13.405	0.927	14.720	2	19.182
16.875	1	NaN	1.500	NaN	5	NaN
16.875	2	29.093	0.705	12.218	4	19.321
16.875	3	75.965	0.834	59.090	2	16.717
16.875	4	111.592	0.890	94.717	3	14.738
16.875	5	44.544	0.763	27.669	6	18.463
16.875	6	59.293	0.788	42.418	5	17.643
16.875	7	73.127	0.821	56.252	4	16.875
16.875	8	70.736	1.014	53.861	2	17.008
16.875	9	61.119	0.975	44.244	3	17.542
16.875	10	52.773	0.952	35.898	6	18.006
16.875	11	77.320	0.952	60.445	5	16.642
16.875	12	86.927	1.009	70.052	6	16.108
16.875	13	83.191	1.041	66.316	4	16.316
