1.500:1 2.530:7.500 10.000:1 11.000:2.000 13.000:1.5 21.000:1 22.020:6.500 28.500:1 29.501:3.000 32.500:1.5 39.501:1 40.527:7.500 48.001:1 49.001:2.000 51.001:1.5 59.001:1 60.034:4.500 64.501:1 65.501:5.000 70.501:1.5 75.501:1 76.527:4.500 81.001:1 82.002:5.000 87.001:1.5 92.002:1 93.030:6.500 99.502:1 100.502:3.000 103.502:1.5 110.502:1 111.520:4.500 116.002:1 117.003:5.000 122.002:1.5 127.002:1 128.026:3.500 131.502:1 132.502:6.000 138.502:1.5 142.502:1 143.532:3.500 147.002:1 148.002:6.000 154.002:1.5 158.002:1 159.022:4.500 163.502:1 164.502:5.000 169.502:1.5 174.502:1 175.528:3.500 179.002:1 180.002:6.000 186.002:1.5 190.002:1 191.034:3.500 194.502:1 195.502:6.000 201.502:1.5 205.502:1 206.523:5.500 212.003:1 213.003:4.000 217.003:1.5 223.003:1 224.030:5.500 229.503:1 230.503:4.000 234.503:1.5 240.503:1 241.520:4.500 246.003:1 247.003:5.000 252.003:1.5 257.003:1 258.026:3.500 261.503:1 262.503:6.000 268.503:1.5 272.503:1 273.532:3.500 277.003:1 278.003:6.000 284.003:1.5 288.003:1 289.021:7.500 296.503:1 297.503:2.000 299.503:1.5 307.503:1 308.529:6.500 315.003:1 316.003:3.000 319.003:1.5 326.003:1 327.019:5.500 332.503:1 333.503:4.000 337.503:1.5 343.503:1 344.526:3.500 348.003:1 349.003:6.000 355.003:1.5 359.003:1 360.032:7.500 367.503:1 368.503:2.000 370.503:1.5 378.503:1 379.522:5.500 385.003:1 386.003:4.000 390.003:1.5 396.003:1 397.029:4.500 401.503:1 402.503:5.000 407.503:1.5 412.503:1 413.519:5.500 419.003:1 420.003:4.000 424.003:1.5 430.003:1 431.026:4.500 435.503:1 436.503:5.000 441.503:1.5 446.503:1 447.532:3.500 451.003:1 452.003:6.000 458.003:1.5 462.003:1 463.021:4.500 467.503:1 468.503:5.000 473.503:1.5 478.503:1 479.528:7.500 487.003:1 488.003:2.000 490.003:1.5 498.003:1 499.018:3.500 502.503:1 503.503:6.000 509.503:1.5 513.504:1 514.524:4.500 519.004:1 520.004:5.000 525.004:1.5 530.004:1 531.030:5.500 536.504:1 537.504:4.000 541.504:1.5 547.504:1 548.521:5.500 554.004:1 555.004:4.000 559.004:1.5 565.004:1 566.027:4.500 570.504:1 571.504:5.000 576.504:1.5 581.504:1 582.533:5.500 588.004:1 589.004:4.000 593.004:1.5 599.004:1 600.024:4.500 604.504:1 605.504:5.000 610.504:1.5 615.504:1 616.530:5.500 622.004:1 623.004:4.000 627.004:1.5 633.004:1 634.020:5.500 639.504:1 640.504:4.000 644.504:1.5 650.504:1 651.526:3.500 655.004:1 656.004:6.000 662.004:1.5 666.004:1 667.032:5.500 672.504:1 673.504:4.000 677.504:1.5 
1.500:1 2.516:7.500 10.000:1 11.000:2.000 13.000:1.5 21.000:1 22.023:5.500 27.500:1 28.500:4.000 32.500:1.5 38.500:1 39.513:3.500 43.000:1 44.000:6.000 50.000:1.5 54.000:1 55.019:6.500 61.500:1 62.500:3.000 65.500:1.5 72.500:1 73.526:7.500 81.000:1 82.000:2.000 84.000:1.5 92.000:1 93.017:5.500 98.500:1 99.501:4.000 103.500:1.5 109.501:1 110.523:4.500 115.001:1 116.001:5.000 121.001:1.5 126.001:1 127.012:5.500 132.501:1 133.501:4.000 137.501:1.5 143.501:1 144.520:7.500 152.001:1 153.001:2.000 155.001:1.5 163.001:1 164.027:6.500 170.501:1 171.501:3.000 174.501:1.5 181.501:1 182.518:7.500 190.001:1 191.001:2.000 193.001:1.5 201.001:1 202.025:6.500 208.501:1 209.501:3.000 212.501:1.5 219.501:1 220.516:3.500 224.001:1 225.001:6.000 231.001:1.5 235.001:1 236.022:4.500 240.501:1 241.501:5.000 246.501:1.5 251.501:1 252.511:4.500 257.001:1 258.001:5.000 263.001:1.5 268.001:1 269.017:6.500 275.501:1 276.501:3.000 279.501:1.5 286.502:1 287.524:7.500 295.002:1 296.002:2.000 298.002:1.5 306.002:1 307.015:4.500 311.502:1 312.502:5.000 317.502:1.5 322.502:1 323.522:6.500 330.002:1 331.002:3.000 334.002:1.5 341.002:1 342.012:7.500 349.502:1 350.502:2.000 352.502:1.5 360.502:1 361.519:6.500 368.002:1 369.002:3.000 372.002:1.5 379.002:1 380.026:3.500 383.502:1 384.502:6.000 390.502:1.5 394.502:1 395.515:7.500 403.002:1 404.002:2.000 406.002:1.5 414.002:1 415.023:6.500 421.502:1 422.502:3.000 425.502:1.5 432.502:1 433.513:3.500 437.002:1 438.002:6.000 444.002:1.5 448.002:1 449.019:6.500 455.502:1 456.503:3.000 459.503:1.5 466.503:1 467.526:4.500 472.003:1 473.003:5.000 478.003:1.5 483.003:1 484.016:6.500 490.503:1 491.503:3.000 494.503:1.5 501.503:1 502.523:7.500 510.003:1 511.003:2.000 513.003:1.5 521.003:1 522.014:3.500 525.503:1 526.503:6.000 532.503:1.5 
1.500:1 2.531:4.500 7.000:1 8.000:5.000 13.000:1.5 18.000:1 19.020:7.500 26.500:1 27.500:2.000 29.500:1.5 37.500:1 38.527:3.500 42.000:1 43.000:6.000 49.000:1.5 53.000:1 54.017:3.500 57.500:1 58.500:6.000 64.501:1.5 68.501:1 69.522:5.500 75.001:1 76.001:4.000 80.001:1.5 86.001:1 87.029:4.500 91.501:1 92.501:5.000 97.501:1.5 102.501:1 103.519:5.500 109.001:1 110.001:4.000 114.001:1.5 120.001:1 121.026:5.500 126.501:1 127.501:4.000 131.501:1.5 137.501:1 138.516:6.500 145.001:1 146.001:3.000 149.001:1.5 156.001:1 157.022:6.500 163.501:1 164.501:3.000 167.501:1.5 174.501:1 175.530:6.500 182.001:1 183.001:3.000 186.001:1.5 193.001:1 194.020:5.500 199.501:1 200.501:4.000 204.501:1.5 210.501:1 211.526:6.500 218.001:1 219.001:3.000 222.001:1.5 229.001:1 230.017:7.500 237.501:1 238.501:2.000 240.501:1.5 248.501:1 249.525:3.500 253.001:1 254.001:6.000 260.001:1.5 264.001:1 265.030:7.500 272.501:1 273.501:2.000 275.501:1.5 283.501:1 284.521:7.500 292.001:1 293.001:2.000 295.001:1.5 303.001:1 304.029:7.500 311.501:1 312.501:2.000 314.501:1.5 322.501:1 323.520:4.500 328.001:1 329.001:5.000 334.001:1.5 339.001:1 340.025:3.500 343.501:1 344.501:6.000 350.501:1.5 354.501:1 355.515:3.500 359.001:1 360.001:6.000 366.001:1.5 370.001:1 371.021:6.500 377.501:1 378.502:3.000 381.502:1.5 388.502:1 389.528:7.500 397.002:1 398.002:2.000 400.002:1.5 408.002:1 409.019:6.500 415.502:1 416.502:3.000 419.502:1.5 426.502:1 427.526:7.500 435.002:1 436.002:2.000 438.002:1.5 446.002:1 447.017:6.500 453.502:1 454.502:3.000 457.502:1.5 464.502:1 465.524:6.500 472.002:1 473.002:3.000 476.002:1.5 483.002:1 484.031:5.500 489.502:1 490.502:4.000 494.502:1.5 500.502:1 501.521:5.500 507.002:1 508.002:4.000 512.002:1.5 518.002:1 519.028:4.500 523.502:1 524.502:5.000 529.502:1.5 
