1.500:1 9.000:1 13.000:1.5 14.500:0.5 20.000:1 28.500:1 31.500:1.5 33.000:0.5 39.501:1 44.001:1 51.001:1.5 52.501:0.5 55.001:1 60.501:1 66.501:1.5 68.001:0.5 71.501:1 76.001:1 83.001:1.5 84.502:0.5 87.002:1 95.502:1 98.502:1.5 100.002:0.5 106.502:1 112.002:1 118.002:1.5 119.502:0.5 123.002:1 130.502:1 134.502:1.5 136.002:0.5 141.502:1 147.002:1 153.002:1.5 154.502:0.5 158.002:1 163.502:1 169.502:1.5 171.002:0.5 174.502:1 181.002:1 186.002:1.5 187.502:0.5 192.002:1 198.502:1 203.502:1.5 205.002:0.5 209.502:1 214.002:1 221.002:1.5 222.502:0.5 225.002:1 229.502:1 236.502:1.5 238.002:0.5 240.502:1 245.003:1 252.003:1.5 253.503:0.5 256.003:1 264.503:1 267.503:1.5 269.003:0.5 275.503:1 282.003:1 287.003:1.5 288.503:0.5 293.003:1 300.503:1 304.503:1.5 306.003:0.5 311.503:1 316.003:1 323.003:1.5 324.503:0.5 327.003:1 332.503:1 338.503:1.5 340.003:0.5 343.503:1 349.003:1 355.003:1.5 356.503:0.5 360.003:1 365.503:1 371.503:1.5 373.003:0.5 376.503:1 385.003:1 388.003:1.5 389.503:0.5 396.003:1 400.503:1 407.503:1.5 409.003:0.5 411.503:1 420.003:1 423.003:1.5 424.503:0.5 431.003:1 437.503:1 442.503:1.5 444.003:0.5 448.503:1 453.003:1 460.003:1.5 461.503:0.5 464.003:1 470.503:1 475.503:1.5 477.003:0.5 481.503:1 487.003:1 493.003:1.5 494.503:0.5 498.003:1 502.503:1 509.503:1.5 511.003:0.5 513.504:1 519.004:1 525.004:1.5 526.504:0.5 530.004:1 536.504:1 541.504:1.5 543.004:0.5 547.504:1 552.004:1 559.004:1.5 560.504:0.5 563.004:1 569.504:1 574.504:1.5 576.004:0.5 580.504:1 586.004:1 592.004:1.5 593.504:0.5 597.004:1 603.504:1 608.504:1.5 610.004:0.5 614.504:1 621.004:1 626.004:1.5 627.504:0.5 632.004:1 637.504:1 643.504:1.5 645.004:0.5 648.504:1 655.004:1 660.004:1.5 661.504:0.5 666.004:1 672.504:1 677.504:1.5 679.004:0.5 
1.500:1 7.000:1 13.000:1.5 14.501:0.5 18.001:1 22.501:1 29.501:1.5 31.001:0.5 33.501:1 41.001:1 45.001:1.5 46.501:0.5 52.001:1 60.501:1 63.501:1.5 65.001:0.5 71.501:1 78.001:1 83.001:1.5 84.501:0.5 89.001:1 95.501:1 100.501:1.5 102.001:0.5 106.501:1 115.001:1 118.001:1.5 119.501:0.5 126.001:1 132.501:1 137.501:1.5 139.001:0.5 143.501:1 151.001:1 155.001:1.5 156.501:0.5 162.001:1 170.501:1 173.501:1.5 175.001:0.5 181.502:1 190.002:1 193.002:1.5 194.502:0.5 201.002:1 209.502:1 212.502:1.5 214.002:0.5 220.502:1 225.002:1 232.002:1.5 233.502:0.5 236.002:1 243.502:1 247.502:1.5 249.002:0.5 254.502:1 263.002:1 266.002:1.5 267.502:0.5 274.002:1 281.502:1 285.502:1.5 287.002:0.5 292.502:1 298.002:1 304.002:1.5 305.502:0.5 309.002:1 314.502:1 320.502:1.5 322.002:0.5 325.502:1 331.002:1 337.002:1.5 338.503:0.5 342.003:1 349.503:1 353.503:1.5 355.003:0.5 360.503:1 368.003:1 372.003:1.5 373.503:0.5 379.003:1 386.503:1 390.503:1.5 392.003:0.5 397.503:1 403.003:1 409.003:1.5 410.503:0.5 414.003:1 422.503:1 425.503:1.5 427.003:0.5 433.503:1 441.003:1 445.003:1.5 446.503:0.5 452.003:1 456.503:1 463.503:1.5 465.003:0.5 467.503:1 472.003:1 479.003:1.5 480.503:0.5 483.003:1 487.503:1 494.503:1.5 496.003:0.5 498.503:1 507.003:1 510.003:1.5 511.503:0.5 518.003:1 525.503:1 529.503:1.5 531.003:0.5 
1.500:1 8.000:1 13.000:1.5 14.500:0.5 19.000:1 23.500:1 30.500:1.5 32.000:0.5 34.500:1 40.000:1 46.000:1.5 47.500:0.5 51.000:1 55.500:1 62.500:1.5 64.000:0.5 66.500:1 72.000:1 78.000:1.5 79.500:0.5 83.000:1 90.500:1 94.500:1.5 96.000:0.5 101.500:1 108.000:1 113.001:1.5 114.501:0.5 119.001:1 126.501:1 130.501:1.5 132.001:0.5 137.501:1 146.001:1 149.001:1.5 150.501:0.5 157.001:1 163.501:1 168.501:1.5 170.001:0.5 174.501:1 183.001:1 186.001:1.5 187.501:0.5 194.001:1 198.501:1 205.501:1.5 207.001:0.5 209.501:1 218.001:1 221.001:1.5 222.501:0.5 229.001:1 235.501:1 240.501:1.5 242.001:0.5 246.501:1 255.001:1 258.001:1.5 259.501:0.5 266.001:1 273.501:1 277.501:1.5 279.001:0.5 284.501:1 293.001:1 296.001:1.5 297.501:0.5 304.001:1 311.501:1 315.501:1.5 317.001:0.5 322.501:1 328.001:1 334.001:1.5 335.501:0.5 339.001:1 343.501:1 350.501:1.5 352.001:0.5 354.501:1 362.001:1 366.001:1.5 367.501:0.5 373.001:1 378.501:1 384.501:1.5 386.001:0.5 389.501:1 396.001:1 401.001:1.5 402.501:0.5 407.002:1 414.502:1 418.502:1.5 420.002:0.5 425.502:1 433.002:1 437.002:1.5 438.502:0.5 444.002:1 450.502:1 455.502:1.5 457.002:0.5 461.502:1 466.002:1 473.002:1.5 474.502:0.5 477.002:1 485.502:1 488.502:1.5 490.002:0.5 496.502:1 505.002:1 508.002:1.5 509.502:0.5 516.002:1 523.502:1 527.502:1.5 529.002:0.5 
