1.500:1 2.510:6.500 9.000:1 10.000:3.000 13.000:1.5 14.500:0.5 20.000:1 21.005:7.500 28.500:1 29.501:2.000 31.500:1.5 33.000:0.5 39.501:1 40.506:3.500 44.001:1 45.001:6.000 51.001:1.5 52.501:0.5 55.001:1 56.005:4.500 60.501:1 61.501:5.000 66.501:1.5 68.001:0.5 71.501:1 72.508:3.500 76.001:1 77.002:6.000 83.001:1.5 84.502:0.5 87.002:1 88.006:7.500 95.502:1 96.502:2.000 98.502:1.5 100.002:0.5 106.502:1 107.506:4.500 112.002:1 113.002:5.000 118.002:1.5 119.502:0.5 123.002:1 124.006:6.500 130.502:1 131.502:3.000 134.502:1.5 136.002:0.5 141.502:1 142.506:4.500 147.002:1 148.002:5.000 153.002:1.5 154.502:0.5 158.002:1 159.006:4.500 163.502:1 164.502:5.000 169.502:1.5 171.002:0.5 174.502:1 175.506:5.500 181.002:1 182.002:4.000 186.002:1.5 187.502:0.5 192.002:1 193.006:5.500 198.502:1 199.502:4.000 203.502:1.5 205.002:0.5 209.502:1 210.506:3.500 214.002:1 215.002:6.000 221.002:1.5 222.502:0.5 225.002:1 226.006:3.500 229.502:1 230.502:6.000 236.502:1.5 238.002:0.5 240.502:1 241.506:3.500 245.003:1 246.003:6.000 252.003:1.5 253.503:0.5 256.003:1 257.006:7.500 264.503:1 265.503:2.000 267.503:1.5 269.003:0.5 275.503:1 276.506:5.500 282.003:1 283.003:4.000 287.003:1.5 288.503:0.5 293.003:1 294.007:6.500 300.503:1 301.503:3.000 304.503:1.5 306.003:0.5 311.503:1 312.506:3.500 316.003:1 317.003:6.000 323.003:1.5 324.503:0.5 327.003:1 328.006:4.500 332.503:1 333.503:5.000 338.503:1.5 340.003:0.5 343.503:1 344.507:4.500 349.003:1 350.003:5.000 355.003:1.5 356.503:0.5 360.003:1 361.007:4.500 365.503:1 366.503:5.000 371.503:1.5 373.003:0.5 376.503:1 377.507:7.500 385.003:1 386.003:2.000 388.003:1.5 389.503:0.5 396.003:1 397.007:3.500 400.503:1 401.503:6.000 407.503:1.5 409.003:0.5 411.503:1 412.507:7.500 420.003:1 421.003:2.000 423.003:1.5 424.503:0.5 431.003:1 432.007:5.500 437.503:1 438.503:4.000 442.503:1.5 444.003:0.5 448.503:1 449.507:3.500 453.003:1 454.003:6.000 460.003:1.5 461.503:0.5 464.003:1 465.007:5.500 470.503:1 471.503:4.000 475.503:1.5 477.003:0.5 481.503:1 482.507:4.500 487.003:1 488.003:5.000 493.003:1.5 494.503:0.5 498.003:1 499.007:3.500 502.503:1 503.503:6.000 509.503:1.5 511.003:0.5 513.504:1 514.507:4.500 519.004:1 520.004:5.000 525.004:1.5 526.504:0.5 530.004:1 531.007:5.500 536.504:1 537.504:4.000 541.504:1.5 543.004:0.5 547.504:1 548.507:3.500 552.004:1 553.004:6.000 559.004:1.5 560.504:0.5 563.004:1 564.008:5.500 569.504:1 570.504:4.000 574.504:1.5 576.004:0.5 580.504:1 581.508:4.500 586.004:1 587.004:5.000 592.004:1.5 593.504:0.5 597.004:1 598.008:5.500 603.504:1 604.504:4.000 608.504:1.5 610.004:0.5 614.504:1 615.508:5.500 621.004:1 622.004:4.000 626.004:1.5 627.504:0.5 632.004:1 633.008:4.500 637.504:1 638.504:5.000 643.504:1.5 645.004:0.5 648.504:1 649.508:5.500 655.004:1 656.004:4.000 660.004:1.5 661.504:0.5 666.004:1 667.008:5.500 672.504:1 673.504:4.000 677.504:1.5 679.004:0.5 
1.500:1 2.504:4.500 7.000:1 8.001:5.000 13.000:1.5 14.501:0.5 18.001:1 19.006:3.500 22.501:1 23.501:6.000 29.501:1.5 31.001:0.5 33.501:1 34.505:6.500 41.001:1 42.001:3.000 45.001:1.5 46.501:0.5 52.001:1 53.005:7.500 60.501:1 61.501:2.000 63.501:1.5 65.001:0.5 71.501:1 72.505:5.500 78.001:1 79.001:4.000 83.001:1.5 84.501:0.5 89.001:1 90.005:5.500 95.501:1 96.501:4.000 100.501:1.5 102.001:0.5 106.501:1 107.505:7.500 115.001:1 116.001:2.000 118.001:1.5 119.501:0.5 126.001:1 127.005:5.500 132.501:1 133.501:4.000 137.501:1.5 139.001:0.5 143.501:1 144.505:6.500 151.001:1 152.001:3.000 155.001:1.5 156.501:0.5 162.001:1 163.005:7.500 170.501:1 171.501:2.000 173.501:1.5 175.001:0.5 181.502:1 182.506:7.500 190.002:1 191.002:2.000 193.002:1.5 194.502:0.5 201.002:1 202.006:7.500 209.502:1 210.502:2.000 212.502:1.5 214.002:0.5 220.502:1 221.506:3.500 225.002:1 226.002:6.000 232.002:1.5 233.502:0.5 236.002:1 237.006:6.500 243.502:1 244.502:3.000 247.502:1.5 249.002:0.5 254.502:1 255.506:7.500 263.002:1 264.002:2.000 266.002:1.5 267.502:0.5 274.002:1 275.006:6.500 281.502:1 282.502:3.000 285.502:1.5 287.002:0.5 292.502:1 293.506:4.500 298.002:1 299.002:5.000 304.002:1.5 305.502:0.5 309.002:1 310.006:4.500 314.502:1 315.502:5.000 320.502:1.5 322.002:0.5 325.502:1 326.506:4.500 331.002:1 332.003:5.000 337.002:1.5 338.503:0.5 342.003:1 343.006:6.500 349.503:1 350.503:3.000 353.503:1.5 355.003:0.5 360.503:1 361.506:6.500 368.003:1 369.003:3.000 372.003:1.5 373.503:0.5 379.003:1 380.007:6.500 386.503:1 387.503:3.000 390.503:1.5 392.003:0.5 397.503:1 398.507:4.500 403.003:1 404.003:5.000 409.003:1.5 410.503:0.5 414.003:1 415.007:7.500 422.503:1 423.503:2.000 425.503:1.5 427.003:0.5 433.503:1 434.507:6.500 441.003:1 442.003:3.000 445.003:1.5 446.503:0.5 452.003:1 453.007:3.500 456.503:1 457.503:6.000 463.503:1.5 465.003:0.5 467.503:1 468.507:3.500 472.003:1 473.003:6.000 479.003:1.5 480.503:0.5 483.003:1 484.007:3.500 487.503:1 488.503:6.000 494.503:1.5 496.003:0.5 498.503:1 499.507:7.500 507.003:1 508.003:2.000 510.003:1.5 511.503:0.5 518.003:1 519.007:6.500 525.503:1 526.503:3.000 529.503:1.5 531.003:0.5 
1.500:1 2.504:5.500 8.000:1 9.000:4.000 13.000:1.5 14.500:0.5 19.000:1 20.004:3.500 23.500:1 24.500:6.000 30.500:1.5 32.000:0.5 34.500:1 35.504:4.500 40.000:1 41.000:5.000 46.000:1.5 47.500:0.5 51.000:1 52.004:3.500 55.500:1 56.500:6.000 62.500:1.5 64.000:0.5 66.500:1 67.504:4.500 72.000:1 73.000:5.000 78.000:1.5 79.500:0.5 83.000:1 84.004:6.500 90.500:1 91.500:3.000 94.500:1.5 96.000:0.5 101.500:1 102.504:5.500 108.000:1 109.001:4.000 113.001:1.5 114.501:0.5 119.001:1 120.004:6.500 126.501:1 127.501:3.000 130.501:1.5 132.001:0.5 137.501:1 138.504:7.500 146.001:1 147.001:2.000 149.001:1.5 150.501:0.5 157.001:1 158.004:5.500 163.501:1 164.501:4.000 168.501:1.5 170.001:0.5 174.501:1 175.504:7.500 183.001:1 184.001:2.000 186.001:1.5 187.501:0.5 194.001:1 195.005:3.500 198.501:1 199.501:6.000 205.501:1.5 207.001:0.5 209.501:1 210.505:7.500 218.001:1 219.001:2.000 221.001:1.5 222.501:0.5 229.001:1 230.004:5.500 235.501:1 236.501:4.000 240.501:1.5 242.001:0.5 246.501:1 247.505:7.500 255.001:1 256.001:2.000 258.001:1.5 259.501:0.5 266.001:1 267.005:6.500 273.501:1 274.501:3.000 277.501:1.5 279.001:0.5 284.501:1 285.505:7.500 293.001:1 294.001:2.000 296.001:1.5 297.501:0.5 304.001:1 305.005:6.500 311.501:1 312.501:3.000 315.501:1.5 317.001:0.5 322.501:1 323.505:4.500 328.001:1 329.001:5.000 334.001:1.5 335.501:0.5 339.001:1 340.005:3.500 343.501:1 344.501:6.000 350.501:1.5 352.001:0.5 354.501:1 355.505:6.500 362.001:1 363.001:3.000 366.001:1.5 367.501:0.5 373.001:1 374.005:4.500 378.501:1 379.501:5.000 384.501:1.5 386.001:0.5 389.501:1 390.505:5.500 396.001:1 397.001:4.000 401.001:1.5 402.501:0.5 407.002:1 408.005:6.500 414.502:1 415.502:3.000 418.502:1.5 420.002:0.5 425.502:1 426.505:6.500 433.002:1 434.002:3.000 437.002:1.5 438.502:0.5 444.002:1 445.005:5.500 450.502:1 451.502:4.000 455.502:1.5 457.002:0.5 461.502:1 462.505:3.500 466.002:1 467.002:6.000 473.002:1.5 474.502:0.5 477.002:1 478.005:7.500 485.502:1 486.502:2.000 488.502:1.5 490.002:0.5 496.502:1 497.506:7.500 505.002:1 506.002:2.000 508.002:1.5 509.502:0.5 516.002:1 517.006:6.500 523.502:1 524.502:3.000 527.502:1.5 529.002:0.5 
