17.500 43.000 69.501 93.001 119.501 146.002 167.502 193.002 215.502 239.002 260.502 283.002 306.503 330.003 352.503 377.003 403.503 428.004 449.504 474.004 
17.500 39.000 63.500 89.000 115.500 138.001 164.501 187.001 211.501 238.001 264.501 290.001 314.501 337.001 358.501 380.001 401.501 424.001 447.501 469.001 
17.500 42.000 68.501 92.001 115.501 140.001 162.501 186.001 209.501 232.001 258.502 284.002 307.502 332.002 357.502 381.003 402.503 428.003 454.503 476.003 
17.500 41.000 64.500 91.000 112.500 135.000 157.501 179.001 204.501 226.001 248.501 275.001 296.501 321.001 347.501 374.001 397.501 422.001 443.501 469.002 
17.501 42.001 66.501 91.001 117.501 140.001 162.501 188.001 209.501 234.001 257.501 281.001 304.501 327.001 348.502 374.002 400.502 425.002 449.502 473.002 
