13.000 39.501 63.001 89.501 116.002 137.502 163.002 185.502 209.002 230.502 253.002 276.503 300.003 322.503 347.003 373.503 398.003 419.504 444.004 469.504 
9.000 33.500 59.000 85.500 108.000 134.501 157.001 181.501 208.001 234.501 260.001 284.501 307.001 328.501 350.001 371.501 394.001 417.501 439.001 464.501 
12.000 38.500 62.001 85.501 110.001 132.501 156.001 179.501 202.001 228.501 254.002 277.502 302.002 327.502 351.002 372.503 398.003 424.503 446.003 470.503 
11.000 34.500 61.000 82.500 105.000 127.500 149.001 174.501 196.001 218.501 245.001 266.501 291.001 317.501 344.001 367.501 392.001 413.501 439.001 460.502 
12.001 36.501 61.001 87.501 110.001 132.501 158.001 179.501 204.001 227.501 251.001 274.501 297.001 318.501 344.002 370.502 395.002 419.502 443.002 465.502 
