10001	15.0	4.5	13.0	5	before	1	0.529	3
10002	15.0	4.5	18.0	5	after	1	0.981	3
10003	15.0	6.5	14.0	3	before	1	0.729	5
10004	15.0	4.5	10.0	5	before	1	0.540	3
10005	19.0	6.5	15.0	3	before	1	1.288	5
10006	12.0	3.5	15.0	6	after	1	0.651	2
10007	17.0	4.5	15.0	5	before	1	0.439	3
10008	20.0	7.5	15.0	2	before	1	1.251	6
10009	15.0	3.5	16.0	6	NaN	1	1.500	2
10010	11.0	7.5	15.0	2	before	0	0.595	6
20001	15.0	3.5	19.0	6	after	1	0.550	2
20002	15.0	5.5	17.0	4	after	1	0.578	4
20003	10.0	3.5	15.0	6	after	1	0.454	2
20004	12.0	5.5	15.0	4	after	1	0.531	4
20005	14.0	3.5	15.0	6	after	1	0.590	2
20006	15.0	3.5	18.0	6	after	1	0.626	2
20007	20.0	4.5	15.0	5	before	1	0.390	3
20008	15.0	7.5	11.0	2	before	1	0.546	6
20009	16.0	5.5	15.0	4	after	0	0.646	4
20010	13.0	6.5	15.0	3	after	1	0.626	5
30001	15.0	5.5	19.0	4	after	1	0.573	4
30002	15.0	4.5	12.0	5	before	1	0.457	3
30003	15.0	4.5	11.0	5	after	0	0.445	3
30004	15.0	5.5	17.0	4	after	1	0.593	4
30005	15.0	3.5	13.0	6	before	1	0.501	2
30006	14.0	7.5	15.0	2	after	1	0.777	6
30007	16.0	4.5	15.0	5	after	0	0.589	3
30008	10.0	7.5	15.0	2	after	1	0.537	6
30009	15.0	3.5	20.0	6	after	1	0.605	2
30010	15.0	3.5	18.0	6	after	1	0.521	2
40001	11.0	4.5	15.0	5	after	1	0.580	3
40002	15.0	5.5	10.0	4	before	1	0.368	4
40003	18.0	4.5	15.0	5	before	1	0.532	3
40004	20.0	5.5	15.0	4	before	1	0.496	4
40005	13.0	3.5	15.0	6	after	1	0.564	2
40006	14.0	5.5	15.0	4	before	0	0.904	4
40007	15.0	4.5	12.0	5	before	1	0.524	3
40008	16.0	5.5	15.0	4	before	1	0.488	4
40009	19.0	5.5	15.0	4	before	1	0.452	4
40010	17.0	5.5	15.0	4	before	1	0.463	4
50001	15.0	6.5	20.0	3	after	1	0.607	5
50002	12.0	7.5	15.0	2	after	1	0.491	6
50003	18.0	5.5	15.0	4	before	1	0.503	4
50004	15.0	5.5	19.0	4	after	1	0.587	4
50005	15.0	7.5	16.0	2	after	1	0.559	6
50006	15.0	7.5	14.0	2	after	0	0.771	6
50007	13.0	5.5	15.0	4	after	1	0.455	4
50008	15.0	3.5	11.0	6	before	1	0.499	2
50009	10.0	6.5	15.0	3	after	1	0.487	5
50010	15.0	4.5	17.0	5	after	1	0.435	3
60001	12.0	6.5	15.0	3	after	1	0.502	5
60002	15.0	4.5	19.0	5	after	1	0.530	3
60003	17.0	7.5	15.0	2	before	1	0.566	6
60004	14.0	4.5	15.0	5	after	1	0.570	3
60005	13.0	7.5	15.0	2	after	1	0.670	6
60006	15.0	6.5	11.0	3	before	1	0.754	5
60007	16.0	4.5	15.0	5	before	1	0.518	3
60008	15.0	3.5	18.0	6	after	1	0.481	2
60009	10.0	6.5	15.0	3	after	1	0.605	5
60010	15.0	7.5	20.0	2	after	1	0.657	6
70001	15.0	3.5	13.0	6	before	1	0.381	2
70002	11.0	6.5	15.0	3	after	1	0.585	5
70003	15.0	4.5	12.0	5	before	1	0.549	3
70004	15.0	3.5	10.0	6	before	1	0.449	2
70005	17.0	3.5	15.0	6	before	1	0.429	2
70006	14.0	7.5	15.0	2	after	1	0.577	6
70007	15.0	6.5	16.0	3	after	1	0.645	5
70008	15.0	6.5	19.0	3	after	1	0.521	5
70009	15.0	7.5	18.0	2	after	1	0.821	6
70010	15.0	6.5	20.0	3	after	1	0.641	5
80001	16.0	6.5	15.0	3	before	1	0.560	5
80002	15.0	4.5	13.0	5	before	1	0.452	3
80003	15.0	7.5	12.0	2	before	1	0.792	6
80004	20.0	5.5	15.0	4	before	1	0.476	4
80005	15.0	3.5	17.0	6	after	1	0.408	2
80006	18.0	4.5	15.0	5	before	1	0.517	3
80007	15.0	5.5	14.0	4	before	1	0.775	4
80008	19.0	6.5	15.0	3	after	0	0.979	5
80009	15.0	3.5	10.0	6	before	1	0.623	2
80010	11.0	5.5	15.0	4	after	1	0.499	4
90001	19.0	3.5	15.0	6	before	1	0.503	2
90002	15.0	6.5	16.0	3	after	1	0.491	5
90003	18.0	7.5	15.0	2	before	1	0.703	6
90004	15.0	5.5	14.0	4	before	1	0.611	4
90005	15.0	7.5	10.0	2	before	1	0.615	6
90006	13.0	7.5	15.0	2	before	0	0.795	6
90007	17.0	3.5	15.0	6	before	1	0.423	2
90008	11.0	6.5	15.0	3	after	1	0.771	5
90009	15.0	4.5	12.0	5	before	1	0.487	3
90010	15.0	7.5	20.0	2	after	1	0.546	6
100001	20.0	6.5	15.0	3	before	1	0.543	5
100002	10.0	5.5	15.0	4	after	1	0.514	4
100003	15.0	4.5	13.0	5	after	0	0.830	3
100004	15.0	5.5	16.0	4	before	0	0.458	4
100005	19.0	7.5	15.0	2	before	1	0.686	6
100006	15.0	6.5	11.0	3	before	1	0.530	5
100007	15.0	3.5	17.0	6	after	1	0.670	2
100008	12.0	6.5	15.0	3	after	1	0.738	5
100009	18.0	7.5	15.0	2	before	1	0.686	6
100010	15.0	6.5	14.0	3	before	1	0.658	5
