1	1	19.0	7.5	15.0	2	before	0.961	6
1	2	20.0	6.5	15.0	3	before	0.573	5
1	3	17.0	7.5	15.0	2	after	0.521	6
1	4	15.0	4.5	16.0	5	after	0.564	3
1	5	12.0	4.5	15.0	5	after	0.360	3
1	6	15.0	6.5	10.0	3	before	0.491	5
1	7	15.0	4.5	13.0	5	before	0.447	3
1	8	11.0	3.5	15.0	6	after	0.491	2
1	9	15.0	3.5	14.0	6	after	0.575	2
1	10	15.0	4.5	18.0	5	before	0.483	3
2	1	12.0	3.5	15.0	6	after	0.439	2
2	2	15.0	3.5	18.0	6	after	0.506	2
2	3	15.0	5.5	17.0	4	before	0.470	4
2	4	15.0	5.5	19.0	4	before	0.418	4
2	5	14.0	4.5	15.0	5	after	0.455	3
2	6	13.0	3.5	15.0	6	after	0.522	2
2	7	15.0	3.5	11.0	6	before	0.566	2
2	8	10.0	7.5	15.0	2	after	0.546	6
2	9	16.0	6.5	15.0	3	after	0.574	5
2	10	20.0	5.5	15.0	4	before	0.442	4
3	1	14.0	3.5	15.0	6	after	0.470	2
3	2	15.0	7.5	17.0	2	after	0.706	6
3	3	15.0	5.5	20.0	4	after	0.414	4
3	4	15.0	4.5	11.0	5	before	0.474	3
3	5	15.0	5.5	18.0	4	after	0.758	4
3	6	10.0	4.5	15.0	5	after	0.538	3
3	7	16.0	3.5	15.0	6	after	0.629	2
3	8	15.0	4.5	19.0	5	after	0.377	3
3	9	15.0	7.5	12.0	2	before	0.533	6
3	10	15.0	3.5	13.0	6	before	0.441	2
4	1	16.0	4.5	15.0	5	before	0.469	3
4	2	15.0	5.5	10.0	4	before	0.425	4
4	3	13.0	5.5	15.0	4	after	0.541	4
4	4	18.0	4.5	15.0	5	before	0.441	3
4	5	15.0	5.5	12.0	4	before	1.013	4
4	6	19.0	4.5	15.0	5	after	0.457	3
4	7	11.0	5.5	15.0	4	after	0.437	4
4	8	14.0	5.5	15.0	4	after	0.465	4
4	9	20.0	3.5	15.0	6	before	0.445	2
4	10	17.0	5.5	15.0	4	before	0.425	4
5	1	15.0	7.5	16.0	2	after	0.448	6
5	2	18.0	5.5	15.0	4	before	0.444	4
5	3	15.0	3.5	20.0	6	after	0.400	2
5	4	15.0	6.5	14.0	3	before	0.508	5
5	5	15.0	7.5	19.0	2	after	0.680	6
5	6	15.0	5.5	11.0	4	before	0.484	4
5	7	15.0	4.5	17.0	5	after	0.448	3
5	8	10.0	5.5	15.0	4	after	0.564	4
5	9	12.0	7.5	15.0	2	after	0.615	6
5	10	13.0	6.5	15.0	3	after	0.564	5
6	1	15.0	7.5	18.0	2	after	0.615	6
6	2	15.0	6.5	11.0	3	before	0.547	5
6	3	10.0	3.5	15.0	6	after	0.407	2
6	4	15.0	4.5	20.0	5	after	0.467	3
6	5	13.0	4.5	15.0	5	before	0.711	3
6	6	12.0	6.5	15.0	3	after	0.563	5
6	7	14.0	7.5	15.0	2	before	0.687	6
6	8	17.0	4.5	15.0	5	before	0.482	3
6	9	15.0	6.5	19.0	3	after	0.534	5
6	10	16.0	7.5	15.0	2	after	0.698	6
7	1	17.0	6.5	15.0	3	after	0.526	5
7	2	15.0	3.5	12.0	6	before	0.466	2
7	3	15.0	7.5	20.0	2	after	0.486	6
7	4	15.0	6.5	18.0	3	after	0.547	5
7	5	15.0	3.5	16.0	6	after	0.486	2
7	6	11.0	6.5	15.0	3	after	0.499	5
7	7	15.0	4.5	10.0	5	before	0.358	3
7	8	14.0	6.5	15.0	3	after	0.650	5
7	9	15.0	7.5	13.0	2	before	0.678	6
7	10	15.0	3.5	19.0	6	after	0.482	2
8	1	11.0	4.5	15.0	5	after	0.480	3
8	2	18.0	7.5	15.0	2	before	0.677	6
8	3	15.0	3.5	10.0	6	before	0.456	2
8	4	15.0	3.5	17.0	6	after	0.556	2
8	5	15.0	5.5	13.0	4	before	0.416	4
8	6	20.0	4.5	15.0	5	before	0.436	3
8	7	16.0	5.5	15.0	4	before	0.464	4
8	8	15.0	5.5	14.0	4	after	0.443	4
8	9	19.0	6.5	15.0	3	before	0.511	5
8	10	15.0	6.5	12.0	3	before	0.379	5
9	1	15.0	6.5	20.0	3	after	0.439	5
9	2	19.0	5.5	15.0	4	before	0.435	4
9	3	15.0	6.5	16.0	3	after	0.431	5
9	4	11.0	7.5	15.0	2	after	0.843	6
9	5	18.0	3.5	15.0	6	before	0.455	2
9	6	15.0	7.5	10.0	2	before	0.548	6
9	7	15.0	7.5	14.0	2	after	0.647	6
9	8	13.0	7.5	15.0	2	before	0.659	6
9	9	15.0	4.5	12.0	5	after	0.535	3
9	10	17.0	3.5	15.0	6	before	0.691	2
10	1	19.0	3.5	15.0	6	before	0.487	2
10	2	18.0	6.5	15.0	3	after	0.507	5
10	3	15.0	7.5	11.0	2	before	0.414	6
10	4	10.0	6.5	15.0	3	after	0.530	5
10	5	20.0	7.5	15.0	2	before	0.494	6
10	6	15.0	6.5	17.0	3	after	0.714	5
10	7	15.0	6.5	13.0	3	before	0.478	5
10	8	12.0	5.5	15.0	4	after	0.601	4
10	9	15.0	5.5	16.0	4	after	0.421	4
10	10	15.0	4.5	14.0	5	before	0.481	3
