1	1	15.0	6.5	10.0	3	before	0.609	5
1	2	15.0	7.5	16.0	2	after	0.765	6
1	3	15.0	3.5	13.0	6	before	0.585	2
1	4	15.0	4.5	14.0	5	before	0.452	3
1	5	12.0	3.5	15.0	6	after	0.488	2
1	6	11.0	7.5	15.0	2	after	0.547	6
1	7	20.0	4.5	15.0	5	before	0.535	3
1	8	19.0	6.5	15.0	3	before	0.547	5
1	9	15.0	4.5	18.0	5	after	0.455	3
1	10	17.0	4.5	15.0	5	before	0.507	3
2	1	13.0	5.5	15.0	4	after	0.487	4
2	2	10.0	5.5	15.0	4	after	0.499	4
2	3	12.0	3.5	15.0	6	after	0.502	2
2	4	20.0	3.5	15.0	6	before	0.499	2
2	5	14.0	3.5	15.0	6	after	0.486	2
2	6	15.0	7.5	11.0	2	before	0.674	6
2	7	15.0	5.5	19.0	4	after	0.494	4
2	8	15.0	6.5	18.0	3	after	0.490	5
2	9	15.0	3.5	17.0	6	after	0.446	2
2	10	16.0	4.5	15.0	5	before	0.522	3
3	1	15.0	4.5	20.0	5	after	0.470	3
3	2	15.0	4.5	17.0	5	after	0.562	3
3	3	15.0	7.5	19.0	2	after	0.822	6
3	4	10.0	3.5	15.0	6	after	0.490	2
3	5	15.0	7.5	18.0	2	after	0.702	6
3	6	15.0	5.5	13.0	4	before	0.457	4
3	7	16.0	3.5	15.0	6	before	0.510	2
3	8	14.0	5.5	15.0	4	after	0.506	4
3	9	15.0	4.5	11.0	5	before	0.541	3
3	10	15.0	3.5	12.0	6	before	0.522	2
4	1	17.0	4.5	15.0	5	before	0.541	3
4	2	15.0	5.5	10.0	4	before	0.457	4
4	3	11.0	3.5	15.0	6	after	0.509	2
4	4	16.0	5.5	15.0	4	before	0.481	4
4	5	19.0	4.5	15.0	5	before	0.549	3
4	6	13.0	5.5	15.0	4	after	0.553	4
4	7	18.0	5.5	15.0	4	before	0.461	4
4	8	15.0	4.5	12.0	5	before	0.449	3
4	9	14.0	5.5	15.0	4	after	0.525	4
4	10	20.0	5.5	15.0	4	before	0.513	4
5	1	12.0	4.5	15.0	5	after	0.487	3
5	2	15.0	3.5	17.0	6	after	0.507	2
5	3	15.0	6.5	11.0	3	before	0.495	5
5	4	18.0	7.5	15.0	2	before	0.539	6
5	5	15.0	5.5	19.0	4	after	0.535	4
5	6	13.0	5.5	15.0	4	after	0.475	4
5	7	15.0	7.5	20.0	2	after	0.855	6
5	8	15.0	5.5	14.0	4	before	0.459	4
5	9	10.0	6.5	15.0	3	after	0.503	5
5	10	15.0	7.5	16.0	2	after	0.859	6
6	1	17.0	7.5	15.0	2	before	0.694	6
6	2	16.0	7.5	15.0	2	after	0.714	6
6	3	15.0	3.5	19.0	6	after	0.590	2
6	4	13.0	6.5	15.0	3	after	0.546	5
6	5	14.0	7.5	15.0	2	after	0.590	6
6	6	15.0	6.5	20.0	3	after	0.458	5
6	7	15.0	4.5	11.0	5	before	0.478	3
6	8	10.0	4.5	15.0	5	after	0.474	3
6	9	12.0	4.5	15.0	5	after	0.478	3
6	10	15.0	6.5	18.0	3	after	0.546	5
7	1	15.0	6.5	18.0	3	after	0.509	5
7	2	11.0	6.5	15.0	3	after	0.641	5
7	3	15.0	4.5	12.0	5	before	0.557	3
7	4	17.0	7.5	15.0	2	before	0.561	6
7	5	15.0	6.5	13.0	3	before	0.573	5
7	6	15.0	3.5	20.0	6	after	0.505	2
7	7	15.0	3.5	16.0	6	after	0.525	2
7	8	15.0	3.5	19.0	6	after	0.513	2
7	9	14.0	7.5	15.0	2	before	0.773	6
7	10	15.0	6.5	10.0	3	before	0.569	5
8	1	15.0	5.5	14.0	4	after	0.528	4
8	2	15.0	3.5	12.0	6	before	0.484	2
8	3	15.0	4.5	10.0	5	before	0.448	3
8	4	18.0	3.5	15.0	6	before	0.627	2
8	5	11.0	4.5	15.0	5	after	0.511	3
8	6	19.0	6.5	15.0	3	before	0.643	5
8	7	20.0	5.5	15.0	4	before	0.639	4
8	8	16.0	6.5	15.0	3	before	0.987	5
8	9	15.0	7.5	13.0	2	before	0.703	6
8	10	15.0	5.5	17.0	4	after	0.531	4
9	1	15.0	7.5	10.0	2	before	1.039	6
9	2	13.0	3.5	15.0	6	after	0.515	2
9	3	19.0	7.5	15.0	2	before	0.814	6
9	4	11.0	5.5	15.0	4	after	0.506	4
9	5	18.0	7.5	15.0	2	before	0.710	6
9	6	15.0	6.5	12.0	3	before	0.530	5
9	7	15.0	7.5	20.0	2	after	0.806	6
9	8	15.0	6.5	14.0	3	before	0.786	5
9	9	17.0	4.5	15.0	5	before	0.518	3
9	10	15.0	3.5	16.0	6	after	0.538	2
10	1	15.0	6.5	16.0	3	before	0.478	5
10	2	15.0	4.5	14.0	5	before	0.482	3
10	3	10.0	5.5	15.0	4	after	0.566	4
10	4	15.0	6.5	17.0	3	before	0.522	5
10	5	15.0	6.5	13.0	3	before	0.550	5
10	6	12.0	5.5	15.0	4	after	0.465	4
10	7	20.0	3.5	15.0	6	before	0.541	2
10	8	18.0	7.5	15.0	2	before	0.785	6
10	9	19.0	7.5	15.0	2	before	0.517	6
10	10	15.0	6.5	11.0	3	before	0.577	5
