10001	15.0	4.5	13.0	5	before	1	0.613	3
10002	15.0	4.5	18.0	5	after	1	0.625	3
10003	15.0	6.5	14.0	3	after	0	0.838	5
10004	15.0	4.5	10.0	5	before	1	0.472	3
10005	19.0	6.5	15.0	3	before	1	0.620	5
10006	12.0	3.5	15.0	6	after	1	0.535	2
10007	17.0	4.5	15.0	5	before	1	0.547	3
10008	20.0	7.5	15.0	2	before	1	0.591	6
10009	15.0	3.5	16.0	6	after	1	0.491	2
10010	11.0	7.5	15.0	2	after	1	0.655	6
20001	15.0	3.5	19.0	6	after	1	0.459	2
20002	15.0	5.5	17.0	4	after	1	0.455	4
20003	10.0	3.5	15.0	6	after	1	0.395	2
20004	12.0	5.5	15.0	4	after	1	0.503	4
20005	14.0	3.5	15.0	6	after	1	0.523	2
20006	15.0	3.5	18.0	6	after	1	0.471	2
20007	20.0	4.5	15.0	5	before	1	0.563	3
20008	15.0	7.5	11.0	2	before	1	0.583	6
20009	16.0	5.5	15.0	4	after	0	0.547	4
20010	13.0	6.5	15.0	3	after	1	0.646	5
30001	15.0	5.5	19.0	4	after	1	0.474	4
30002	15.0	4.5	12.0	5	before	1	0.478	3
30003	15.0	4.5	11.0	5	before	1	0.466	3
30004	15.0	5.5	17.0	4	after	1	0.534	4
30005	15.0	3.5	13.0	6	before	1	0.514	2
30006	14.0	7.5	15.0	2	before	0	0.558	6
30007	16.0	4.5	15.0	5	before	1	0.498	3
30008	10.0	7.5	15.0	2	after	1	0.654	6
30009	15.0	3.5	20.0	6	after	1	0.530	2
30010	15.0	3.5	18.0	6	after	1	0.430	2
40001	11.0	4.5	15.0	5	after	1	0.538	3
40002	15.0	5.5	10.0	4	before	1	0.533	4
40003	18.0	4.5	15.0	5	before	1	0.465	3
40004	20.0	5.5	15.0	4	before	1	0.573	4
40005	13.0	3.5	15.0	6	after	1	0.425	2
40006	14.0	5.5	15.0	4	after	1	0.621	4
40007	15.0	4.5	12.0	5	before	1	0.465	3
40008	16.0	5.5	15.0	4	before	1	1.213	4
40009	19.0	5.5	15.0	4	before	1	0.465	4
40010	17.0	5.5	15.0	4	after	0	0.541	4
50001	15.0	6.5	20.0	3	after	1	0.511	5
50002	12.0	7.5	15.0	2	after	1	0.723	6
50003	18.0	5.5	15.0	4	before	1	1.399	4
50004	15.0	5.5	19.0	4	after	1	0.547	4
50005	15.0	7.5	16.0	2	after	1	0.639	6
50006	15.0	7.5	14.0	2	after	0	0.779	6
50007	13.0	5.5	15.0	4	after	1	0.415	4
50008	15.0	3.5	11.0	6	before	1	0.483	2
50009	10.0	6.5	15.0	3	after	1	0.415	5
50010	15.0	4.5	17.0	5	before	0	0.515	3
60001	12.0	6.5	15.0	3	after	1	0.494	5
60002	15.0	4.5	19.0	5	after	1	0.506	3
60003	17.0	7.5	15.0	2	before	1	1.118	6
60004	14.0	4.5	15.0	5	before	0	0.522	3
60005	13.0	7.5	15.0	2	after	1	0.566	6
60006	15.0	6.5	11.0	3	before	1	0.418	5
60007	16.0	4.5	15.0	5	before	1	0.478	3
60008	15.0	3.5	18.0	6	after	1	0.514	2
60009	10.0	6.5	15.0	3	after	1	0.550	5
60010	15.0	7.5	20.0	2	before	0	0.586	6
70001	15.0	3.5	13.0	6	after	0	0.390	2
70002	11.0	6.5	15.0	3	after	1	0.530	5
70003	15.0	4.5	12.0	5	before	1	0.462	3
70004	15.0	3.5	10.0	6	before	1	0.521	2
70005	17.0	3.5	15.0	6	before	1	0.445	2
70006	14.0	7.5	15.0	2	before	0	0.617	6
70007	15.0	6.5	16.0	3	after	1	0.518	5
70008	15.0	6.5	19.0	3	after	1	0.625	5
70009	15.0	7.5	18.0	2	after	1	0.525	6
70010	15.0	6.5	20.0	3	after	1	0.537	5
80001	16.0	6.5	15.0	3	after	0	0.696	5
80002	15.0	4.5	13.0	5	before	1	0.492	3
80003	15.0	7.5	12.0	2	before	1	0.600	6
80004	20.0	5.5	15.0	4	before	1	0.620	4
80005	15.0	3.5	17.0	6	after	1	0.496	2
80006	18.0	4.5	15.0	5	before	1	0.460	3
80007	15.0	5.5	14.0	4	after	0	0.592	4
80008	19.0	6.5	15.0	3	before	1	0.564	5
80009	15.0	3.5	10.0	6	before	1	0.464	2
80010	11.0	5.5	15.0	4	after	1	0.539	4
90001	19.0	3.5	15.0	6	before	1	0.375	2
90002	15.0	6.5	16.0	3	before	0	0.747	5
90003	18.0	7.5	15.0	2	before	1	0.647	6
90004	15.0	5.5	14.0	4	after	0	0.499	4
90005	15.0	7.5	10.0	2	before	1	0.623	6
90006	13.0	7.5	15.0	2	after	1	0.707	6
90007	17.0	3.5	15.0	6	before	1	0.487	2
90008	11.0	6.5	15.0	3	after	1	0.523	5
90009	15.0	4.5	12.0	5	before	1	0.559	3
90010	15.0	7.5	20.0	2	after	1	0.587	6
100001	20.0	6.5	15.0	3	after	0	0.463	5
100002	10.0	5.5	15.0	4	before	0	0.723	4
100003	15.0	4.5	13.0	5	before	1	0.567	3
100004	15.0	5.5	16.0	4	after	1	0.483	4
100005	19.0	7.5	15.0	2	before	1	0.695	6
100006	15.0	6.5	11.0	3	before	1	0.467	5
100007	15.0	3.5	17.0	6	after	1	0.447	2
100008	12.0	6.5	15.0	3	after	1	0.435	5
100009	18.0	7.5	15.0	2	before	1	0.519	6
100010	15.0	6.5	14.0	3	after	0	0.635	5
