1	1	15.0	6.5	10.0	3	before	1.064	5
1	2	15.0	7.5	16.0	2	after	0.412	6
1	3	15.0	3.5	13.0	6	after	0.479	2
1	4	15.0	4.5	14.0	5	after	0.475	3
1	5	12.0	3.5	15.0	6	after	0.519	2
1	6	11.0	7.5	15.0	2	after	0.778	6
1	7	20.0	4.5	15.0	5	before	0.670	3
1	8	19.0	6.5	15.0	3	before	1.058	5
1	9	15.0	4.5	18.0	5	after	0.590	3
1	10	17.0	4.5	15.0	5	before	0.642	3
2	1	13.0	5.5	15.0	4	after	0.574	4
2	2	10.0	5.5	15.0	4	after	0.522	4
2	3	12.0	3.5	15.0	6	after	0.510	2
2	4	20.0	3.5	15.0	6	before	0.834	2
2	5	14.0	3.5	15.0	6	after	0.542	2
2	6	15.0	7.5	11.0	2	before	0.873	6
2	7	15.0	5.5	19.0	4	after	0.590	4
2	8	15.0	6.5	18.0	3	after	0.657	5
2	9	15.0	3.5	17.0	6	after	0.557	2
2	10	16.0	4.5	15.0	5	after	0.529	3
3	1	15.0	4.5	20.0	5	after	0.501	3
3	2	15.0	4.5	17.0	5	after	0.529	3
3	3	15.0	7.5	19.0	2	after	0.645	6
3	4	10.0	3.5	15.0	6	after	0.537	2
3	5	15.0	7.5	18.0	2	after	0.541	6
3	6	15.0	5.5	13.0	4	before	0.753	4
3	7	16.0	3.5	15.0	6	after	0.533	2
3	8	14.0	5.5	15.0	4	after	0.489	4
3	9	15.0	4.5	11.0	5	before	0.557	3
3	10	15.0	3.5	12.0	6	before	1.073	2
4	1	17.0	4.5	15.0	5	before	0.556	3
4	2	15.0	5.5	10.0	4	before	0.632	4
4	3	11.0	3.5	15.0	6	after	0.565	2
4	4	16.0	5.5	15.0	4	after	0.568	4
4	5	19.0	4.5	15.0	5	after	0.524	3
4	6	13.0	5.5	15.0	4	after	0.616	4
4	7	18.0	5.5	15.0	4	after	0.636	4
4	8	15.0	4.5	12.0	5	after	0.464	3
4	9	14.0	5.5	15.0	4	after	0.492	4
4	10	20.0	5.5	15.0	4	before	0.496	4
5	1	12.0	4.5	15.0	5	after	0.480	3
5	2	15.0	3.5	17.0	6	after	0.459	2
5	3	15.0	6.5	11.0	3	before	0.599	5
5	4	18.0	7.5	15.0	2	before	0.748	6
5	5	15.0	5.5	19.0	4	after	0.503	4
5	6	13.0	5.5	15.0	4	after	0.555	4
5	7	15.0	7.5	20.0	2	after	0.687	6
5	8	15.0	5.5	14.0	4	after	0.539	4
5	9	10.0	6.5	15.0	3	after	0.551	5
5	10	15.0	7.5	16.0	2	after	0.731	6
6	1	17.0	7.5	15.0	2	before	0.702	6
6	2	16.0	7.5	15.0	2	before	0.714	6
6	3	15.0	3.5	19.0	6	after	0.510	2
6	4	13.0	6.5	15.0	3	after	0.738	5
6	5	14.0	7.5	15.0	2	after	0.630	6
6	6	15.0	6.5	20.0	3	after	0.474	5
6	7	15.0	4.5	11.0	5	before	0.502	3
6	8	10.0	4.5	15.0	5	after	0.482	3
6	9	12.0	4.5	15.0	5	after	0.534	3
6	10	15.0	6.5	18.0	3	after	0.770	5
7	1	15.0	6.5	18.0	3	before	0.502	5
7	2	11.0	6.5	15.0	3	after	0.586	5
7	3	15.0	4.5	12.0	5	before	0.550	3
7	4	17.0	7.5	15.0	2	before	0.770	6
7	5	15.0	6.5	13.0	3	before	0.670	5
7	6	15.0	3.5	20.0	6	after	0.457	2
7	7	15.0	3.5	16.0	6	after	0.518	2
7	8	15.0	3.5	19.0	6	after	0.569	2
7	9	14.0	7.5	15.0	2	before	0.726	6
7	10	15.0	6.5	10.0	3	before	0.553	5
8	1	15.0	5.5	14.0	4	before	0.584	4
8	2	15.0	3.5	12.0	6	after	0.660	2
8	3	15.0	4.5	10.0	5	before	0.688	3
8	4	18.0	3.5	15.0	6	before	0.548	2
8	5	11.0	4.5	15.0	5	after	0.504	3
8	6	19.0	6.5	15.0	3	before	0.772	5
8	7	20.0	5.5	15.0	4	before	0.640	4
8	8	16.0	6.5	15.0	3	after	0.604	5
8	9	15.0	7.5	13.0	2	after	0.608	6
8	10	15.0	5.5	17.0	4	after	0.524	4
9	1	15.0	7.5	10.0	2	before	0.584	6
9	2	13.0	3.5	15.0	6	after	0.556	2
9	3	19.0	7.5	15.0	2	before	0.727	6
9	4	11.0	5.5	15.0	4	after	0.548	4
9	5	18.0	7.5	15.0	2	before	0.591	6
9	6	15.0	6.5	12.0	3	before	0.603	5
9	7	15.0	7.5	20.0	2	after	0.567	6
9	8	15.0	6.5	14.0	3	before	0.571	5
9	9	17.0	4.5	15.0	5	before	0.935	3
9	10	15.0	3.5	16.0	6	after	0.411	2
10	1	15.0	6.5	16.0	3	after	0.695	5
10	2	15.0	4.5	14.0	5	after	0.499	3
10	3	10.0	5.5	15.0	4	after	0.455	4
10	4	15.0	6.5	17.0	3	after	0.603	5
10	5	15.0	6.5	13.0	3	before	0.911	5
10	6	12.0	5.5	15.0	4	after	0.443	4
10	7	20.0	3.5	15.0	6	before	0.615	2
10	8	18.0	7.5	15.0	2	before	0.755	6
10	9	19.0	7.5	15.0	2	NaN	1.500	6
10	10	15.0	6.5	11.0	3	before	0.546	5
