39.375	1	30.089	1.073	9.286	1.500
50.625	2	51.074	1.149	0.449	1.500
16.875	3	23.375	1.016	6.500	1.500
129.375	4	129.251	0.997	0.124	1.500
73.125	5	64.452	0.823	8.673	1.500
106.875	6	109.051	1.091	2.176	1.500
61.875	7	51.669	0.935	10.206	1.500
84.375	8	80.947	0.939	3.428	1.500
5.625	9	0.000	1.023	6.463	1.500
28.125	10	24.165	0.987	3.960	1.500
140.625	11	145.673	0.983	5.048	1.500
118.125	12	108.195	0.907	9.930	1.500
95.625	13	95.250	1.007	0.375	1.500
163.125	14	155.214	1.059	7.911	1.500
151.875	15	151.226	0.959	0.649	1.500
174.375	16	175.784	0.954	1.409	1.500
174.375	17	172.577	1.134	1.798	1.500
106.875	18	94.117	1.146	12.758	1.500
73.125	19	62.211	0.878	10.914	1.500
140.625	20	145.563	0.954	4.938	1.500
5.625	21	11.246	1.061	5.621	1.500
61.875	22	52.021	1.074	9.854	1.500
16.875	23	22.507	1.005	5.632	1.500
118.125	24	139.252	1.042	21.127	1.500
163.125	25	152.059	1.086	11.066	1.500
129.375	26	118.258	1.137	11.117	1.500
39.375	27	35.591	0.893	3.784	1.500
151.875	28	140.737	0.945	11.138	1.500
28.125	29	7.517	0.989	20.608	1.500
95.625	30	110.655	0.913	15.030	1.500
50.625	31	36.777	0.933	13.848	1.500
84.375	32	95.524	0.921	11.149	1.500
16.875	33	8.310	0.997	8.565	1.500
84.375	34	80.030	1.049	4.345	1.500
95.625	35	95.136	0.909	0.489	1.500
39.375	36	26.808	0.873	12.567	1.500
118.125	37	105.320	1.037	12.805	1.500
28.125	38	19.008	0.993	9.117	1.500
73.125	39	61.327	0.932	11.798	1.500
151.875	40	152.134	0.969	0.259	1.500
50.625	41	47.719	0.884	2.906	1.500
129.375	42	106.227	0.985	23.148	1.500
163.125	43	173.321	1.028	10.196	1.500
174.375	44	180.000	0.944	8.928	1.500
5.625	45	2.176	0.996	3.449	1.500
106.875	46	103.504	0.936	3.371	1.500
140.625	47	155.124	1.036	14.499	1.500
61.875	48	40.314	1.152	21.561	1.500
28.125	49	16.018	1.020	12.107	1.500
50.625	50	45.215	0.944	5.410	1.500
61.875	51	44.762	1.028	17.113	1.500
118.125	52	119.804	0.912	1.679	1.500
106.875	53	99.707	1.211	7.168	1.500
151.875	54	167.474	1.015	15.599	1.500
5.625	55	0.000	0.931	16.349	1.500
163.125	56	163.022	1.079	0.103	1.500
84.375	57	72.615	0.932	11.760	1.500
174.375	58	179.792	0.927	5.417	1.500
16.875	59	5.779	0.947	11.096	1.500
140.625	60	137.874	0.983	2.751	1.500
95.625	61	87.670	1.075	7.955	1.500
73.125	62	55.623	0.999	17.502	1.500
39.375	63	37.497	0.939	1.878	1.500
129.375	64	130.020	0.975	0.645	1.500
5.625	65	0.858	1.010	4.767	1.500
73.125	66	62.000	0.846	11.125	1.500
140.625	67	153.961	1.098	13.336	1.500
50.625	68	37.990	1.038	12.635	1.500
163.125	69	174.882	0.954	11.757	1.500
61.875	70	46.831	0.966	15.044	1.500
174.375	71	180.000	1.314	27.671	1.500
16.875	72	13.631	1.326	3.244	1.500
95.625	73	99.364	1.025	3.739	1.500
129.375	74	144.832	1.197	15.457	1.500
151.875	75	164.437	1.097	12.562	1.500
106.875	76	100.933	1.093	5.942	1.500
39.375	77	27.624	1.017	11.751	1.500
118.125	78	112.052	0.901	6.073	1.500
28.125	79	22.475	0.777	5.650	1.500
84.375	80	67.456	0.877	16.919	1.500
5.625	81	0.000	1.017	9.831	1.500
16.875	82	10.184	1.061	6.691	1.500
28.125	83	19.112	1.465	9.013	1.500
129.375	84	120.911	1.037	8.464	1.500
39.375	85	29.129	0.881	10.246	1.500
140.625	86	140.306	0.909	0.319	1.500
73.125	87	52.537	0.873	20.588	1.500
84.375	88	73.134	1.029	11.241	1.500
61.875	89	35.253	1.112	26.622	1.500
50.625	90	54.707	0.973	4.082	1.500
118.125	91	99.211	1.376	18.914	1.500
106.875	92	122.125	1.020	15.250	1.500
174.375	93	180.000	1.144	10.771	1.500
95.625	94	93.172	0.940	2.453	1.500
163.125	95	174.674	1.048	11.549	1.500
151.875	96	180.000	0.996	29.393	1.500
163.125	97	180.000	1.304	48.660	1.500
28.125	98	29.601	1.156	1.476	1.500
61.875	99	48.758	1.200	13.117	1.500
73.125	100	70.294	1.012	2.831	1.500
16.875	101	0.000	1.240	23.194	1.500
174.375	102	NaN	1.500	NaN	1.500
84.375	103	69.253	1.199	15.122	1.500
140.625	104	NaN	1.500	NaN	1.500
118.125	105	116.508	1.295	1.617	1.500
5.625	106	0.000	1.259	17.937	1.500
151.875	107	161.562	1.207	9.687	1.500
39.375	108	31.848	0.979	7.527	1.500
106.875	109	110.705	1.007	3.830	1.500
129.375	110	141.742	1.011	12.367	1.500
50.625	111	46.264	0.927	4.361	1.500
95.625	112	84.816	0.899	10.809	1.500
61.875	113	46.110	1.007	15.765	1.500
118.125	114	120.893	0.978	2.768	1.500
106.875	115	105.305	0.903	1.570	1.500
39.375	116	33.768	0.883	5.607	1.500
151.875	117	172.874	0.958	20.999	1.500
140.625	118	124.452	1.226	16.173	1.500
129.375	119	136.374	1.062	6.999	1.500
73.125	120	60.988	1.290	12.137	1.500
163.125	121	180.000	1.270	31.754	1.500
95.625	122	106.902	1.114	11.277	1.500
50.625	123	35.055	1.150	15.570	1.500
174.375	124	NaN	1.500	NaN	1.500
16.875	125	14.377	1.190	2.498	1.500
84.375	126	79.366	1.082	5.009	1.500
28.125	127	3.387	1.054	24.738	1.500
5.625	128	0.000	1.330	23.264	1.500
174.375	129	180.000	1.406	21.237	1.500
28.125	130	17.044	1.250	11.081	1.500
118.125	131	128.317	1.189	10.192	1.500
50.625	132	33.540	0.985	17.085	1.500
61.875	133	60.151	1.085	1.724	1.500
5.625	134	0.000	1.457	28.035	1.500
16.875	135	24.805	1.301	7.930	1.500
106.875	136	106.492	1.065	0.383	1.500
73.125	137	74.252	0.917	1.127	1.500
151.875	138	180.000	1.321	35.138	1.500
163.125	139	NaN	1.500	NaN	1.500
140.625	140	124.677	1.017	15.948	1.500
129.375	141	129.512	0.981	0.137	1.500
95.625	142	99.970	1.049	4.345	1.500
84.375	143	69.212	1.189	15.163	1.500
39.375	144	32.056	1.217	7.319	1.500
39.375	145	33.275	0.997	6.100	1.500
129.375	146	128.374	1.129	1.001	1.500
73.125	147	66.034	1.045	7.091	1.500
61.875	148	54.390	0.952	7.485	1.500
28.125	149	16.455	1.004	11.670	1.500
16.875	150	5.067	1.097	11.808	1.500
106.875	151	110.177	1.060	3.302	1.500
151.875	152	147.945	1.497	3.930	1.500
84.375	153	69.241	1.100	15.134	1.500
163.125	154	169.367	1.312	6.242	1.500
