Trial	ObjID	LocID	FB	Task	RT	Stim
1	167	3	1	-2	629	4009	
2	176	4	1	-2	581	14022	
3	19	1	1	-2	682	20019	
4	50	2	1	-2	514	30017	
5	216	3	1	-2	616	36014	
6	59	4	1	-2	481	46012	
7	23	2	1	-2	566	52009	
8	15	1	1	-2	516	60007	
9	120	1	1	-1	465	68005	
10	68	3	1	-1	516	74003	
11	188	2	1	-1	515	82001	
12	47	4	1	-1	481	89999	
13	89	3	1	-1	549	97996	
14	213	4	1	-1	497	111994	
15	70	1	1	-1	583	118006	
16	83	2	1	-1	465	126005	
17	14	2	1	1	533	132002	
18	232	3	1	1	450	138000	
19	162	4	1	1	449	143999	
20	51	1	1	1	482	151997	
21	43	2	1	1	1214	161995	
22	87	4	1	1	465	169992	
23	85	1	1	1	515	179989	
24	225	3	1	1	566	185986	
25	110	4	0	1	564	197985	
26	71	3	0	1	532	205998	
27	260	1	0	1	548	217995	
28	144	2	0	1	629	233992	
29	158	4	0	1	715	242004	
30	75	1	0	1	616	248001	
31	106	2	0	1	581	256000	
32	103	3	0	1	564	267997	
33	116	4	1	2	715	273994	
34	191	1	1	2	482	279992	
35	261	3	1	2	515	287990	
36	115	2	1	2	632	293988	
37	178	1	1	2	516	299986	
38	184	3	1	2	465	307984	
39	52	4	1	2	565	315982	
40	155	2	1	2	550	321979	
41	206	1	0	2	566	327978	
42	238	2	0	2	547	341976	
43	166	3	0	2	716	347988	
44	88	4	0	2	715	353987	
45	145	4	0	2	715	361985	
46	171	3	0	2	648	371983	
47	146	1	0	2	665	377980	
48	264	2	0	2	632	383978	
49	24	1	1	-2	564	395976	
50	45	3	1	-2	615	403973	
51	263	2	1	-2	733	409970	
52	1	4	1	-2	632	417968	
53	90	1	1	-2	615	425966	
54	180	3	1	-2	582	433964	
55	124	2	1	-2	616	441961	
56	92	4	1	-2	514	453959	
57	242	4	1	1	515	461972	
58	32	2	1	1	616	467970	
59	179	3	1	1	416	473968	
60	112	1	1	1	415	483966	
61	175	2	1	1	515	493963	
62	13	4	1	1	516	499960	
63	122	1	1	1	482	505959	
64	126	3	1	1	415	513957	
65	159	2	0	1	566	519954	
66	121	1	0	1	449	525953	
67	183	4	0	1	482	531951	
68	246	3	0	1	365	539949	
69	190	4	0	1	516	545947	
70	31	3	0	1	449	551945	
71	67	1	0	1	532	561943	
72	201	2	0	1	683	567940	
73	25	2	1	2	531	579938	
74	100	3	1	2	432	587935	
75	57	4	1	2	465	593933	
76	139	1	1	2	466	599931	
77	111	2	1	2	432	607929	
78	204	3	1	2	432	615927	
79	29	4	1	2	516	621924	
80	222	1	1	2	415	627923	
81	130	3	0	2	564	637921	
82	211	2	0	2	532	643918	
83	256	4	0	2	649	651916	
84	244	1	0	2	566	657914	
85	247	1	0	2	415	665912	
86	220	3	0	2	531	675910	
87	27	4	0	2	665	681907	
88	149	2	0	2	514	691905	
89	125	3	1	-1	648	4016	
90	134	1	1	-1	582	14013	
91	252	2	1	-1	516	20010	
92	11	4	1	-1	515	26009	
93	128	4	1	-1	547	38007	
94	81	1	1	-1	49	44020	
95	168	2	1	-1	516	50018	
96	259	3	1	-1	516	56016	
97	174	4	1	-1	581	64015	
98	147	1	1	-1	483	70012	
99	193	3	1	-1	515	80010	
100	107	2	1	-1	483	86007	
101	223	1	1	1	466	92006	
102	109	2	1	1	515	100004	
103	258	4	1	1	432	106002	
104	250	3	1	1	449	112000	
105	44	2	1	1	433	117998	
106	189	4	1	1	515	127996	
107	197	3	1	1	482	135993	
108	12	1	1	1	515	145991	
109	46	2	0	1	514	157988	
110	58	3	0	1	615	166001	
111	135	1	0	1	564	175999	
112	42	4	0	1	616	181996	
113	131	1	0	1	516	187994	
114	196	4	0	1	448	197992	
115	151	2	0	1	597	213989	
116	249	3	0	1	633	220001	
117	214	4	1	2	548	228000	
118	241	2	1	2	449	235997	
119	234	1	1	2	432	241995	
120	181	3	1	2	449	249993	
121	198	3	1	2	514	259991	
122	41	4	1	2	632	265988	
123	248	2	1	2	416	271986	
124	108	1	1	2	483	277984	
125	160	3	0	2	465	287982	
126	251	2	0	2	616	293979	
127	95	1	0	2	482	301978	
128	219	4	0	2	616	309975	
129	123	3	0	2	449	317973	
130	113	1	0	2	514	327971	
131	143	4	0	2	648	337968	
132	231	2	0	2	532	343965	
133	94	4	1	-2	732	349963	
134	142	2	1	-2	515	357961	
135	36	1	1	-2	565	365959	
136	56	3	1	-2	550	371956	
137	218	3	1	-2	465	379955	
138	61	4	1	-2	533	385952	
139	227	1	1	-2	515	391951	
140	22	2	1	-2	515	399949	
141	226	2	1	1	514	411946	
142	76	4	1	1	516	417943	
143	93	1	1	1	565	425941	
144	212	3	1	1	465	433939	
145	35	2	1	1	516	441936	
146	132	1	1	1	666	447934	
147	17	4	1	1	449	455932	
148	3	3	1	1	449	461930	
149	8	3	0	1	449	469928	
150	156	2	0	1	514	479926	
151	97	1	0	1	615	487923	
152	104	4	0	1	549	495920	
153	65	1	0	1	482	503918	
154	245	2	0	1	532	509916	
155	237	4	0	1	748	517914	
156	165	3	0	1	631	525912	
157	209	2	1	2	732	533909	
158	187	1	1	2	366	539907	
159	21	4	1	2	433	545905	
160	101	3	1	2	382	555903	
161	26	3	1	2	464	567900	
162	173	1	1	2	449	573897	
163	49	4	1	2	516	579895	
164	33	2	1	2	432	585894	
165	240	2	0	2	465	593892	
166	63	3	0	2	515	601889	
167	154	1	0	2	482	607887	
168	136	4	0	2	464	621885	
169	84	2	0	2	448	629898	
170	18	4	0	2	448	639895	
171	255	3	0	2	649	645892	
172	150	1	0	2	514	659890	
173	236	4	1	-1	615	4012	
174	152	2	1	-1	516	10009	
175	195	1	1	-1	731	20008	
176	129	3	1	-1	515	28005	
177	73	3	1	-1	532	36002	
178	169	4	1	-1	515	46000	
179	243	1	1	-1	616	51997	
180	54	2	1	-1	516	57995	
181	9	2	1	-1	514	71993	
182	185	3	1	-1	532	80006	
183	38	4	1	-1	665	86004	
184	20	1	1	-1	514	98002	
185	40	4	1	1	481	108015	
186	119	3	1	1	464	120012	
187	74	1	1	1	583	126025	
188	262	2	1	1	466	132023	
189	28	2	1	1	514	142022	
190	235	4	1	1	515	148019	
191	210	1	1	1	432	154017	
192	170	3	1	1	483	160015	
193	192	3	0	1	450	166013	
194	186	4	0	1	615	172012	
195	200	2	0	1	497	186010	
196	60	1	0	1	616	194022	
197	202	2	0	1	716	200020	
198	7	4	0	1	665	208018	
199	221	3	0	1	532	214016	
200	5	1	0	1	533	220014	
201	148	2	1	2	632	228012	
202	69	1	1	2	516	234010	
203	153	3	1	2	465	242008	
204	205	4	1	2	415	250006	
205	16	1	1	2	466	256003	
206	182	3	1	2	482	264002	
207	177	2	1	2	549	271999	
208	229	4	1	2	465	279997	
209	133	4	0	2	514	291995	
210	102	1	0	2	632	298008	
211	37	2	0	2	565	306006	
212	53	3	0	2	548	316004	
213	233	1	0	2	631	324001	
214	91	2	0	2	615	331998	
215	199	4	0	2	549	337996	
216	224	3	0	2	732	345994	
217	55	3	1	-2	615	353992	
218	239	1	1	-2	516	359989	
219	228	2	1	-2	532	365988	
220	117	4	1	-2	547	377986	
221	161	3	1	-2	564	389999	
222	99	2	1	-2	515	398012	
223	80	4	1	-2	665	406010	
224	203	1	1	-2	516	412007	
225	96	2	1	1	515	418006	
226	217	4	1	1	581	430004	
227	39	1	1	1	515	440017	
228	257	3	1	1	532	448014	
229	10	2	1	1	682	454012	
230	78	4	1	1	515	462010	
231	164	1	1	1	482	468008	
232	98	3	1	1	530	482006	
233	66	2	0	1	616	488018	
234	172	1	0	1	564	498017	
235	141	4	0	1	615	504014	
236	79	3	0	1	549	510012	
237	253	1	0	1	616	516010	
238	48	2	0	1	549	522008	
239	194	4	0	1	797	538006	
240	34	3	0	1	616	546018	
241	86	4	1	2	832	554016	
242	208	2	1	2	514	564014	
243	137	1	1	2	564	574011	
244	163	3	1	2	566	580008	
245	215	2	1	2	516	586006	
246	118	3	1	2	633	592004	
247	30	1	1	2	565	602002	
248	114	4	1	2	565	608000	
249	138	3	0	2	516	613998	
250	64	2	0	2	632	621996	
251	6	4	0	2	682	627994	
252	82	1	0	2	632	633992	
