	10	15	20	25	30	35	40	45	50	55	
TML04_PILOT	"[-4.35804585e-01 -8.03781016e-01  3.45839475e-01  7.48789938e-01
  1.79180120e+00 -4.34768638e-01 -1.06095546e+00  4.12334176e-01
  8.44477717e-01  9.84789331e-01  2.86080616e-01  2.87527241e-03
 -8.21849406e-01  1.19787121e-01  2.26565966e-01  1.31330462e+00
  1.05899312e+00 -6.12504882e-01 -6.55432685e-02 -6.00737026e-02
  7.32130919e-01 -1.50558334e-01  4.08655806e-01 -1.77114727e+00
  7.72715129e-01  1.71744181e+00 -3.43424906e-01  3.11972274e-01
  7.22749439e-01  6.88638939e-01 -7.69963879e-01 -1.75381109e+00
  7.71811459e-01 -4.55579730e-01 -4.98347105e-01 -6.39543271e-01
  7.80490855e-01 -3.99501668e-01 -5.96366900e-01 -7.02053414e-01
  1.56491717e-01 -1.79867871e+00  1.08234647e-01 -5.75796837e-01
 -1.30556957e+00 -1.11948279e+00  8.78893265e-01 -1.47225838e+00
  6.25491516e-01 -1.05825474e+00 -1.18212970e+00 -2.24080737e+00
  4.05354092e-02 -6.22669762e-01 -2.00490023e+00  3.33692579e+00
 -2.08661114e+00 -9.89249811e-01  9.87450359e-02 -1.90311765e+00
 -8.58546712e-01 -3.83683443e-01 -1.43078339e+00 -2.18994538e+00
  8.46241703e-02  2.40274563e+00 -4.00566606e-01 -4.53187104e-01
  1.89368819e+00 -9.78707468e-01  1.98628533e+00 -4.60751950e-02
  1.06151081e+00  1.56877278e+00  2.42290750e-01 -2.97483433e-01
  1.22152406e+00  1.07642204e+00 -1.49888722e-01 -9.58205847e-01
  2.68650393e+00  8.10980252e-01  4.40282022e-01  1.63979625e-01
 -3.78300402e-01 -1.62935404e-02  8.25536569e-01  6.13339570e-01
  4.51316365e-01 -9.80732657e-01 -1.17278517e+00 -4.42822214e-01
  8.61684067e-01  9.08683026e-01  1.06404348e+00  2.46030031e+00
 -6.84939974e-01 -8.82189772e-01  3.22122930e-01  9.58424732e-01]"	"[-0.13353175  0.19446874  0.28865912 -0.09905325  1.55732263 -0.28814767
 -1.13372175  0.45313392  1.21773396  1.22873132  0.57865707 -0.31904872
 -1.36533001 -0.30871963 -0.25170004  1.62645831  1.24857391 -0.62969587
  0.04439492  0.13420927  0.76821162 -0.51734568  0.2459259  -2.10466322
  1.56092191  1.72909886 -0.22629241 -0.15195464  0.65153621  0.74116302
 -1.11272896 -2.33782586  0.97236829 -0.32251263  0.30189899 -0.52022995
  0.68722391 -0.23622979 -0.7971701  -0.70812332  0.91733377 -2.11108484
  0.10227185 -1.16018328 -1.38930389 -1.72735556  1.0331236  -0.59485065
  0.39661858 -0.67978679 -1.33213533 -2.34944097 -0.19880203 -0.69804515
 -1.99785052  4.06246896 -2.3711413  -2.100923   -0.17600621 -1.42895026
 -0.67478415 -0.20043137 -1.37729287 -2.21334665  0.0717737   2.82078762
  0.05626203 -0.11652056  1.6441876  -1.63516376  0.36414753  0.02595883
  0.99581121  1.89339808  0.43637532 -0.48433959  0.12325239  2.42182166
  0.79436638 -0.63683968  2.1309367  -0.0842209   0.68532431  0.18084003
 -0.82687788 -0.01686364  1.4113656   0.80104252 -0.40022056 -1.32040999
 -0.40389499  0.34182433  0.99863819  1.09156067  0.70521001  3.73676441
 -1.14833483 -0.88467848  0.34307603  0.43925205]"	"[ 0.40957475  0.06303775  0.24775378 -0.2358285   1.21122698 -0.40582822
 -0.92162695  0.36016574  1.29542375  1.13909216  0.46857739  0.08391002
 -1.02855333 -0.4031426  -0.68213583  1.04479476  0.93251744 -0.70548188
  0.50781764  0.22342379  0.94113612 -0.58668037  0.34676351 -2.22033652
  1.9040713   1.85181177  0.06916531 -0.40418871  0.43622216  0.52191426
 -1.34375676 -2.48218375  1.47757263 -0.07836882  0.20875827 -0.63632662
  0.51052867  0.06410173 -1.39567569 -0.12258043  1.05153602 -2.05311791
 -0.04045179 -1.14630956 -1.42117671 -1.75591309  0.98461563 -0.51753219
  0.45524418 -0.50601853 -1.39651098 -2.23529341 -0.24513205 -0.80786681
 -1.88787714  3.54582574 -2.19153742 -1.97273795 -0.3059737  -1.51000196
 -0.64556425 -0.15905335 -1.38145713 -2.33891806  0.10789318  2.75270582
  0.05820443 -0.11213499  1.78905172 -1.54306918  0.78292046  0.12065976
  0.88035204  1.69550847  0.36982007 -1.15446847  0.30246378  2.32538442
  1.00827666 -0.70413219  2.63188954 -0.25142905  0.66214167  0.18656219
 -0.63435338  0.18302159  1.50953229  0.7517323  -1.14080813 -1.2219886
 -0.48825979  0.95324987  0.45113451  1.39370835  0.63464144  3.53048062
 -1.22849542 -0.61978972  0.18899801  0.59553241]"	"[-0.15143797 -0.13444783  0.40278251  0.21756891  1.34511404 -0.14103354
 -1.22524082  0.42729402  0.86961959  0.83399383  0.77612878 -0.62752431
 -1.32625374  0.08096364 -0.44191269  0.60752417  1.27822189 -0.15397342
  0.4166891   0.61383838  0.99943658 -1.16213441  0.57471493 -1.80508346
  1.80797351  1.76536292 -0.2001631  -0.65214106  0.20236296  0.06886755
 -1.63495879 -1.9909658   1.17061689 -0.10142502  0.27239042  0.11008836
  1.15248282  0.19523897 -1.31876615 -0.45514599  0.67876805 -2.41230814
  0.31930722 -1.15301388 -1.33305545 -2.0868053   1.4064331  -0.13291974
  0.79379555 -0.13330729 -1.08547703 -2.45693265  0.0326164  -0.79028412
 -2.2205335   3.13320269 -2.26728124 -2.35693782 -0.31795433 -1.32385884
 -0.87348482 -0.55344869 -0.89068908 -2.27058076  0.08780458  1.98584855
  0.2416468   0.14159002  1.54551107 -1.13622277  0.60486421  0.2048056
  0.87189603  1.54313497  0.5299443  -1.13535689  0.30916528  2.23178462
  0.84816956 -0.44721741  2.85638867 -0.48687297  0.62027687  0.11276397
 -0.86522994  0.3297998   1.29534074  0.79231638 -1.11399472 -1.30081774
 -0.37363401  1.14861906  0.51312851  1.27898369  0.59467621  3.60529525
 -1.16413307 -0.42286123  0.28137932  0.45167065]"	"[ 0.2303162  -0.22534031  0.4784371  -0.07822084  1.20345966 -0.02529123
 -1.04416224  0.5757769   1.07003019  1.12133703  1.0997139  -0.44625522
 -1.47372247 -0.26035342 -0.49211524  0.76402147  1.18358272 -0.03751805
  0.16036907  0.63804064  1.07195209 -1.1742717   0.32960083 -1.96362588
  1.50703741  1.95157039  0.18065498 -0.36231881  0.2922721  -0.16311542
 -1.59610761 -2.03467016  1.07044766 -0.48029781 -0.27057484  0.41330277
  1.19167015  0.02185773 -1.08946652 -0.67135655  0.74661863 -2.4941518
  0.52578325 -1.5780012  -1.36293178 -2.13384705  1.6018813  -0.42614454
  0.95484358  0.20450266 -1.11300979 -2.62098447  0.24032811 -0.86191832
 -2.11153098  3.16181543 -2.5892729  -2.30124529 -0.31893788 -1.48803167
 -1.06345272 -0.24817331 -1.13167841 -2.39064092  0.18958652  2.25223801
  0.51426432 -0.2227426   1.77509501 -1.13883263  0.68618576 -0.03253045
  0.74800935  2.44646494  0.38799445 -1.00219426  0.21536419  2.38514813
  0.60761857 -0.35566498  3.40819503 -0.40549289  0.47614754  0.26577776
 -1.07383367 -0.10691188  1.66908907  0.90102522 -1.01319457 -1.24366644
 -0.34445151  0.72656999  0.79583218  1.08028138  0.37490954  3.23259187
 -1.34125784 -0.52102487  0.30595467  0.44134943]"	"[ 1.09905461 -0.53242537  0.62710128  0.13139785  2.25736321 -0.37223654
 -1.3867553   0.42284081  0.87711607  0.57585549  0.51864986 -1.15265615
 -1.03195654  0.25068826 -0.49297199  0.79315278  1.14385413  0.0092059
  0.07530268  0.96092092  0.51908738 -0.84570608 -0.00971459 -1.45477667
  1.80777684  1.0405757  -0.5332752  -1.18539107  0.63565126  0.14473031
 -1.30281586 -1.02096002  0.34093163  0.38918566 -0.18766054  0.30860521
  0.76066995 -0.12432427 -1.60387547  0.21445053  1.10995763 -3.06048918
  0.6611808  -1.30669702 -1.76020492 -2.36496565  1.70605751 -0.17088643
  1.17813833  0.40199523 -1.31395904 -2.55642777  0.34510159 -0.65244433
 -2.30101195  2.53872611 -2.34774764 -2.43171872 -0.47255093 -1.83602176
 -1.09119339 -0.41174405 -0.92032602 -2.52249904  0.31932484  2.564628
  0.53218934 -0.34848227  1.75808169 -0.67458239  0.75051301 -0.1475545
  0.74326167  2.53548117  0.37850365 -0.98560977  0.04705639  2.5175163
  0.58423536 -0.09282123  3.65545159 -0.46960157  0.22363274  0.29745755
 -1.28391707 -0.01464986  1.84603402  0.77229851 -0.9242653  -1.17429008
 -0.39686445  0.65209135  0.89460988  0.99991972  0.48350851  3.1440049
 -1.0634232  -0.70849805  0.21074649  0.23945799]"	"[ 1.66737522 -0.44501272  0.61071159 -0.20702526  1.73804625 -0.2841863
 -1.23776246  0.88163881  0.91804985  0.84436332  0.73051635 -0.78264774
 -1.38166976 -0.13188888 -0.5440923   0.50992318  1.26093942 -0.01365489
  0.14198744  0.87248237  0.41042069 -1.21273278 -0.1811378  -1.45283925
  1.55800565  1.55099029 -0.48122271 -0.94338295  1.12155751 -0.53614311
 -1.14129052 -1.31837677  0.10527039  0.05429105 -0.01628686  0.72431411
  0.73643034  0.06100097 -1.85839393  0.33809887  1.14854334 -3.18039297
  0.69328882 -1.40019108 -2.00088969 -2.3773828   1.62012026  0.06303634
  1.16388793  0.40968444 -1.21656908 -2.5471466   0.25055727 -0.6178932
 -2.4573733   2.49908939 -2.46490311 -2.71458603 -0.52229988 -1.68534645
 -1.12370256 -0.21389731 -0.86304469 -2.46341129  0.42685984  2.31160115
  0.8589     -0.67041206  1.93805611 -0.29275421  0.76178567  0.09388628
  0.68464904  2.70180384  0.23617356 -1.17936794 -0.1230317   2.77096212
  0.79686243  0.1578411   3.88330947 -0.2992301   0.20566005  0.42668125
 -1.25374756 -0.05508374  2.09002193  0.58280776 -1.03023347 -1.12028447
 -0.49399754  0.5989953   0.67032004  1.06172363  0.28370663  2.92580955
 -1.03745571 -0.7138823   0.02509056  0.06251004]"	"[ 2.1040819  -0.56455865  0.60931003  0.0763679   1.98086217 -0.26506147
 -1.46522351  1.29717327  1.14213095  0.70016853  0.34443794 -0.81775077
 -1.04183616 -0.42007309 -0.52762959 -0.17401668  1.74146066  0.6373346
  0.17727412  1.10878947  0.13638149 -1.58312767 -0.62171815 -1.69634349
  1.43946231  1.34827454 -0.48260598 -0.63295153  1.90569659 -0.43647412
 -0.93721733 -0.8808109  -0.75519976 -0.15050675 -0.15453693  0.81716743
  0.42122941  0.22756482 -2.10457321  0.16371428  1.01470419 -3.20684667
  0.72766425 -1.57037158 -1.69656828 -2.26991152  1.52929089  0.12154992
  1.2576176   0.44001274 -1.57058524 -2.59353816  0.16842866 -0.97329217
 -2.65670309  2.76096814 -2.37273097 -2.47595095 -0.40577794 -1.66785673
 -0.91721135 -0.24524079 -0.95908998 -2.16218259  0.70502397  2.44712195
  0.65809926 -1.01490657  1.82080667 -0.32109511  0.74101728 -0.19780395
  0.81020197  2.43571191  0.10968168 -1.31740385 -0.86681655  2.46492807
  1.37824314  1.41483971  5.61288277 -1.91703689 -0.66066278  0.05414912
 -1.9702436   0.02567872  2.17134532  0.63903354 -0.42831352 -1.00503952
 -0.39870822  0.84238005  0.83187659  1.06901987 -0.49547606  3.52073647
 -0.97731321 -0.27212684  0.19683678 -0.09733229]"	"[ 1.88064345e+00 -4.67200659e-01  9.66529100e-01  5.58635019e-01
  2.34332819e+00 -2.11126381e-01 -1.43093887e+00  9.75048473e-01
  1.20194203e+00 -4.97149410e-03  5.10068177e-02 -1.16611461e+00
 -9.99010571e-01 -5.61380124e-01 -5.34433517e-01 -4.60090198e-01
  2.06976817e+00  7.98502155e-01  4.36454206e-01  1.64039691e+00
 -1.54844034e-01 -1.41156145e+00 -2.81425407e-01 -1.39139522e+00
  1.41190169e+00  7.23579353e-01 -7.59003997e-01 -9.44594431e-01
  1.95919885e+00 -4.41198419e-01 -1.05638881e+00 -4.73358151e-01
 -8.40840767e-01  3.15040750e-01  5.72894677e-03  4.20074188e-01
  4.27843471e-01  3.12415114e-01 -2.43307289e+00  1.91579779e-01
  1.24307168e+00 -3.69192214e+00  1.01748506e+00 -1.22599831e+00
 -1.92546039e+00 -2.37976594e+00  1.81574412e+00  3.67569248e-01
  9.01980487e-01  3.92151180e-01 -1.52403775e+00 -2.49408398e+00
  5.59920026e-01 -3.58586024e-01 -2.72064288e+00  2.89655404e+00
 -2.53434693e+00 -2.71700822e+00 -4.16681649e-01 -1.96377582e+00
 -9.83059034e-01 -2.66030880e-01 -7.75434788e-01 -2.29236115e+00
  1.07096336e+00  2.16904774e+00  4.45030700e-01 -7.51204879e-01
  5.03668263e-01  2.08643430e-01  3.55397131e-01 -3.13961180e-02
  7.36996331e-01  2.50437274e+00 -2.85091144e-01 -1.55694924e+00
 -1.44231066e+00  2.64173479e+00  1.72452069e+00  1.29299467e+00
  5.53909119e+00 -1.89161876e+00 -2.97443231e-01  3.98236257e-01
 -1.73285206e+00 -2.38481504e-01  3.11652304e+00  7.81052860e-01
 -7.54127852e-01 -1.15512969e+00 -4.00049030e-01  6.41529761e-01
  8.15196166e-01  1.40405009e+00  1.10647562e-01  2.72702582e+00
 -7.13294744e-01 -3.89399225e-01 -7.77780722e-02 -1.09162052e-01]"	"[ 1.98308825 -0.31874605  1.17709099  1.16246895  2.21827736 -0.59792355
 -1.43180167  0.81065394  1.28447879 -0.42527259  0.07584268 -1.28758439
 -1.00154165 -0.56996629 -0.54725042 -0.83064187  2.19338317  1.05280393
  0.59664944  1.72979135 -0.11655449 -1.60968623 -0.23942406 -1.00546876
  1.53537957  0.77946566 -1.23827876 -1.08069748  1.94767875 -0.80908966
 -1.01828614 -0.44519021 -0.76715892  0.49965577  0.18346694  0.07960644
  0.34093914  0.18716748 -2.35218505  0.52152629  1.69393918 -3.85704964
  1.21467318 -1.24041338 -1.93852393 -2.56845365  2.36728513  0.58159882
  0.57953986  0.27677723 -1.40626099 -2.6133159   0.13884586 -0.71078294
 -2.61573653  2.87058011 -2.51317739 -3.04466088 -0.88099574 -1.80737941
 -1.2410256  -0.29949386 -0.67758436 -2.38750415  1.01529522  2.2080685
  0.45413221 -0.36913623  1.04836193  0.29382592  0.35003084 -0.06373354
  0.8378485   1.83976908 -0.32799783 -1.38678661 -1.39146268  2.51731238
  1.68755059  1.4410963   5.81076805 -1.8041852  -0.24865197  0.46772572
 -1.96030996 -0.05324175  3.26984816  0.74200247 -0.62589376 -1.27412531
 -0.40893284  0.71476138  0.88720948  1.214319    0.13218242  3.08476314
 -0.57727971 -0.59955553 -0.3062858  -0.25445933]"	"[ 1.07094966e+12  1.22436452e+12 -9.86251441e+11 -4.21673004e+11
 -2.32471845e+12 -7.03337257e+10 -1.74365360e+12  2.64904203e+11
  2.65696522e+12  3.47387973e+12  4.05950356e+11 -1.03726825e+12
 -1.05968652e+12  3.35073240e+10  2.34072686e+11 -8.71028884e+10
  7.24873988e+11 -8.82018505e+11 -1.02163597e+12 -2.66581925e+11
 -9.60400237e+11 -3.07319564e+11 -9.33426308e+11  7.39123302e+10
 -5.86522646e+11  2.36768404e+12  1.81803014e+12  5.06665052e+11
  2.21860793e+11 -3.24911227e+11 -6.87036997e+11  2.50924487e+11
 -2.02437795e+12 -1.07103372e+12 -1.31107450e+12  1.07310722e+11
  3.97073750e+11  7.67932369e+11  2.89806999e+11  1.21635906e+12
 -3.87614676e+10 -2.02342683e+11  1.36341535e+11 -6.80580979e+11
  1.07287625e+12  1.09186930e+11 -5.33537809e+10  1.13347977e+11
 -6.87626842e+11  6.03372962e+10 -3.93483317e+11  2.65337965e+11
  4.08610300e+11 -7.44741340e+09 -2.81855707e+10 -5.59688570e+11
  9.64598106e+10 -1.82068105e+11  2.63124607e+11  5.52797491e+11
  4.05465512e+11  1.22780542e+11 -3.15787832e+11 -6.43374991e+11
 -6.91055679e+11 -6.42516170e+11  3.78785964e+11  1.77405343e+12
  2.76997490e+11 -9.10229699e+11 -1.93021718e+11 -1.58190749e+11
 -2.45816294e+11  2.55910865e+11  3.47294999e+11  1.57264036e+11
 -7.91096641e+11 -2.80921271e+09  1.32466146e+11  1.24365359e+12
  1.86538108e+12 -2.24589319e+12 -5.75402931e+11 -2.27954447e+11
 -2.51689362e+10  2.59999301e+11 -2.73390258e+11 -7.36896072e+09
  1.49349989e+11  2.07047776e+11  7.38267257e+10 -6.97717440e+10
  7.54101362e+10 -4.82124565e+11 -4.60183836e+11 -4.15598657e+11
  8.97836772e+11  1.14259793e+12 -2.94448975e+11 -3.39798243e+11]"
