118.125	1	135.150	1.509	17.025	2
95.625	2	94.804	1.341	0.821	2
174.375	3	180.000	1.503	10.281	2
163.125	4	170.886	1.511	7.761	2
16.875	5	14.396	1.509	2.479	2
50.625	6	38.443	1.500	12.182	2
5.625	7	1.751	1.510	3.874	2
84.375	8	79.417	1.510	4.958	2
106.875	9	107.565	1.429	0.690	2
28.125	10	20.271	1.504	7.854	2
73.125	11	67.996	1.361	5.129	2
39.375	12	39.492	1.509	0.117	2
129.375	13	133.169	1.510	3.794	2
151.875	14	161.618	1.513	9.743	2
140.625	15	149.675	1.508	9.050	2
61.875	16	64.023	1.514	2.148	2
95.625	17	99.429	1.511	3.804	2
106.875	18	108.814	1.511	1.939	2
39.375	19	31.751	1.509	7.624	2
73.125	20	67.785	1.511	5.340	2
61.875	21	60.435	1.513	1.440	2
140.625	22	145.064	1.511	4.439	2
28.125	23	20.301	1.512	7.824	2
129.375	24	139.427	1.512	10.052	2
118.125	25	116.338	1.513	1.787	2
163.125	26	170.538	1.514	7.413	2
151.875	27	155.497	1.507	3.622	2
84.375	28	80.810	1.533	3.565	2
5.625	29	0.000	1.526	9.417	2
174.375	30	175.833	1.531	1.458	2
50.625	31	45.379	1.527	5.246	2
16.875	32	9.897	1.530	6.978	2
50.625	33	49.216	1.527	1.409	2
106.875	34	106.374	1.527	0.501	2
118.125	35	122.035	1.512	3.910	2
5.625	36	10.015	1.510	4.390	2
73.125	37	65.110	1.530	8.015	2
39.375	38	36.217	1.511	3.158	2
140.625	39	140.636	1.429	0.011	2
129.375	40	125.548	1.425	3.827	2
28.125	41	24.354	1.501	3.771	2
84.375	42	66.846	1.513	17.529	2
16.875	43	12.758	1.512	4.117	2
174.375	44	179.324	1.512	4.949	2
95.625	45	99.084	1.480	3.459	2
61.875	46	51.397	1.512	10.478	2
163.125	47	174.506	1.512	11.381	2
151.875	48	156.769	1.247	4.894	2
5.625	49	3.936	1.509	1.689	2
16.875	50	13.690	1.511	3.185	2
28.125	51	27.001	1.510	1.124	2
95.625	52	87.575	1.512	8.050	2
106.875	53	101.842	1.513	5.033	2
73.125	54	62.384	1.511	10.741	2
129.375	55	125.323	1.512	4.052	2
163.125	56	172.907	1.509	9.782	2
118.125	57	108.681	1.330	9.444	2
140.625	58	142.856	1.393	2.231	2
61.875	59	55.813	1.504	6.062	2
84.375	60	68.561	1.512	15.814	2
174.375	61	179.605	1.509	5.230	2
151.875	62	160.039	1.512	8.164	2
39.375	63	36.222	1.512	3.153	2
50.625	64	45.636	1.531	4.989	2
50.625	65	42.926	1.529	7.699	2
140.625	66	140.711	1.529	0.086	2
163.125	67	169.736	1.528	6.611	2
129.375	68	130.445	1.526	1.070	2
5.625	69	4.647	1.530	0.978	2
61.875	70	57.762	1.525	4.113	2
118.125	71	120.292	1.513	2.167	2
73.125	72	62.566	1.512	10.559	2
174.375	73	180.000	1.512	9.077	2
95.625	74	90.779	1.528	4.846	2
84.375	75	75.266	1.509	9.109	2
16.875	76	14.711	1.511	2.164	2
151.875	77	155.606	1.513	3.731	2
106.875	78	104.505	1.513	2.370	2
39.375	79	36.316	1.510	3.059	2
28.125	80	31.072	1.512	2.947	2
118.125	81	120.419	1.511	2.294	2
73.125	82	65.455	1.464	7.670	2
140.625	83	145.872	1.507	5.247	2
151.875	84	157.702	1.512	5.827	2
50.625	85	54.635	1.514	4.010	2
16.875	86	17.819	1.513	0.944	2
95.625	87	90.567	1.510	5.058	2
174.375	88	180.000	1.510	7.363	2
84.375	89	84.673	1.515	0.298	2
129.375	90	127.335	1.510	2.040	2
39.375	91	38.884	1.512	0.491	2
106.875	92	108.689	1.509	1.814	2
5.625	93	13.736	1.515	8.111	2
28.125	94	22.397	1.511	5.728	2
61.875	95	63.531	1.509	1.656	2
163.125	96	170.498	1.512	7.373	2
84.375	97	81.751	1.511	2.624	2
106.875	98	107.822	1.511	0.947	2
118.125	99	123.746	1.513	5.621	2
174.375	100	180.000	1.512	8.895	2
163.125	101	168.185	1.527	5.060	2
28.125	102	34.069	1.530	5.944	2
61.875	103	59.512	1.527	2.363	2
140.625	104	149.336	1.527	8.711	2
5.625	105	3.595	1.528	2.030	2
73.125	106	75.986	1.528	2.861	2
39.375	107	43.322	1.531	3.947	2
50.625	108	55.976	1.512	5.351	2
151.875	109	157.977	1.511	6.102	2
129.375	110	132.329	1.529	2.954	2
95.625	111	89.580	1.478	6.045	2
16.875	112	21.194	1.511	4.319	2
140.625	113	144.101	1.513	3.476	2
5.625	114	18.853	1.511	13.228	2
61.875	115	65.399	1.510	3.524	2
129.375	116	138.193	1.516	8.818	2
106.875	117	106.775	1.511	0.100	2
118.125	118	122.306	1.464	4.181	2
73.125	119	69.842	1.508	3.283	2
151.875	120	160.840	1.510	8.965	2
28.125	121	27.586	1.514	0.539	2
39.375	122	36.066	1.511	3.309	2
50.625	123	48.455	1.513	2.170	2
163.125	124	168.615	1.512	5.490	2
16.875	125	12.453	1.511	4.422	2
95.625	126	102.662	1.515	7.037	2
174.375	127	177.766	1.512	3.391	2
84.375	128	83.905	1.512	0.470	2
61.875	129	57.703	1.512	4.172	2
16.875	130	13.702	1.513	3.173	2
39.375	131	38.437	1.509	0.938	2
50.625	132	59.397	1.508	8.772	2
73.125	133	69.748	1.516	3.377	2
84.375	134	80.305	1.512	4.070	2
95.625	135	96.379	1.512	0.754	2
129.375	136	137.304	1.512	7.929	2
140.625	137	149.296	1.511	8.671	2
118.125	138	124.225	1.513	6.100	2
106.875	139	109.355	1.530	2.480	2
5.625	140	11.124	1.529	5.499	2
174.375	141	177.700	1.528	3.325	2
28.125	142	32.947	1.525	4.822	2
163.125	143	163.568	1.530	0.443	2
151.875	144	155.732	1.530	3.857	2
151.875	145	163.474	1.510	11.599	2
28.125	146	26.844	1.510	1.281	2
84.375	147	81.521	1.514	2.854	2
118.125	148	121.468	1.512	3.343	2
5.625	149	14.600	1.512	8.975	2
16.875	150	NaN	1.513	NaN	2
129.375	151	180.000	1.512	54.511	2
73.125	152	71.834	1.509	1.291	2
140.625	153	145.457	1.511	4.832	2
174.375	154	171.978	1.509	2.397	2
61.875	155	66.652	1.509	4.777	2
95.625	156	97.390	1.513	1.765	2
163.125	157	163.649	1.514	0.524	2
50.625	158	51.378	1.511	0.753	2
39.375	159	30.205	1.511	9.170	2
106.875	160	119.221	1.510	12.346	2
39.375	161	32.842	1.511	6.533	2
61.875	162	56.709	1.514	5.166	2
118.125	163	118.219	1.511	0.094	2
174.375	164	180.000	1.510	5.885	2
163.125	165	167.621	1.514	4.496	2
95.625	166	104.541	1.511	8.916	2
50.625	167	53.240	1.512	2.615	2
16.875	168	10.431	1.511	6.444	2
129.375	169	138.453	1.512	9.078	2
151.875	170	165.669	1.513	13.794	2
28.125	171	24.765	1.512	3.360	2
106.875	172	116.676	1.513	9.801	2
73.125	173	73.044	1.512	0.081	2
140.625	174	147.923	1.511	7.298	2
84.375	175	92.830	1.530	8.455	2
5.625	176	8.619	1.526	2.994	2
95.625	177	97.551	1.530	1.926	2
84.375	178	88.428	1.529	4.053	2
174.375	179	178.136	1.530	3.761	2
106.875	180	106.053	1.528	0.822	2
118.125	181	124.083	1.512	5.958	2
28.125	182	30.828	1.526	2.703	2
16.875	183	17.753	1.512	0.878	2
61.875	184	54.699	1.526	7.176	2
73.125	185	74.105	1.513	0.980	2
5.625	186	8.931	1.513	3.306	2
163.125	187	167.032	1.511	3.907	2
