1.500 9.000 20.000 28.500 39.501 44.001 55.001 60.501 71.501 76.001 87.002 95.502 106.502 112.002 123.002 130.502 141.502 147.002 158.002 163.502 174.503 181.003 192.003 198.503 209.503 214.003 225.003 229.503 240.503 245.003 256.003 264.503 275.503 282.003 293.003 300.503 311.503 316.003 327.003 332.503 343.504 349.004 360.004 365.504 376.504 385.004 396.004 400.504 411.504 420.004 431.004 437.504 448.504 453.004 464.004 470.504 481.504 487.004 498.004 502.504 513.505 519.005 530.005 536.505 547.505 552.005 563.005 569.505 580.505 586.005 597.005 603.505 614.505 621.005 632.005 637.505 648.505 655.005 666.005 672.505 
1.500 7.000 18.000 22.501 33.501 41.001 52.001 60.501 71.501 78.001 89.001 95.501 106.501 115.001 126.001 132.501 143.501 151.001 162.001 170.501 181.502 190.002 201.002 209.502 220.502 225.002 236.002 243.502 254.502 263.002 274.002 281.502 292.502 298.002 309.002 314.502 325.502 331.002 342.002 349.502 360.503 368.003 379.003 386.503 397.503 403.003 414.003 422.503 433.503 441.003 452.003 456.503 467.503 472.003 483.003 487.503 498.503 507.003 518.003 525.503 
1.500 8.000 19.000 23.500 34.500 40.000 51.000 55.500 66.500 72.000 83.000 90.500 101.501 108.001 119.001 126.501 137.501 146.001 157.001 163.501 174.501 183.001 194.001 198.501 209.501 218.001 229.001 235.501 246.501 255.001 266.001 273.501 284.501 293.001 304.001 311.501 322.501 328.001 339.001 343.501 354.501 362.001 373.001 378.501 389.502 396.002 407.002 414.502 425.502 433.002 444.002 450.502 461.502 466.002 477.002 485.502 496.502 505.002 516.002 523.502 
