Trial	ObjID	LocID	FB	Task	RT	Stim
168	46	2	0	1	834	625612	
169	227	2	0	1	784	631600	
170	150	1	0	1	688	641588	
171	253	3	0	1	870	649596	
172	243	4	0	1	1235	655586	
173	185	4	1	-1	787	4014	
174	128	3	1	-1	586	12005	
175	116	1	1	-1	754	21995	
176	119	2	1	-1	634	27986	
177	54	2	1	-1	651	33991	
178	1	1	1	-1	603	41979	
179	215	4	1	-1	667	47969	
180	178	3	1	-1	636	55957	
181	78	3	1	-1	751	61947	
182	246	1	1	-1	754	71935	
183	157	2	1	-1	636	79926	
184	139	4	1	-1	686	87916	
185	187	3	1	2	1285	93922	
186	212	4	1	2	534	99927	
187	52	2	1	2	468	105915	
188	110	1	1	2	736	113920	
189	2	3	1	2	534	119910	
190	124	2	1	2	801	125898	
191	261	4	1	2	968	131886	
192	218	1	1	2	834	137874	
193	148	2	0	2	835	143862	
194	43	3	0	2	534	149867	
195	259	4	0	2	536	157855	
196	130	1	0	2	734	163845	
197	7	1	0	2	1085	169833	
198	172	4	0	2	701	175821	
199	247	3	0	2	756	187809	
200	207	2	0	2	1385	193802	
201	141	1	1	1	954	203807	
202	25	3	1	1	536	211815	
203	199	4	1	1	622	223822	
204	211	2	1	1	784	229831	
205	108	3	1	1	684	235819	
206	159	1	1	1	503	243807	
207	127	2	1	1	736	251797	
208	242	4	1	1	570	261787	
209	113	2	0	1	734	267778	
210	73	1	0	1	486	275766	
211	144	4	0	1	235	283756	
212	239	3	0	1	568	289762	
213	82	1	0	1	821	299767	
214	135	3	0	1	552	307775	
215	176	4	0	1	654	317765	
216	123	2	0	1	622	329756	
217	4	2	1	-2	986	337749	
218	234	4	1	-2	767	343739	
219	69	1	1	-2	751	349727	
220	85	3	1	-2	586	357715	
221	165	4	1	-2	634	363705	
222	191	1	1	-2	667	369693	
223	55	2	1	-2	552	377681	
224	11	3	1	-2	686	385671	
225	164	1	1	2	1500	391677	
226	224	2	1	2	870	399665	
227	42	3	1	2	536	407655	
228	264	4	1	2	837	417662	
229	15	2	1	2	553	427669	
230	90	1	1	2	784	433677	
231	77	3	1	2	856	445682	
232	245	4	1	2	836	453675	
233	154	2	0	2	701	459665	
234	192	1	0	2	821	469653	
235	204	3	0	2	1485	475661	
236	36	4	0	2	967	481649	
237	249	2	0	2	603	489637	
238	76	3	0	2	734	495627	
239	95	4	0	2	1135	501615	
240	155	1	0	2	785	507603	
241	147	3	1	1	1276	523608	
242	125	1	1	1	654	533604	
243	220	2	1	1	668	539612	
244	214	4	1	1	668	545600	
245	198	3	1	1	836	553605	
246	209	4	1	1	786	561595	
247	213	2	1	1	601	567601	
248	47	1	1	1	834	573606	
249	71	3	0	1	507	587594	
250	32	2	0	1	768	593605	
251	122	1	0	1	736	601610	
252	138	4	0	1	802	609600	
253	184	3	0	1	768	615606	
254	45	1	0	1	751	621611	
255	201	2	0	1	634	627599	
256	153	4	0	1	754	637604	
257	88	2	1	-1	936	645612	
258	61	3	1	-1	590	659602	
259	17	1	1	-1	769	667596	
260	49	4	1	-1	556	679586	
261	210	2	1	-1	489	691579	
262	72	1	1	-1	736	699572	
263	67	3	1	-1	708	713578	
264	89	4	1	-1	1134	719573	
