10001	15.0	4.5	13.0	5	before	1	0.505	3
10002	15.0	4.5	18.0	5	after	1	0.637	3
10003	15.0	6.5	14.0	3	before	1	0.617	5
10004	15.0	4.5	10.0	5	before	1	0.564	3
10005	19.0	6.5	15.0	3	after	0	0.624	5
10006	12.0	3.5	15.0	6	after	1	0.795	2
10007	17.0	4.5	15.0	5	before	1	0.608	3
10008	20.0	7.5	15.0	2	before	1	0.667	6
10009	15.0	3.5	16.0	6	after	1	0.575	2
10010	11.0	7.5	15.0	2	after	1	0.723	6
20001	15.0	3.5	19.0	6	after	1	0.471	2
20002	15.0	5.5	17.0	4	after	1	0.379	4
20003	10.0	3.5	15.0	6	after	1	0.463	2
20004	12.0	5.5	15.0	4	before	0	0.515	4
20005	14.0	3.5	15.0	6	after	1	0.495	2
20006	15.0	3.5	18.0	6	after	1	0.523	2
20007	20.0	4.5	15.0	5	before	1	0.735	3
20008	15.0	7.5	11.0	2	before	1	0.899	6
20009	16.0	5.5	15.0	4	before	1	0.663	4
20010	13.0	6.5	15.0	3	after	1	0.890	5
30001	15.0	5.5	19.0	4	after	1	0.654	4
30002	15.0	4.5	12.0	5	before	1	0.634	3
30003	15.0	4.5	11.0	5	before	1	0.502	3
30004	15.0	5.5	17.0	4	after	1	0.546	4
30005	15.0	3.5	13.0	6	before	1	0.526	2
30006	14.0	7.5	15.0	2	after	1	0.850	6
30007	16.0	4.5	15.0	5	before	1	0.582	3
30008	10.0	7.5	15.0	2	after	1	0.842	6
30009	15.0	3.5	20.0	6	after	1	0.470	2
30010	15.0	3.5	18.0	6	after	1	0.626	2
40001	11.0	4.5	15.0	5	after	1	0.622	3
40002	15.0	5.5	10.0	4	before	1	0.585	4
40003	18.0	4.5	15.0	5	before	1	0.677	3
40004	20.0	5.5	15.0	4	before	1	0.577	4
40005	13.0	3.5	15.0	6	after	1	0.469	2
40006	14.0	5.5	15.0	4	after	1	0.473	4
40007	15.0	4.5	12.0	5	before	1	0.949	3
40008	16.0	5.5	15.0	4	before	1	0.553	4
40009	19.0	5.5	15.0	4	after	0	0.469	4
40010	17.0	5.5	15.0	4	before	1	0.577	4
50001	15.0	6.5	20.0	3	after	1	0.439	5
50002	12.0	7.5	15.0	2	after	1	0.667	6
50003	18.0	5.5	15.0	4	after	0	0.455	4
50004	15.0	5.5	19.0	4	after	1	0.731	4
50005	15.0	7.5	16.0	2	NaN	1	1.500	6
50006	15.0	7.5	14.0	2	after	0	0.491	6
50007	13.0	5.5	15.0	4	after	1	0.534	4
50008	15.0	3.5	11.0	6	before	1	0.522	2
50009	10.0	6.5	15.0	3	after	1	0.446	5
50010	15.0	4.5	17.0	5	after	1	0.450	3
60001	12.0	6.5	15.0	3	after	1	0.502	5
60002	15.0	4.5	19.0	5	after	1	0.506	3
60003	17.0	7.5	15.0	2	before	1	0.990	6
60004	14.0	4.5	15.0	5	before	0	0.481	3
60005	13.0	7.5	15.0	2	after	1	0.661	6
60006	15.0	6.5	11.0	3	before	1	0.569	5
60007	16.0	4.5	15.0	5	after	0	0.509	3
60008	15.0	3.5	18.0	6	after	1	0.441	2
60009	10.0	6.5	15.0	3	before	0	0.717	5
60010	15.0	7.5	20.0	2	after	1	0.705	6
70001	15.0	3.5	13.0	6	before	1	0.429	2
70002	11.0	6.5	15.0	3	after	1	0.585	5
70003	15.0	4.5	12.0	5	before	1	0.405	3
70004	15.0	3.5	10.0	6	before	1	1.049	2
70005	17.0	3.5	15.0	6	after	0	0.365	2
70006	14.0	7.5	15.0	2	after	1	0.561	6
70007	15.0	6.5	16.0	3	before	0	0.517	5
70008	15.0	6.5	19.0	3	after	1	0.481	5
70009	15.0	7.5	18.0	2	after	1	0.468	6
70010	15.0	6.5	20.0	3	after	1	0.920	5
80001	16.0	6.5	15.0	3	before	1	0.672	5
80002	15.0	4.5	13.0	5	before	1	0.532	3
80003	15.0	7.5	12.0	2	before	1	0.536	6
80004	20.0	5.5	15.0	4	before	1	0.524	4
80005	15.0	3.5	17.0	6	after	1	0.456	2
80006	18.0	4.5	15.0	5	before	1	0.428	3
80007	15.0	5.5	14.0	4	after	0	0.439	4
80008	19.0	6.5	15.0	3	before	1	0.859	5
80009	15.0	3.5	10.0	6	before	1	0.431	2
80010	11.0	5.5	15.0	4	after	1	0.635	4
90001	19.0	3.5	15.0	6	after	0	0.487	2
90002	15.0	6.5	16.0	3	before	0	0.651	5
90003	18.0	7.5	15.0	2	before	1	0.807	6
90004	15.0	5.5	14.0	4	before	1	0.627	4
90005	15.0	7.5	10.0	2	before	1	0.991	6
90006	13.0	7.5	15.0	2	after	1	0.835	6
90007	17.0	3.5	15.0	6	before	1	0.487	2
90008	11.0	6.5	15.0	3	after	1	0.483	5
90009	15.0	4.5	12.0	5	before	1	0.623	3
90010	15.0	7.5	20.0	2	after	1	0.587	6
100001	20.0	6.5	15.0	3	before	1	0.631	5
100002	10.0	5.5	15.0	4	after	1	0.555	4
100003	15.0	4.5	13.0	5	before	1	0.511	3
100004	15.0	5.5	16.0	4	after	1	0.555	4
100005	19.0	7.5	15.0	2	before	1	0.590	6
100006	15.0	6.5	11.0	3	after	0	1.058	5
100007	15.0	3.5	17.0	6	after	1	0.526	2
100008	12.0	6.5	15.0	3	after	1	0.434	5
100009	18.0	7.5	15.0	2	before	1	0.718	6
100010	15.0	6.5	14.0	3	before	1	0.866	5
