73.125	1	56.177	0.620	16.948	5	19.058
73.125	2	80.365	0.715	7.240	4	19.598
73.125	3	142.898	0.850	69.773	3	16.124
73.125	4	162.684	1.002	89.559	6	15.025
73.125	5	152.080	0.890	78.955	2	15.614
73.125	6	146.037	1.192	72.912	5	15.949
73.125	7	129.208	1.143	56.083	6	16.884
73.125	8	22.349	0.720	50.776	2	17.179
73.125	9	8.945	0.793	64.180	3	16.434
73.125	10	22.377	0.736	50.748	4	17.181
73.125	11	42.011	0.753	31.114	6	18.271
73.125	12	47.681	0.803	25.444	4	18.586
73.125	13	55.245	1.122	17.880	5	19.007
73.125	14	61.541	0.891	11.584	3	19.356
73.125	15	59.337	1.044	13.788	2	19.234
118.125	1	80.066	1.028	38.059	2	17.886
118.125	2	105.926	0.733	12.199	3	19.322
118.125	3	32.601	0.742	85.524	6	15.249
118.125	4	61.622	0.678	56.503	4	16.861
118.125	5	67.652	0.679	50.473	5	17.196
118.125	6	79.543	0.856	38.582	6	17.857
118.125	7	99.312	0.825	18.813	2	18.955
118.125	8	153.646	1.386	35.521	4	18.027
118.125	9	152.705	0.811	34.580	5	18.079
118.125	10	144.669	0.916	26.544	3	18.525
118.125	11	154.951	1.069	36.826	2	17.954
118.125	12	175.826	1.381	57.701	3	16.794
118.125	13	33.940	0.981	84.185	4	15.323
118.125	14	76.097	1.021	42.028	6	17.665
118.125	15	74.306	1.030	43.819	5	17.566
16.875	1	125.852	1.231	108.977	2	13.946
16.875	2	24.908	0.768	8.033	3	19.554
16.875	3	23.251	0.833	6.376	6	19.646
16.875	4	30.605	0.770	13.730	5	19.237
16.875	5	175.736	0.835	158.861	4	11.174
16.875	6	27.135	0.971	10.260	4	19.430
16.875	7	35.028	0.869	18.153	2	18.991
16.875	8	NaN	1.500	NaN	3	NaN
