95.625	1	NaN	1.500	NaN	6	NaN
95.625	2	81.193	1.090	14.432	3	19.198
95.625	3	31.520	0.898	64.105	5	16.439
95.625	4	23.529	0.906	72.096	2	15.995
95.625	5	47.117	0.946	48.508	4	17.305
95.625	6	53.775	0.872	41.850	2	17.675
95.625	7	57.166	0.984	38.459	4	17.863
95.625	8	56.631	0.824	38.994	3	17.834
95.625	9	55.070	0.793	40.555	5	17.747
95.625	10	26.376	1.184	69.249	6	16.153
95.625	11	60.485	0.803	35.140	6	18.048
95.625	12	65.089	0.866	30.536	5	18.304
95.625	13	75.749	0.962	19.876	3	18.896
95.625	14	86.962	0.947	8.663	2	19.519
95.625	15	102.264	1.092	6.639	4	19.631
5.625	1	77.003	1.484	71.378	2	16.035
5.625	2	103.485	0.413	97.860	4	14.563
5.625	3	62.328	0.918	56.703	6	16.850
5.625	4	69.138	0.854	63.513	3	16.471
5.625	5	45.960	0.943	40.335	5	17.759
5.625	6	52.327	1.080	46.702	5	17.405
5.625	7	27.954	0.889	22.329	2	18.760
5.625	8	53.114	1.018	47.489	3	17.362
5.625	9	38.083	0.995	32.458	4	18.197
5.625	10	59.954	1.068	54.329	6	16.982
5.625	11	31.771	1.117	26.146	2	18.547
5.625	12	13.684	1.150	8.059	4	19.552
5.625	13	22.285	0.983	16.660	5	19.074
5.625	14	33.302	0.847	27.677	3	18.462
5.625	15	26.114	1.056	20.489	6	18.862
28.125	1	NaN	1.500	NaN	2	NaN
28.125	2	NaN	1.500	NaN	5	NaN
28.125	3	144.054	1.138	115.929	4	13.559
28.125	4	83.140	0.842	55.015	3	16.944
28.125	5	13.591	0.891	14.534	6	19.193
28.125	6	NaN	1.500	NaN	5	NaN
28.125	7	19.772	0.860	8.353	4	19.536
28.125	8	31.919	0.749	3.794	3	19.789
28.125	9	0.000	0.878	32.518	2	18.193
28.125	10	2.896	0.943	25.229	6	18.598
28.125	11	8.190	0.744	19.935	5	18.893
28.125	12	19.172	0.769	8.953	2	19.503
28.125	13	NaN	1.500	NaN	4	NaN
28.125	14	0.534	1.282	27.591	3	18.467
28.125	15	NaN	1.500	NaN	6	NaN
50.625	1	NaN	1.500	NaN	6	NaN
50.625	2	17.063	1.035	33.562	3	18.135
50.625	3	30.044	1.203	20.581	2	18.857
50.625	4	7.668	0.997	42.957	4	17.614
50.625	5	42.604	0.733	8.021	5	19.554
50.625	6	50.392	0.822	0.233	2	19.987
50.625	7	35.720	1.039	14.905	6	19.172
50.625	8	6.348	0.832	44.277	3	17.540
50.625	9	19.448	1.048	31.177	5	18.268
50.625	10	0.000	0.898	52.292	4	17.095
50.625	11	24.880	1.235	25.745	6	18.570
50.625	12	36.384	0.779	14.241	5	19.209
50.625	13	NaN	1.500	NaN	4	NaN
50.625	14	25.970	0.925	24.655	2	18.630
50.625	15	34.239	0.934	16.386	3	19.090
106.875	1	NaN	1.500	NaN	6	NaN
106.875	2	137.190	1.127	30.315	2	18.316
106.875	3	NaN	1.500	NaN	4	NaN
106.875	4	NaN	1.500	NaN	3	NaN
106.875	5	132.496	0.946	25.621	5	18.577
106.875	6	NaN	1.500	NaN	4	NaN
106.875	7	178.927	0.964	72.052	5	15.997
106.875	8	117.871	0.965	10.996	6	19.389
106.875	9	160.578	1.045	53.703	3	17.016
106.875	10	146.380	0.862	39.505	2	17.805
106.875	11	124.432	1.111	17.557	4	19.025
106.875	12	146.112	1.032	39.237	3	17.820
106.875	13	141.696	1.040	34.821	6	18.065
106.875	14	167.294	1.121	60.419	2	16.643
106.875	15	160.427	1.130	53.552	5	17.025
140.625	1	NaN	1.500	NaN	5	NaN
140.625	2	127.582	1.020	13.043	6	19.275
140.625	3	180.000	0.925	50.441	4	17.198
140.625	4	180.000	1.029	39.483	3	17.806
140.625	5	151.001	1.031	10.376	2	19.424
140.625	6	134.074	1.264	6.551	2	19.636
140.625	7	120.389	0.929	20.236	4	18.876
