5.625	1	7.036	0.987	1.411	1.500
174.375	2	180.000	1.006	5.945	1.500
28.125	3	35.161	0.970	7.036	1.500
163.125	4	170.327	0.982	7.202	1.500
140.625	5	139.573	1.057	1.052	1.500
61.875	6	53.790	0.908	8.085	1.500
84.375	7	82.687	0.944	1.688	1.500
151.875	8	164.455	0.980	12.580	1.500
118.125	9	111.738	1.120	6.387	1.500
39.375	10	39.054	0.868	0.321	1.500
95.625	11	87.266	1.024	8.359	1.500
50.625	12	47.315	0.924	3.310	1.500
106.875	13	101.064	0.840	5.811	1.500
73.125	14	68.921	0.796	4.204	1.500
16.875	15	28.789	0.960	11.914	1.500
129.375	16	NaN	1.500	NaN	1.500
140.625	17	160.952	1.207	20.327	1.500
95.625	18	84.584	0.955	11.041	1.500
39.375	19	31.755	0.919	7.620	1.500
61.875	20	69.060	0.827	7.185	1.500
16.875	21	25.492	1.079	8.617	1.500
163.125	22	168.382	0.963	5.257	1.500
151.875	23	NaN	1.500	NaN	1.500
84.375	24	84.020	0.771	0.355	1.500
50.625	25	39.429	0.855	11.196	1.500
118.125	26	114.679	1.067	3.446	1.500
73.125	27	59.750	0.991	13.375	1.500
5.625	28	10.710	1.259	5.085	1.500
174.375	29	180.000	1.111	6.049	1.500
28.125	30	33.715	0.907	5.590	1.500
129.375	31	120.389	0.903	8.986	1.500
106.875	32	100.502	1.051	6.373	1.500
84.375	33	70.809	0.886	13.566	1.500
16.875	34	15.464	0.962	1.411	1.500
95.625	35	94.467	0.862	1.158	1.500
151.875	36	153.983	0.970	2.108	1.500
106.875	37	97.854	0.902	9.021	1.500
50.625	38	41.311	1.010	9.314	1.500
163.125	39	172.211	1.078	9.086	1.500
73.125	40	74.687	0.786	1.562	1.500
118.125	41	107.579	0.934	10.546	1.500
5.625	42	11.798	1.074	6.173	1.500
140.625	43	138.497	1.190	2.128	1.500
129.375	44	109.477	0.914	19.898	1.500
28.125	45	30.289	0.982	2.164	1.500
61.875	46	65.040	0.906	3.165	1.500
39.375	47	29.747	0.990	9.628	1.500
174.375	48	180.000	0.962	15.441	1.500
5.625	49	14.867	1.013	9.242	1.500
16.875	50	20.236	1.041	3.361	1.500
73.125	51	68.632	0.901	4.493	1.500
50.625	52	38.378	0.913	12.247	1.500
61.875	53	65.339	0.869	3.464	1.500
39.375	54	NaN	1.500	NaN	1.500
106.875	55	93.581	1.061	13.294	1.500
140.625	56	147.276	0.945	6.651	1.500
28.125	57	24.206	0.845	3.919	1.500
129.375	58	118.777	0.985	10.598	1.500
151.875	59	161.113	1.077	9.238	1.500
95.625	60	86.887	0.913	8.738	1.500
163.125	61	NaN	1.500	NaN	1.500
118.125	62	111.588	0.993	6.537	1.500
174.375	63	NaN	1.500	NaN	1.500
84.375	64	79.043	0.961	5.332	1.500
84.375	65	79.505	0.980	4.870	1.500
163.125	66	167.926	1.151	4.801	1.500
61.875	67	52.094	0.875	9.781	1.500
95.625	68	NaN	1.500	NaN	1.500
50.625	69	47.854	0.892	2.771	1.500
118.125	70	112.131	1.015	5.994	1.500
151.875	71	166.385	1.139	14.510	1.500
28.125	72	NaN	1.500	NaN	1.500
174.375	73	180.000	1.067	7.552	1.500
140.625	74	128.099	1.223	12.526	1.500
73.125	75	68.060	0.843	5.065	1.500
129.375	76	124.865	1.215	4.510	1.500
16.875	77	11.470	1.059	5.405	1.500
106.875	78	101.837	0.831	5.038	1.500
39.375	79	40.265	0.795	0.890	1.500
5.625	80	NaN	1.500	NaN	1.500
5.625	81	1.583	0.946	4.042	1.500
129.375	82	116.851	1.135	12.524	1.500
174.375	83	180.000	1.106	8.086	1.500
