1	1	19.0	7.5	15.0	2	before	0.673	6
1	2	20.0	6.5	15.0	3	before	0.637	5
1	3	17.0	7.5	15.0	2	before	0.545	6
1	4	15.0	4.5	16.0	5	after	0.454	3
1	5	12.0	4.5	15.0	5	after	0.560	3
1	6	15.0	6.5	10.0	3	before	0.524	5
1	7	15.0	4.5	13.0	5	before	0.473	3
1	8	11.0	3.5	15.0	6	after	0.462	2
1	9	15.0	3.5	14.0	6	before	0.501	2
1	10	15.0	4.5	18.0	5	after	0.467	3
2	1	12.0	3.5	15.0	6	after	0.480	2
2	2	15.0	3.5	18.0	6	after	0.547	2
2	3	15.0	5.5	17.0	4	after	0.809	4
2	4	15.0	5.5	19.0	4	after	0.531	4
2	5	14.0	4.5	15.0	5	after	0.571	3
2	6	13.0	3.5	15.0	6	after	0.428	2
2	7	15.0	3.5	11.0	6	before	0.534	2
2	8	10.0	7.5	15.0	2	after	0.739	6
2	9	16.0	6.5	15.0	3	after	0.514	5
2	10	20.0	5.5	15.0	4	before	0.654	4
3	1	14.0	3.5	15.0	6	after	0.528	2
3	2	15.0	7.5	17.0	2	before	0.730	6
3	3	15.0	5.5	20.0	4	after	0.598	4
3	4	15.0	4.5	11.0	5	before	0.614	3
3	5	15.0	5.5	18.0	4	after	0.905	4
3	6	10.0	4.5	15.0	5	after	0.626	3
3	7	16.0	3.5	15.0	6	before	0.600	2
3	8	15.0	4.5	19.0	5	after	0.522	3
3	9	15.0	7.5	12.0	2	before	0.778	6
3	10	15.0	3.5	13.0	6	before	0.450	2
4	1	16.0	4.5	15.0	5	before	0.485	3
4	2	15.0	5.5	10.0	4	before	0.633	4
4	3	13.0	5.5	15.0	4	after	0.589	4
4	4	18.0	4.5	15.0	5	before	0.561	3
4	5	15.0	5.5	12.0	4	before	0.573	4
4	6	19.0	4.5	15.0	5	before	0.558	3
4	7	11.0	5.5	15.0	4	after	0.781	4
4	8	14.0	5.5	15.0	4	after	0.603	4
4	9	20.0	3.5	15.0	6	before	0.461	2
4	10	17.0	5.5	15.0	4	before	0.533	4
5	1	15.0	7.5	16.0	2	after	0.669	6
5	2	18.0	5.5	15.0	4	before	0.511	4
5	3	15.0	3.5	20.0	6	after	0.752	2
5	4	15.0	6.5	14.0	3	before	1.073	5
5	5	15.0	7.5	19.0	2	after	0.647	6
5	6	15.0	5.5	11.0	4	before	0.637	4
5	7	15.0	4.5	17.0	5	after	0.503	3
5	8	10.0	5.5	15.0	4	after	0.483	4
5	9	12.0	7.5	15.0	2	after	0.740	6
5	10	13.0	6.5	15.0	3	after	0.619	5
6	1	15.0	7.5	18.0	2	after	0.838	6
6	2	15.0	6.5	11.0	3	before	0.712	5
6	3	10.0	3.5	15.0	6	after	0.574	2
6	4	15.0	4.5	20.0	5	after	0.575	3
6	5	13.0	4.5	15.0	5	after	0.630	3
6	6	12.0	6.5	15.0	3	after	0.450	5
6	7	14.0	7.5	15.0	2	before	0.750	6
6	8	17.0	4.5	15.0	5	before	0.569	3
6	9	15.0	6.5	19.0	3	after	0.534	5
6	10	16.0	7.5	15.0	2	before	0.730	6
7	1	17.0	6.5	15.0	3	before	0.588	5
7	2	15.0	3.5	12.0	6	before	0.530	2
7	3	15.0	7.5	20.0	2	after	0.585	6
7	4	15.0	6.5	18.0	3	after	0.642	5
7	5	15.0	3.5	16.0	6	after	0.566	2
7	6	11.0	6.5	15.0	3	after	0.561	5
7	7	15.0	4.5	10.0	5	before	0.545	3
7	8	14.0	6.5	15.0	3	after	0.825	5
7	9	15.0	7.5	13.0	2	before	0.533	6
7	10	15.0	3.5	19.0	6	after	0.633	2
8	1	11.0	4.5	15.0	5	after	0.535	3
8	2	18.0	7.5	15.0	2	before	0.541	6
8	3	15.0	3.5	10.0	6	before	0.639	2
8	4	15.0	3.5	17.0	6	after	0.644	2
8	5	15.0	5.5	13.0	4	before	0.593	4
8	6	20.0	4.5	15.0	5	before	0.500	3
8	7	16.0	5.5	15.0	4	before	0.623	4
8	8	15.0	5.5	14.0	4	before	0.546	4
8	9	19.0	6.5	15.0	3	before	0.569	5
8	10	15.0	6.5	12.0	3	before	0.609	5
9	1	15.0	6.5	20.0	3	after	0.615	5
9	2	19.0	5.5	15.0	4	before	0.619	4
9	3	15.0	6.5	16.0	3	after	0.530	5
9	4	11.0	7.5	15.0	2	after	0.570	6
9	5	18.0	3.5	15.0	6	before	0.612	2
9	6	15.0	7.5	10.0	2	before	0.516	6
9	7	15.0	7.5	14.0	2	before	0.641	6
9	8	13.0	7.5	15.0	2	after	0.674	6
9	9	15.0	4.5	12.0	5	before	0.550	3
9	10	17.0	3.5	15.0	6	before	0.506	2
10	1	19.0	3.5	15.0	6	before	0.768	2
10	2	18.0	6.5	15.0	3	before	1.170	5
10	3	15.0	7.5	11.0	2	before	0.848	6
10	4	10.0	6.5	15.0	3	after	0.606	5
10	5	20.0	7.5	15.0	2	before	0.612	6
10	6	15.0	6.5	17.0	3	after	0.519	5
10	7	15.0	6.5	13.0	3	before	0.560	5
10	8	12.0	5.5	15.0	4	after	0.549	4
10	9	15.0	5.5	16.0	4	before	0.557	4
10	10	15.0	4.5	14.0	5	before	0.613	3
