1	1	15.0	6.5	10.0	3	before	0.593	5
1	2	15.0	7.5	16.0	2	after	0.781	6
1	3	15.0	3.5	13.0	6	after	0.417	2
1	4	15.0	4.5	14.0	5	before	0.652	3
1	5	12.0	3.5	15.0	6	after	0.448	2
1	6	11.0	7.5	15.0	2	after	0.779	6
1	7	20.0	4.5	15.0	5	before	0.687	3
1	8	19.0	6.5	15.0	3	before	0.667	5
1	9	15.0	4.5	18.0	5	before	0.703	3
1	10	17.0	4.5	15.0	5	before	0.571	3
2	1	13.0	5.5	15.0	4	after	0.399	4
2	2	10.0	5.5	15.0	4	after	0.571	4
2	3	12.0	3.5	15.0	6	after	0.551	2
2	4	20.0	3.5	15.0	6	before	0.515	2
2	5	14.0	3.5	15.0	6	after	0.407	2
2	6	15.0	7.5	11.0	2	before	0.715	6
2	7	15.0	5.5	19.0	4	after	0.599	4
2	8	15.0	6.5	18.0	3	after	0.515	5
2	9	15.0	3.5	17.0	6	after	0.494	2
2	10	16.0	4.5	15.0	5	before	0.610	3
3	1	15.0	4.5	20.0	5	after	0.382	3
3	2	15.0	4.5	17.0	5	before	0.611	3
3	3	15.0	7.5	19.0	2	after	0.662	6
3	4	10.0	3.5	15.0	6	after	0.394	2
3	5	15.0	7.5	18.0	2	after	0.694	6
3	6	15.0	5.5	13.0	4	before	0.562	4
3	7	16.0	3.5	15.0	6	before	0.614	2
3	8	14.0	5.5	15.0	4	after	0.490	4
3	9	15.0	4.5	11.0	5	before	0.630	3
3	10	15.0	3.5	12.0	6	before	0.554	2
4	1	17.0	4.5	15.0	5	after	0.501	3
4	2	15.0	5.5	10.0	4	before	0.337	4
4	3	11.0	3.5	15.0	6	after	0.485	2
4	4	16.0	5.5	15.0	4	after	0.689	4
4	5	19.0	4.5	15.0	5	before	0.509	3
4	6	13.0	5.5	15.0	4	before	0.641	4
4	7	18.0	5.5	15.0	4	before	0.541	4
4	8	15.0	4.5	12.0	5	before	0.633	3
4	9	14.0	5.5	15.0	4	after	0.549	4
4	10	20.0	5.5	15.0	4	before	0.553	4
5	1	12.0	4.5	15.0	5	after	0.376	3
5	2	15.0	3.5	17.0	6	before	0.604	2
5	3	15.0	6.5	11.0	3	before	0.616	5
5	4	18.0	7.5	15.0	2	before	0.756	6
5	5	15.0	5.5	19.0	4	after	0.543	4
5	6	13.0	5.5	15.0	4	before	0.508	4
5	7	15.0	7.5	20.0	2	after	0.735	6
5	8	15.0	5.5	14.0	4	after	0.611	4
5	9	10.0	6.5	15.0	3	after	0.575	5
5	10	15.0	7.5	16.0	2	before	0.587	6
6	1	17.0	7.5	15.0	2	after	0.783	6
6	2	16.0	7.5	15.0	2	before	0.627	6
6	3	15.0	3.5	19.0	6	after	0.559	2
6	4	13.0	6.5	15.0	3	after	0.635	5
6	5	14.0	7.5	15.0	2	after	0.791	6
6	6	15.0	6.5	20.0	3	after	0.787	5
6	7	15.0	4.5	11.0	5	before	0.534	3
6	8	10.0	4.5	15.0	5	after	0.459	3
6	9	12.0	4.5	15.0	5	after	0.462	3
6	10	15.0	6.5	18.0	3	after	0.850	5
7	1	15.0	6.5	18.0	3	after	0.470	5
7	2	11.0	6.5	15.0	3	after	0.842	5
7	3	15.0	4.5	12.0	5	before	0.550	3
7	4	17.0	7.5	15.0	2	before	0.882	6
7	5	15.0	6.5	13.0	3	before	0.654	5
7	6	15.0	3.5	20.0	6	after	0.538	2
7	7	15.0	3.5	16.0	6	before	0.486	2
7	8	15.0	3.5	19.0	6	after	0.546	2
7	9	14.0	7.5	15.0	2	before	0.846	6
7	10	15.0	6.5	10.0	3	before	0.562	5
8	1	15.0	5.5	14.0	4	before	0.488	4
8	2	15.0	3.5	12.0	6	before	0.372	2
8	3	15.0	4.5	10.0	5	before	0.448	3
8	4	18.0	3.5	15.0	6	before	0.444	2
8	5	11.0	4.5	15.0	5	after	0.400	3
8	6	19.0	6.5	15.0	3	after	0.548	5
8	7	20.0	5.5	15.0	4	after	0.400	4
8	8	16.0	6.5	15.0	3	after	0.532	5
8	9	15.0	7.5	13.0	2	after	0.912	6
8	10	15.0	5.5	17.0	4	after	0.748	4
9	1	15.0	7.5	10.0	2	before	0.399	6
9	2	13.0	3.5	15.0	6	before	0.356	2
9	3	19.0	7.5	15.0	2	after	0.743	6
9	4	11.0	5.5	15.0	4	after	0.547	4
9	5	18.0	7.5	15.0	2	before	0.607	6
9	6	15.0	6.5	12.0	3	before	0.515	5
9	7	15.0	7.5	20.0	2	after	0.703	6
9	8	15.0	6.5	14.0	3	after	0.643	5
9	9	17.0	4.5	15.0	5	before	0.391	3
9	10	15.0	3.5	16.0	6	before	0.507	2
10	1	15.0	6.5	16.0	3	after	0.607	5
10	2	15.0	4.5	14.0	5	before	0.723	3
10	3	10.0	5.5	15.0	4	after	0.647	4
10	4	15.0	6.5	17.0	3	after	0.571	5
10	5	15.0	6.5	13.0	3	after	0.615	5
10	6	12.0	5.5	15.0	4	after	0.411	4
10	7	20.0	3.5	15.0	6	after	0.351	2
10	8	18.0	7.5	15.0	2	after	1.163	6
10	9	19.0	7.5	15.0	2	NaN	1.500	6
10	10	15.0	6.5	11.0	3	after	0.954	5
