1	1	15.0	4.5	13.0	5	before	0.613	3
1	2	15.0	4.5	18.0	5	after	0.625	3
1	3	15.0	6.5	14.0	3	after	0.838	5
1	4	15.0	4.5	10.0	5	before	0.472	3
1	5	19.0	6.5	15.0	3	before	0.620	5
1	6	12.0	3.5	15.0	6	after	0.535	2
1	7	17.0	4.5	15.0	5	before	0.547	3
1	8	20.0	7.5	15.0	2	before	0.591	6
1	9	15.0	3.5	16.0	6	after	0.491	2
1	10	11.0	7.5	15.0	2	after	0.655	6
2	1	15.0	3.5	19.0	6	after	0.459	2
2	2	15.0	5.5	17.0	4	after	0.455	4
2	3	10.0	3.5	15.0	6	after	0.395	2
2	4	12.0	5.5	15.0	4	after	0.503	4
2	5	14.0	3.5	15.0	6	after	0.523	2
2	6	15.0	3.5	18.0	6	after	0.471	2
2	7	20.0	4.5	15.0	5	before	0.563	3
2	8	15.0	7.5	11.0	2	before	0.583	6
2	9	16.0	5.5	15.0	4	after	0.547	4
2	10	13.0	6.5	15.0	3	after	0.646	5
3	1	15.0	5.5	19.0	4	after	0.474	4
3	2	15.0	4.5	12.0	5	before	0.478	3
3	3	15.0	4.5	11.0	5	before	0.466	3
3	4	15.0	5.5	17.0	4	after	0.534	4
3	5	15.0	3.5	13.0	6	before	0.514	2
3	6	14.0	7.5	15.0	2	before	0.558	6
3	7	16.0	4.5	15.0	5	before	0.498	3
3	8	10.0	7.5	15.0	2	after	0.654	6
3	9	15.0	3.5	20.0	6	after	0.530	2
3	10	15.0	3.5	18.0	6	after	0.430	2
4	1	11.0	4.5	15.0	5	after	0.538	3
4	2	15.0	5.5	10.0	4	before	0.533	4
4	3	18.0	4.5	15.0	5	before	0.465	3
4	4	20.0	5.5	15.0	4	before	0.573	4
4	5	13.0	3.5	15.0	6	after	0.425	2
4	6	14.0	5.5	15.0	4	after	0.621	4
4	7	15.0	4.5	12.0	5	before	0.465	3
4	8	16.0	5.5	15.0	4	before	1.213	4
4	9	19.0	5.5	15.0	4	before	0.465	4
4	10	17.0	5.5	15.0	4	after	0.541	4
5	1	15.0	6.5	20.0	3	after	0.511	5
5	2	12.0	7.5	15.0	2	after	0.723	6
5	3	18.0	5.5	15.0	4	before	1.399	4
5	4	15.0	5.5	19.0	4	after	0.547	4
5	5	15.0	7.5	16.0	2	after	0.639	6
5	6	15.0	7.5	14.0	2	after	0.779	6
5	7	13.0	5.5	15.0	4	after	0.415	4
5	8	15.0	3.5	11.0	6	before	0.483	2
5	9	10.0	6.5	15.0	3	after	0.415	5
5	10	15.0	4.5	17.0	5	before	0.515	3
6	1	12.0	6.5	15.0	3	after	0.494	5
6	2	15.0	4.5	19.0	5	after	0.506	3
6	3	17.0	7.5	15.0	2	before	1.118	6
6	4	14.0	4.5	15.0	5	before	0.522	3
6	5	13.0	7.5	15.0	2	after	0.566	6
6	6	15.0	6.5	11.0	3	before	0.418	5
6	7	16.0	4.5	15.0	5	before	0.478	3
6	8	15.0	3.5	18.0	6	after	0.514	2
6	9	10.0	6.5	15.0	3	after	0.550	5
6	10	15.0	7.5	20.0	2	before	0.586	6
7	1	15.0	3.5	13.0	6	after	0.390	2
7	2	11.0	6.5	15.0	3	after	0.530	5
7	3	15.0	4.5	12.0	5	before	0.462	3
7	4	15.0	3.5	10.0	6	before	0.521	2
7	5	17.0	3.5	15.0	6	before	0.445	2
7	6	14.0	7.5	15.0	2	before	0.617	6
7	7	15.0	6.5	16.0	3	after	0.518	5
7	8	15.0	6.5	19.0	3	after	0.625	5
7	9	15.0	7.5	18.0	2	after	0.525	6
7	10	15.0	6.5	20.0	3	after	0.537	5
8	1	16.0	6.5	15.0	3	after	0.696	5
8	2	15.0	4.5	13.0	5	before	0.492	3
8	3	15.0	7.5	12.0	2	before	0.600	6
8	4	20.0	5.5	15.0	4	before	0.620	4
8	5	15.0	3.5	17.0	6	after	0.496	2
8	6	18.0	4.5	15.0	5	before	0.460	3
8	7	15.0	5.5	14.0	4	after	0.592	4
8	8	19.0	6.5	15.0	3	before	0.564	5
8	9	15.0	3.5	10.0	6	before	0.464	2
8	10	11.0	5.5	15.0	4	after	0.539	4
9	1	19.0	3.5	15.0	6	before	0.375	2
9	2	15.0	6.5	16.0	3	before	0.747	5
9	3	18.0	7.5	15.0	2	before	0.647	6
9	4	15.0	5.5	14.0	4	after	0.499	4
9	5	15.0	7.5	10.0	2	before	0.623	6
9	6	13.0	7.5	15.0	2	after	0.707	6
9	7	17.0	3.5	15.0	6	before	0.487	2
9	8	11.0	6.5	15.0	3	after	0.523	5
9	9	15.0	4.5	12.0	5	before	0.559	3
9	10	15.0	7.5	20.0	2	after	0.587	6
10	1	20.0	6.5	15.0	3	after	0.463	5
10	2	10.0	5.5	15.0	4	before	0.723	4
10	3	15.0	4.5	13.0	5	before	0.567	3
10	4	15.0	5.5	16.0	4	after	0.483	4
10	5	19.0	7.5	15.0	2	before	0.695	6
10	6	15.0	6.5	11.0	3	before	0.467	5
10	7	15.0	3.5	17.0	6	after	0.447	2
10	8	12.0	6.5	15.0	3	after	0.435	5
10	9	18.0	7.5	15.0	2	before	0.519	6
10	10	15.0	6.5	14.0	3	after	0.635	5
