1	1	19.0	7.5	15.0	2	before	0.012	6
1	2	20.0	6.5	15.0	3	before	0.005	5
1	3	17.0	7.5	15.0	2	before	0.081	6
1	4	15.0	4.5	16.0	5	after	0.007	3
1	5	12.0	4.5	15.0	5	after	0.006	3
1	6	15.0	6.5	10.0	3	before	0.006	5
1	7	15.0	4.5	13.0	5	before	0.006	3
1	8	11.0	3.5	15.0	6	after	0.005	2
1	9	15.0	3.5	14.0	6	before	0.005	2
1	10	15.0	4.5	18.0	5	before	0.005	3
2	1	12.0	3.5	15.0	6	before	0.007	2
2	2	15.0	3.5	18.0	6	after	0.005	2
2	3	15.0	5.5	17.0	4	after	0.191	4
2	4	15.0	5.5	19.0	4	after	0.006	4
2	5	14.0	4.5	15.0	5	before	0.005	3
2	6	13.0	3.5	15.0	6	after	0.005	2
2	7	15.0	3.5	11.0	6	before	0.005	2
2	8	10.0	7.5	15.0	2	after	0.138	6
2	9	16.0	6.5	15.0	3	before	0.007	5
2	10	20.0	5.5	15.0	4	after	0.006	4
3	1	14.0	3.5	15.0	6	before	0.005	2
3	2	15.0	7.5	17.0	2	before	0.290	6
3	3	15.0	5.5	20.0	4	after	0.006	4
3	4	15.0	4.5	11.0	5	before	0.007	3
3	5	15.0	5.5	18.0	4	after	0.005	4
3	6	10.0	4.5	15.0	5	after	0.005	3
3	7	16.0	3.5	15.0	6	before	0.005	2
3	8	15.0	4.5	19.0	5	after	0.005	3
3	9	15.0	7.5	12.0	2	before	0.005	6
3	10	15.0	3.5	13.0	6	before	0.005	2
4	1	16.0	4.5	15.0	5	before	0.005	3
4	2	15.0	5.5	10.0	4	before	0.006	4
4	3	13.0	5.5	15.0	4	before	0.005	4
4	4	18.0	4.5	15.0	5	before	0.005	3
4	5	15.0	5.5	12.0	4	after	0.005	4
4	6	19.0	4.5	15.0	5	before	0.005	3
4	7	11.0	5.5	15.0	4	after	0.006	4
4	8	14.0	5.5	15.0	4	after	0.005	4
4	9	20.0	3.5	15.0	6	before	0.005	2
4	10	17.0	5.5	15.0	4	before	0.144	4
5	1	15.0	7.5	16.0	2	before	0.600	6
5	2	18.0	5.5	15.0	4	before	0.548	4
5	3	15.0	3.5	20.0	6	after	0.496	2
5	4	15.0	6.5	14.0	3	before	0.412	5
5	5	15.0	7.5	19.0	2	after	0.528	6
5	6	15.0	5.5	11.0	4	before	0.676	4
5	7	15.0	4.5	17.0	5	before	0.568	3
5	8	10.0	5.5	15.0	4	after	0.476	4
5	9	12.0	7.5	15.0	2	before	0.440	6
5	10	13.0	6.5	15.0	3	after	0.468	5
6	1	15.0	7.5	18.0	2	before	0.528	6
6	2	15.0	6.5	11.0	3	before	0.379	5
6	3	10.0	3.5	15.0	6	after	0.455	2
6	4	15.0	4.5	20.0	5	after	0.579	3
6	5	13.0	4.5	15.0	5	after	0.367	3
6	6	12.0	6.5	15.0	3	after	0.523	5
6	7	14.0	7.5	15.0	2	after	0.902	6
6	8	17.0	4.5	15.0	5	before	0.362	3
6	9	15.0	6.5	19.0	3	after	0.582	5
6	10	16.0	7.5	15.0	2	after	0.594	6
7	1	17.0	6.5	15.0	3	before	0.574	5
7	2	15.0	3.5	12.0	6	before	1.082	2
7	3	15.0	7.5	20.0	2	after	0.814	6
7	4	15.0	6.5	18.0	3	after	0.634	5
7	5	15.0	3.5	16.0	6	after	0.230	2
7	6	11.0	6.5	15.0	3	after	0.698	5
7	7	15.0	4.5	10.0	5	before	0.630	3
7	8	14.0	6.5	15.0	3	after	0.762	5
7	9	15.0	7.5	13.0	2	before	1.062	6
7	10	15.0	3.5	19.0	6	after	0.498	2
8	1	11.0	4.5	15.0	5	after	0.528	3
8	2	18.0	7.5	15.0	2	before	0.788	6
8	3	15.0	3.5	10.0	6	before	0.696	2
8	4	15.0	3.5	17.0	6	after	0.436	2
8	5	15.0	5.5	13.0	4	before	1.040	4
8	6	20.0	4.5	15.0	5	before	0.531	3
8	7	16.0	5.5	15.0	4	before	0.607	4
8	8	15.0	5.5	14.0	4	before	0.619	4
8	9	19.0	6.5	15.0	3	before	0.639	5
8	10	15.0	6.5	12.0	3	before	0.620	5
9	1	15.0	6.5	20.0	3	after	0.575	5
9	2	19.0	5.5	15.0	4	before	0.715	4
9	3	15.0	6.5	16.0	3	after	0.487	5
9	4	11.0	7.5	15.0	2	after	1.267	6
9	5	18.0	3.5	15.0	6	before	0.399	2
9	6	15.0	7.5	10.0	2	before	0.859	6
9	7	15.0	7.5	14.0	2	before	0.887	6
9	8	13.0	7.5	15.0	2	after	0.699	6
9	9	15.0	4.5	12.0	5	before	0.463	3
9	10	17.0	3.5	15.0	6	before	0.531	2
10	1	19.0	3.5	15.0	6	before	0.559	2
10	2	18.0	6.5	15.0	3	before	1.186	5
10	3	15.0	7.5	11.0	2	before	0.615	6
10	4	10.0	6.5	15.0	3	after	0.371	5
10	5	20.0	7.5	15.0	2	before	0.606	6
10	6	15.0	6.5	17.0	3	before	0.810	5
10	7	15.0	6.5	13.0	3	before	0.590	5
10	8	12.0	5.5	15.0	4	after	0.466	4
10	9	15.0	5.5	16.0	4	before	0.526	4
10	10	15.0	4.5	14.0	5	before	0.466	3
