1	1	15.0	6.5	10.0	3	before	0.497	5
1	2	15.0	7.5	16.0	2	after	0.572	6
1	3	15.0	3.5	13.0	6	after	0.793	2
1	4	15.0	4.5	14.0	5	before	0.596	3
1	5	12.0	3.5	15.0	6	after	0.583	2
1	6	11.0	7.5	15.0	2	NaN	1.500	6
1	7	20.0	4.5	15.0	5	after	0.631	3
1	8	19.0	6.5	15.0	3	before	0.530	5
1	9	15.0	4.5	18.0	5	before	0.766	3
1	10	17.0	4.5	15.0	5	before	0.746	3
2	1	13.0	5.5	15.0	4	before	0.766	4
2	2	10.0	5.5	15.0	4	after	0.474	4
2	3	12.0	3.5	15.0	6	before	0.598	2
2	4	20.0	3.5	15.0	6	before	0.562	2
2	5	14.0	3.5	15.0	6	after	0.510	2
2	6	15.0	7.5	11.0	2	before	0.578	6
2	7	15.0	5.5	19.0	4	before	0.910	4
2	8	15.0	6.5	18.0	3	before	0.650	5
2	9	15.0	3.5	17.0	6	before	0.566	2
2	10	16.0	4.5	15.0	5	before	0.858	3
3	1	15.0	4.5	20.0	5	after	0.621	3
3	2	15.0	4.5	17.0	5	before	0.657	3
3	3	15.0	7.5	19.0	2	before	1.069	6
3	4	10.0	3.5	15.0	6	after	0.449	2
3	5	15.0	7.5	18.0	2	after	0.661	6
3	6	15.0	5.5	13.0	4	before	0.545	4
3	7	16.0	3.5	15.0	6	before	0.478	2
3	8	14.0	5.5	15.0	4	before	0.769	4
3	9	15.0	4.5	11.0	5	before	0.533	3
3	10	15.0	3.5	12.0	6	before	0.569	2
4	1	17.0	4.5	15.0	5	after	0.717	3
4	2	15.0	5.5	10.0	4	before	0.577	4
4	3	11.0	3.5	15.0	6	after	0.637	2
4	4	16.0	5.5	15.0	4	after	0.616	4
4	5	19.0	4.5	15.0	5	before	0.524	3
4	6	13.0	5.5	15.0	4	after	0.768	4
4	7	18.0	5.5	15.0	4	after	0.684	4
4	8	15.0	4.5	12.0	5	before	0.560	3
4	9	14.0	5.5	15.0	4	before	0.700	4
4	10	20.0	5.5	15.0	4	after	0.552	4
5	1	12.0	4.5	15.0	5	after	0.583	3
5	2	15.0	3.5	17.0	6	after	0.611	2
5	3	15.0	6.5	11.0	3	before	0.591	5
5	4	18.0	7.5	15.0	2	before	0.923	6
5	5	15.0	5.5	19.0	4	after	0.671	4
5	6	13.0	5.5	15.0	4	before	0.539	4
5	7	15.0	7.5	20.0	2	before	0.999	6
5	8	15.0	5.5	14.0	4	before	0.531	4
5	9	10.0	6.5	15.0	3	before	0.455	5
5	10	15.0	7.5	16.0	2	after	1.315	6
6	1	17.0	7.5	15.0	2	after	0.990	6
6	2	16.0	7.5	15.0	2	after	0.818	6
6	3	15.0	3.5	19.0	6	before	0.606	2
6	4	13.0	6.5	15.0	3	NaN	1.500	5
6	5	14.0	7.5	15.0	2	before	0.654	6
6	6	15.0	6.5	20.0	3	after	0.674	5
6	7	15.0	4.5	11.0	5	before	0.614	3
6	8	10.0	4.5	15.0	5	before	0.650	3
6	9	12.0	4.5	15.0	5	after	0.630	3
6	10	15.0	6.5	18.0	3	after	0.578	5
7	1	15.0	6.5	18.0	3	after	0.886	5
7	2	11.0	6.5	15.0	3	after	0.450	5
7	3	15.0	4.5	12.0	5	before	0.734	3
7	4	17.0	7.5	15.0	2	after	0.778	6
7	5	15.0	6.5	13.0	3	before	0.734	5
7	6	15.0	3.5	20.0	6	after	0.578	2
7	7	15.0	3.5	16.0	6	before	0.710	2
7	8	15.0	3.5	19.0	6	before	0.969	2
7	9	14.0	7.5	15.0	2	after	0.893	6
7	10	15.0	6.5	10.0	3	before	0.953	5
8	1	15.0	5.5	14.0	4	after	0.592	4
8	2	15.0	3.5	12.0	6	before	0.484	2
8	3	15.0	4.5	10.0	5	before	0.728	3
8	4	18.0	3.5	15.0	6	after	0.596	2
8	5	11.0	4.5	15.0	5	after	0.704	3
8	6	19.0	6.5	15.0	3	after	0.740	5
8	7	20.0	5.5	15.0	4	before	0.927	4
8	8	16.0	6.5	15.0	3	after	0.771	5
8	9	15.0	7.5	13.0	2	after	1.223	6
8	10	15.0	5.5	17.0	4	after	0.635	4
9	1	15.0	7.5	10.0	2	before	0.839	6
9	2	13.0	3.5	15.0	6	after	0.627	2
9	3	19.0	7.5	15.0	2	after	1.271	6
9	4	11.0	5.5	15.0	4	after	0.579	4
9	5	18.0	7.5	15.0	2	after	1.399	6
9	6	15.0	6.5	12.0	3	before	0.771	5
9	7	15.0	7.5	20.0	2	before	1.183	6
9	8	15.0	6.5	14.0	3	before	0.643	5
9	9	17.0	4.5	15.0	5	after	0.591	3
9	10	15.0	3.5	16.0	6	after	0.539	2
10	1	15.0	6.5	16.0	3	after	0.519	5
10	2	15.0	4.5	14.0	5	before	0.851	3
10	3	10.0	5.5	15.0	4	after	0.399	4
10	4	15.0	6.5	17.0	3	after	0.579	5
10	5	15.0	6.5	13.0	3	after	1.135	5
10	6	12.0	5.5	15.0	4	after	0.914	4
10	7	20.0	3.5	15.0	6	before	0.655	2
10	8	18.0	7.5	15.0	2	after	0.730	6
10	9	19.0	7.5	15.0	2	before	0.606	6
10	10	15.0	6.5	11.0	3	before	0.658	5
