1.500 10.000 21.000 28.500 39.501 48.001 59.001 64.501 75.501 81.001 92.002 99.502 110.502 116.002 127.002 131.502 142.502 147.002 158.003 163.503 174.503 179.003 190.003 194.503 205.503 212.003 223.003 229.503 240.503 246.003 257.003 261.503 272.503 277.003 288.003 296.503 307.503 315.003 326.004 332.504 343.504 348.004 359.004 367.504 378.504 385.004 396.004 401.504 412.504 419.004 430.004 435.504 446.504 451.004 462.004 467.504 478.504 487.004 498.004 502.504 513.504 519.004 530.005 536.505 547.505 554.005 565.005 570.505 581.505 588.005 599.005 604.505 615.505 622.005 633.005 639.505 650.505 655.005 666.005 672.505 
1.500 10.000 21.000 27.500 38.501 43.001 54.001 61.501 72.501 81.001 92.001 98.501 109.501 115.001 126.001 132.501 143.501 152.001 163.001 170.501 181.502 190.002 201.002 208.502 219.502 224.002 235.002 240.502 251.502 257.002 268.002 275.502 286.502 295.002 306.002 311.502 322.502 330.003 341.003 349.503 360.503 368.003 379.003 383.503 394.503 403.003 414.003 421.503 432.503 437.003 448.003 455.503 466.503 472.003 483.003 490.503 501.503 510.003 521.003 525.503 
1.500 7.000 18.000 26.500 37.500 42.000 53.000 57.500 68.500 75.000 86.000 91.500 102.500 109.000 120.000 126.500 137.501 145.001 156.001 163.501 174.501 182.001 193.001 199.501 210.501 218.001 229.001 237.501 248.501 253.001 264.001 272.502 283.502 292.002 303.002 311.502 322.502 328.002 339.002 343.502 354.502 359.002 370.002 377.502 388.502 397.002 408.002 415.502 426.502 435.003 446.003 453.503 464.503 472.003 483.003 489.503 500.503 507.003 518.003 523.503 
