Trial	ObjID	LocID	FB	Task	RT	Stim
1	257	1	1	-2	631	4013	
2	55	2	1	-2	690	15997	
3	197	4	1	-2	652	21990	
4	249	3	1	-2	570	29978	
5	18	4	1	-2	608	43968	
6	141	1	1	-2	555	53979	
7	26	2	1	-2	789	63987	
8	79	3	1	-2	685	69995	
9	80	4	1	-1	602	75983	
10	47	1	1	-1	552	81971	
11	220	3	1	-1	535	87959	
12	182	2	1	-1	385	93964	
13	9	2	1	-1	635	99952	
14	21	4	1	-1	552	105940	
15	100	1	1	-1	487	113945	
16	4	3	1	-1	702	119935	
17	193	3	1	1	673	131923	
18	255	2	1	1	501	137916	
19	192	4	1	1	502	143904	
20	99	1	1	1	535	149892	
21	40	2	1	1	587	157880	
22	139	1	1	1	552	163870	
23	248	4	1	1	485	169858	
24	83	3	1	1	435	175846	
25	34	1	0	1	503	183834	
26	262	4	0	1	486	191824	
27	126	2	0	1	557	203830	
28	159	3	0	1	535	209823	
29	234	4	0	1	570	217811	
30	252	2	0	1	505	227801	
31	97	3	0	1	537	235792	
32	59	1	0	1	687	243782	
33	254	1	1	2	1202	249788	
34	51	4	1	2	537	257776	
35	82	2	1	2	468	263766	
36	227	3	1	2	485	269754	
37	150	1	1	2	470	277742	
38	118	4	1	2	972	287732	
39	161	2	1	2	555	297723	
40	31	3	1	2	635	303731	
41	101	1	0	2	585	309719	
42	151	4	0	2	470	317724	
43	63	3	0	2	474	329730	
44	247	2	0	2	936	335723	
45	132	1	0	2	488	345728	
46	120	3	0	2	568	351736	
47	131	4	0	2	470	359724	
48	138	2	0	2	1486	365714	
49	2	1	1	-2	970	373702	
50	217	4	1	-2	523	385708	
51	78	3	1	-2	554	393701	
52	70	2	1	-2	652	399691	
53	95	2	1	-2	702	405679	
54	240	4	1	-2	503	413667	
55	52	1	1	-2	505	423657	
56	85	3	1	-2	487	431648	
57	145	2	1	1	436	439638	
58	5	4	1	1	535	445644	
59	41	1	1	1	470	453632	
60	13	3	1	1	505	463622	
61	164	3	1	1	752	469613	
62	230	4	1	1	470	477618	
63	119	2	1	1	502	483624	
64	93	1	1	1	577	499629	
65	144	4	0	1	535	505625	
66	244	2	0	1	802	511630	
67	170	1	0	1	422	521618	
68	189	3	0	1	772	531626	
69	112	2	0	1	769	537634	
70	94	1	0	1	702	543622	
71	196	3	0	1	504	551610	
72	36	4	0	1	670	559600	
73	142	3	1	2	1002	565606	
74	203	1	1	2	485	571611	
75	109	2	1	2	570	579599	
76	223	4	1	2	722	589589	
77	121	2	1	2	752	595580	
78	87	3	1	2	470	603568	
79	49	1	1	2	472	613558	
80	68	4	1	2	587	621549	
81	113	2	0	2	535	627539	
82	165	3	0	2	341	641527	
83	33	1	0	2	504	649538	
84	213	4	0	2	787	657528	
85	251	1	0	2	737	665534	
86	130	4	0	2	1086	671524	
87	190	3	0	2	857	683512	
88	163	2	0	2	470	691505	
89	256	3	1	-1	754	4013	
90	194	1	1	-1	1087	12020	
91	202	2	1	-1	435	18026	
92	22	4	1	-1	569	24031	
93	122	4	1	-1	470	32019	
94	195	3	1	-1	488	42009	
95	57	1	1	-1	537	50000	
96	15	2	1	-1	453	57990	
97	175	2	1	-1	470	65996	
98	16	1	1	-1	535	71986	
99	174	3	1	-1	472	81974	
100	7	4	1	-1	507	93982	
101	225	2	1	1	585	99975	
102	237	4	1	1	535	105963	
103	149	3	1	1	485	111951	
104	205	1	1	1	469	117939	
105	107	3	1	1	557	129944	
106	30	4	1	1	552	135937	
107	102	1	1	1	452	141925	
108	169	2	1	1	487	149913	
109	200	4	0	1	485	155903	
110	3	2	0	1	437	163891	
111	233	3	0	1	505	173897	
112	153	1	0	1	537	181905	
113	221	2	0	1	535	187895	
114	212	3	0	1	452	193883	
115	216	4	0	1	537	201871	
116	71	1	0	1	487	209861	
117	116	3	1	2	956	219867	
118	214	1	1	2	742	233875	
119	104	4	1	2	502	239886	
120	191	2	1	2	435	245891	
121	250	4	1	2	507	257879	
122	253	2	1	2	602	263872	
123	75	1	1	2	635	269860	
124	264	3	1	2	437	277865	
125	137	1	0	2	636	283871	
126	167	4	0	2	510	299876	
127	143	3	0	2	535	305872	
128	171	2	0	2	437	313877	
129	89	1	0	2	535	319867	
130	177	4	0	2	452	325855	
131	39	2	0	2	435	331843	
132	198	3	0	2	472	341831	
133	42	3	1	-2	604	349822	
134	172	4	1	-2	535	355812	
135	140	2	1	-2	505	365800	
136	44	1	1	-2	502	371808	
137	20	2	1	-2	435	377796	
138	243	4	1	-2	470	385784	
139	241	3	1	-2	1354	393774	
140	208	1	1	-2	485	399780	
141	27	3	1	1	435	405785	
142	86	4	1	1	572	415773	
143	146	1	1	1	535	421781	
144	67	2	1	1	454	429769	
145	152	2	1	1	453	437759	
146	98	3	1	1	602	443765	
147	48	1	1	1	435	449770	
148	179	4	1	1	537	457758	
149	231	3	0	1	585	463748	
150	24	2	0	1	455	473736	
151	258	1	0	1	553	481744	
152	263	4	0	1	487	489750	
153	6	3	0	1	702	495740	
154	206	4	0	1	537	503728	
155	147	1	0	1	537	511718	
156	17	2	0	1	635	517724	
157	108	3	1	2	887	525729	
158	173	2	1	2	535	531719	
159	148	1	1	2	436	539707	
160	124	4	1	2	469	545713	
161	29	4	1	2	502	551718	
162	162	3	1	2	437	559706	
163	105	1	1	2	471	569696	
164	183	2	1	2	387	577687	
165	103	3	0	2	421	587677	
166	23	2	0	2	437	595668	
167	229	1	0	2	835	601658	
168	65	4	0	2	588	611646	
169	154	1	0	2	473	623637	
170	8	4	0	2	522	633630	
171	90	3	0	2	737	641638	
172	115	2	0	2	625	655644	
173	46	2	1	-1	737	4007	
174	38	3	1	-1	555	14014	
175	43	1	1	-1	635	20022	
176	156	4	1	-1	503	28010	
177	232	3	1	-1	635	34000	
178	235	1	1	-1	585	39988	
179	209	4	1	-1	537	47976	
180	238	2	1	-1	537	55982	
181	199	1	1	-1	555	65972	
182	201	4	1	-1	535	71980	
183	246	3	1	-1	707	83968	
184	72	2	1	-1	570	91961	
185	133	4	1	1	1104	99951	
186	157	2	1	1	535	105957	
187	129	1	1	1	435	111945	
188	135	3	1	1	468	117950	
189	10	4	1	1	402	123938	
190	45	1	1	1	487	131926	
191	53	3	1	1	685	137916	
192	81	2	1	1	485	143904	
193	168	1	0	1	657	155892	
194	96	3	0	1	505	165885	
195	77	4	0	1	585	171876	
196	245	2	0	1	435	177881	
197	128	2	0	1	435	183869	
198	242	4	0	1	523	195857	
199	64	3	0	1	202	201850	
200	88	1	0	1	605	211838	
201	127	2	1	2	602	217846	
202	166	4	1	2	452	223851	
203	207	3	1	2	502	229839	
204	62	1	1	2	402	235827	
205	110	3	1	2	525	249815	
206	35	4	1	2	405	259810	
207	61	1	1	2	470	267801	
208	219	2	1	2	503	275791	
209	125	4	0	2	535	281797	
210	160	3	0	2	523	293785	
211	226	2	0	2	535	299778	
212	181	1	0	2	470	307766	
