73.125	1	79.317	0.393	6.192	5	19.656
73.125	2	NaN	1.500	NaN	4	NaN
73.125	3	110.442	1.446	37.317	3	17.927
73.125	4	23.969	1.310	49.156	6	17.269
73.125	5	170.664	1.005	97.539	2	14.581
73.125	6	37.445	1.035	35.680	5	18.018
73.125	7	0.000	0.867	78.441	6	15.642
73.125	8	73.497	0.987	0.372	2	19.979
73.125	9	51.216	1.116	21.909	3	18.783
73.125	10	85.827	0.876	12.702	4	19.294
73.125	11	109.191	1.068	36.066	6	17.996
73.125	12	56.192	0.893	16.933	4	19.059
73.125	13	67.224	0.838	5.901	5	19.672
73.125	14	76.982	0.999	3.857	3	19.786
73.125	15	53.134	0.832	19.991	2	18.889
118.125	1	NaN	1.500	NaN	2	NaN
118.125	2	45.010	0.856	73.115	3	15.938
118.125	3	135.692	1.001	17.567	6	19.024
118.125	4	NaN	1.500	NaN	4	NaN
118.125	5	NaN	1.500	NaN	5	NaN
118.125	6	99.302	0.947	18.823	6	18.954
118.125	7	7.241	1.084	110.884	2	13.840
118.125	8	NaN	1.500	NaN	4	NaN
118.125	9	166.421	0.990	48.296	5	17.317
118.125	10	101.327	1.063	16.798	3	19.067
118.125	11	142.739	1.015	24.614	2	18.633
118.125	12	115.526	1.168	2.599	3	19.856
118.125	13	116.376	1.081	1.749	4	19.903
118.125	14	99.182	0.994	18.943	6	18.948
118.125	15	NaN	1.500	NaN	5	NaN
16.875	1	NaN	1.500	NaN	2	NaN
16.875	2	NaN	1.500	NaN	3	NaN
16.875	3	34.380	0.790	17.505	6	19.028
16.875	4	NaN	1.500	NaN	5	NaN
16.875	5	140.768	0.864	123.893	4	13.117
16.875	6	88.791	0.849	71.916	4	16.005
16.875	7	83.441	0.842	66.566	2	16.302
16.875	8	101.380	0.979	84.505	3	15.305
16.875	9	0.000	1.132	22.390	6	18.756
16.875	10	0.000	0.924	18.161	5	18.991
16.875	11	NaN	1.500	NaN	4	NaN
16.875	12	3.436	0.950	13.439	3	19.253
16.875	13	5.423	1.023	11.452	2	19.364
16.875	14	17.256	1.200	0.381	5	19.979
16.875	15	11.259	0.977	5.616	6	19.688
5.625	1	21.072	1.025	15.447	5	19.142
5.625	2	165.279	0.810	159.654	2	11.130
5.625	3	74.391	1.051	68.766	3	16.180
5.625	4	1.280	0.916	4.345	4	19.759
5.625	5	7.618	0.853	1.993	6	19.889
5.625	6	46.205	0.902	40.580	6	17.746
5.625	7	13.197	0.839	7.572	4	19.579
5.625	8	7.785	0.808	2.160	2	19.880
5.625	9	18.285	0.896	12.660	5	19.297
5.625	10	3.534	0.897	2.091	3	19.884
5.625	11	6.276	0.954	0.651	3	19.964
5.625	12	6.332	0.843	0.707	6	19.961
5.625	13	5.839	0.868	0.214	2	19.988
5.625	14	14.925	0.972	9.300	4	19.483
5.625	15	15.197	1.021	9.572	5	19.468
163.125	1	0.000	1.197	164.287	3	10.873
163.125	2	NaN	1.500	NaN	4	NaN
163.125	3	NaN	1.500	NaN	6	NaN
163.125	4	NaN	1.500	NaN	2	NaN
163.125	5	161.288	0.945	1.837	5	19.898
163.125	6	NaN	1.500	NaN	3	NaN
163.125	7	164.539	0.907	1.414	2	19.921
163.125	8	126.404	0.916	36.721	6	17.960
163.125	9	149.158	0.805	13.967	5	19.224
163.125	10	NaN	1.500	NaN	4	NaN
163.125	11	180.000	0.998	22.406	6	18.755
163.125	12	149.472	0.879	13.653	4	19.242
163.125	13	145.419	0.944	17.706	5	19.016
163.125	14	148.557	0.945	14.568	2	19.191
163.125	15	135.089	1.041	28.036	3	18.442
174.375	1	8.525	1.218	165.850	2	10.786
174.375	2	172.108	0.939	2.267	3	19.874
174.375	3	88.562	0.876	85.813	4	15.233
174.375	4	129.098	0.749	45.277	5	17.485
174.375	5	171.317	0.822	3.058	6	19.830
174.375	6	158.953	0.895	15.422	4	19.143
174.375	7	168.274	1.104	6.101	3	19.661
174.375	8	175.668	0.961	1.293	6	19.928
174.375	9	180.000	0.897	9.084	5	19.495
174.375	10	NaN	1.500	NaN	2	NaN
174.375	11	NaN	1.500	NaN	4	NaN
174.375	12	165.893	0.907	8.482	6	19.529
174.375	13	NaN	1.500	NaN	5	NaN
174.375	14	168.664	1.165	5.711	2	19.683
174.375	15	161.760	1.165	12.615	3	19.299
28.125	1	4.920	1.262	23.205	3	18.711
28.125	2	180.000	1.047	155.459	6	11.363
28.125	3	62.647	0.936	34.522	5	18.082
28.125	4	64.522	1.041	36.397	2	17.978
28.125	5	63.445	0.930	35.320	4	18.038
28.125	6	70.241	0.979	42.116	6	17.660
28.125	7	50.540	0.916	22.415	4	18.755
28.125	8	97.752	0.892	69.627	2	16.132
28.125	9	60.364	1.037	32.239	5	18.209
28.125	10	48.576	0.798	20.451	3	18.864
28.125	11	61.943	0.935	33.818	5	18.121
28.125	12	65.384	0.936	37.259	3	17.930
28.125	13	75.425	1.049	47.300	4	17.372
28.125	14	57.435	0.962	29.310	6	18.372
28.125	15	55.317	0.963	27.192	2	18.489
129.375	1	3.792	1.340	125.583	3	13.023
